context,question,answer
"Điều 62 Luật Doanh nghiệp 2020 quy định: Ban kiểm soát có từ 3 đến 5 thành viên, do Đại hội đồng cổ đông bầu, và có nhiệm kỳ không quá 5 năm.","Ban kiểm soát có bao nhiêu thành viên theo Điều 62 Luật Doanh nghiệp 2020?","Ban kiểm soát có từ 3 đến 5 thành viên, do Đại hội đồng cổ đông bầu."
"Điều 63 Luật Doanh nghiệp 2020 quy định: Ban kiểm soát có nhiệm vụ kiểm tra tính hợp pháp, trung thực của hoạt động kinh doanh và báo cáo tài chính của công ty.","Nhiệm vụ của Ban kiểm soát là gì theo Điều 63 Luật Doanh nghiệp 2020?","Ban kiểm soát kiểm tra tính hợp pháp, trung thực của hoạt động kinh doanh và báo cáo tài chính của công ty."
"Điều 64 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần có dưới 11 cổ đông và cổ đông tổ chức sở hữu dưới 50% cổ phần có thể có một Kiểm soát viên thay vì Ban kiểm soát.","Công ty cổ phần có thể có Kiểm soát viên thay Ban kiểm soát trong trường hợp nào theo Điều 64 Luật Doanh nghiệp 2020?","Công ty cổ phần có dưới 11 cổ đông và cổ đông tổ chức sở hữu dưới 50% cổ phần có thể có một Kiểm soát viên thay Ban kiểm soát."
"Điều 65 Luật Doanh nghiệp 2020 quy định: Giám đốc hoặc Tổng giám đốc là người điều hành hoạt động kinh doanh hằng ngày của công ty, chịu trách nhiệm trước Hội đồng quản trị.","Giám đốc hoặc Tổng giám đốc có vai trò gì theo Điều 65 Luật Doanh nghiệp 2020?","Giám đốc hoặc Tổng giám đốc điều hành hoạt động kinh doanh hằng ngày và chịu trách nhiệm trước Hội đồng quản trị."
"Điều 66 Luật Doanh nghiệp 2020 quy định: Giám đốc hoặc Tổng giám đốc không được kiêm nhiệm làm Giám đốc hoặc Tổng giám đốc của doanh nghiệp khác, trừ trường hợp công ty con.","Giám đốc hoặc Tổng giám đốc có được kiêm nhiệm ở doanh nghiệp khác không theo Điều 66 Luật Doanh nghiệp 2020?","Giám đốc hoặc Tổng giám đốc không được kiêm nhiệm ở doanh nghiệp khác, trừ trường hợp công ty con."
"Điều 67 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần có thể phát hành cổ phần ưu đãi, bao gồm cổ phần ưu đãi biểu quyết, cổ phần ưu đãi cổ tức, cổ phần ưu đãi hoàn lại.","Công ty cổ phần có thể phát hành những loại cổ phần ưu đãi nào theo Điều 67 Luật Doanh nghiệp 2020?","Công ty cổ phần có thể phát hành cổ phần ưu đãi biểu quyết, cổ phần ưu đãi cổ tức, cổ phần ưu đãi hoàn lại."
"Điều 68 Luật Doanh nghiệp 2020 quy định: Cổ phần ưu đãi biểu quyết chỉ được sở hữu bởi cổ đông sáng lập hoặc tổ chức được Chính phủ ủy quyền, có quyền biểu quyết cao hơn cổ phần phổ thông.","Ai có thể sở hữu cổ phần ưu đãi biểu quyết theo Điều 68 Luật Doanh nghiệp 2020?","Cổ phần ưu đãi biểu quyết chỉ được sở hữu bởi cổ đông sáng lập hoặc tổ chức được Chính phủ ủy quyền."
"Điều 69 Luật Doanh nghiệp 2020 quy định: Cổ phần ưu đãi cổ tức có quyền nhận cổ tức cao hơn so với cổ phần phổ thông theo điều lệ công ty.","Cổ phần ưu đãi cổ tức có đặc điểm gì theo Điều 69 Luật Doanh nghiệp 2020?","Cổ phần ưu đãi cổ tức nhận cổ tức cao hơn cổ phần phổ thông theo điều lệ công ty."
"Điều 70 Luật Doanh nghiệp 2020 quy định: Cổ phần ưu đãi hoàn lại có quyền yêu cầu công ty hoàn lại vốn góp theo yêu cầu của cổ đông hoặc theo điều kiện trong cổ phần.","Cổ phần ưu đãi hoàn lại có quyền gì theo Điều 70 Luật Doanh nghiệp 2020?","Cổ phần ưu đãi hoàn lại có quyền yêu cầu công ty hoàn lại vốn góp theo yêu cầu hoặc điều kiện trong cổ phần."
"Điều 71 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần có thể phát hành trái phiếu để huy động vốn, trừ trường hợp pháp luật có quy định khác.","Công ty cổ phần có thể phát hành gì để huy động vốn theo Điều 71 Luật Doanh nghiệp 2020?","Công ty cổ phần có thể phát hành trái phiếu để huy động vốn, trừ trường hợp pháp luật quy định khác."
"Điều 72 Luật Doanh nghiệp 2020 quy định: Trái phiếu công ty phải có kỳ hạn, lãi suất và điều kiện thanh toán được ghi rõ trong hợp đồng phát hành.","Trái phiếu công ty phải có những thông tin gì theo Điều 72 Luật Doanh nghiệp 2020?","Trái phiếu công ty phải ghi rõ kỳ hạn, lãi suất và điều kiện thanh toán trong hợp đồng phát hành."
"Điều 73 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần phải lập sổ đăng ký cổ đông để ghi nhận thông tin về cổ đông và cổ phần của họ.","Công ty cổ phần phải lập sổ gì theo Điều 73 Luật Doanh nghiệp 2020?","Công ty cổ phần phải lập sổ đăng ký cổ đông để ghi nhận thông tin về cổ đông và cổ phần."
"Điều 74 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần có quyền mua lại cổ phần theo yêu cầu của cổ đông hoặc theo quyết định của công ty.","Công ty cổ phần có quyền mua lại cổ phần trong trường hợp nào theo Điều 74 Luật Doanh nghiệp 2020?","Công ty cổ phần có quyền mua lại cổ phần theo yêu cầu của cổ đông hoặc quyết định của công ty."
"Điều 75 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần phải mua lại cổ phần ưu đãi hoàn lại theo yêu cầu của cổ đông, trừ trường hợp điều lệ công ty hoặc pháp luật có quy định khác.","Công ty cổ phần phải mua lại cổ phần nào theo Điều 75 Luật Doanh nghiệp 2020?","Công ty cổ phần phải mua lại cổ phần ưu đãi hoàn lại theo yêu cầu của cổ đông, trừ khi điều lệ hoặc pháp luật quy định khác."
"Điều 76 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần không được chia cổ tức bằng cổ phần nếu làm giảm vốn điều lệ dưới mức tối thiểu theo quy định.","Công ty cổ phần không được chia cổ tức bằng cách nào theo Điều 76 Luật Doanh nghiệp 2020?","Công ty cổ phần không được chia cổ tức bằng cổ phần nếu làm giảm vốn điều lệ dưới mức tối thiểu."
"Điều 77 Luật Doanh nghiệp 2020 quy định: Công ty cổ phần phải lập báo cáo tài chính hằng năm và công khai theo quy định của pháp luật.","Công ty cổ phần có nghĩa vụ gì về báo cáo tài chính theo Điều 77 Luật Doanh nghiệp 2020?","Công ty cổ phần phải lập và công khai báo cáo tài chính hằng năm theo quy định."
"Điều 78 Luật Doanh nghiệp 2020 quy định: Công ty trách nhiệm hữu hạn và công ty cổ phần phải lập biên bản các cuộc họp của Hội đồng thành viên hoặc Đại hội đồng cổ đông.","Ai phải lập biên bản các cuộc họp theo Điều 78 Luật Doanh nghiệp 2020?","Công ty trách nhiệm hữu hạn và công ty cổ phần phải lập biên bản các cuộc họp của Hội đồng thành viên hoặc Đại hội đồng cổ đông."
"Điều 79 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải lưu giữ các tài liệu như điều lệ, biên bản họp, báo cáo tài chính tại trụ sở chính hoặc địa điểm khác theo quy định.","Doanh nghiệp phải lưu giữ những tài liệu gì theo Điều 79 Luật Doanh nghiệp 2020?","Doanh nghiệp phải lưu giữ điều lệ, biên bản họp, báo cáo tài chính tại trụ sở chính hoặc địa điểm khác theo quy định."
"Điều 80 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải báo cáo tình hình quản trị công ty theo quy định của pháp luật về chứng khoán nếu là công ty đại chúng.","Doanh nghiệp nào phải báo cáo quản trị công ty theo Điều 80 Luật Doanh nghiệp 2020?","Công ty đại chúng phải báo cáo tình hình quản trị công ty theo quy định."
"Điều 81 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải tổ chức hệ thống kế toán, kiểm toán nội bộ theo quy định của pháp luật.","Doanh nghiệp có nghĩa vụ gì về kế toán và kiểm toán theo Điều 81 Luật Doanh nghiệp 2020?","Doanh nghiệp phải tổ chức hệ thống kế toán, kiểm toán nội bộ theo quy định."
"Điều 82 Luật Doanh nghiệp 2020 quy định: Công ty trách nhiệm hữu hạn và công ty cổ phần phải công bố thông tin về tình hình tài chính, hoạt động kinh doanh theo quy định.","Ai phải công bố thông tin tài chính và kinh doanh theo Điều 82 Luật Doanh nghiệp 2020?","Công ty trách nhiệm hữu hạn và công ty cổ phần phải công bố thông tin tài chính, kinh doanh theo quy định."
"Điều 83 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp tổ chức lại bằng cách hợp nhất, sáp nhập, chia, tách hoặc chuyển đổi loại hình doanh nghiệp.","Doanh nghiệp có thể tổ chức lại bằng những cách nào theo Điều 83 Luật Doanh nghiệp 2020?","Doanh nghiệp có thể tổ chức lại bằng hợp nhất, sáp nhập, chia, tách hoặc chuyển đổi loại hình."
"Điều 84 Luật Doanh nghiệp 2020 quy định: Hợp nhất doanh nghiệp là việc hai hoặc nhiều doanh nghiệp kết hợp thành một doanh nghiệp mới, các doanh nghiệp cũ chấm dứt tồn tại.","Hợp nhất doanh nghiệp là gì theo Điều 84 Luật Doanh nghiệp 2020?","Hợp nhất doanh nghiệp là việc hai hoặc nhiều doanh nghiệp kết hợp thành một doanh nghiệp mới, các doanh nghiệp cũ chấm dứt tồn tại."
"Điều 85 Luật Doanh nghiệp 2020 quy định: Sáp nhập doanh nghiệp là việc một hoặc nhiều doanh nghiệp chuyển toàn bộ tài sản, quyền, nghĩa vụ vào một doanh nghiệp khác và chấm dứt tồn tại.","Sáp nhập doanh nghiệp là gì theo Điều 85 Luật Doanh nghiệp 2020?","Sáp nhập doanh nghiệp là việc một hoặc nhiều doanh nghiệp chuyển toàn bộ tài sản, quyền, nghĩa vụ vào một doanh nghiệp khác và chấm dứt tồn tại."
"Điều 86 Luật Doanh nghiệp 2020 quy định: Chia doanh nghiệp là việc một doanh nghiệp chia tài sản, quyền, nghĩa vụ để thành lập hai hoặc nhiều doanh nghiệp mới, doanh nghiệp cũ chấm dứt tồn tại.","Chia doanh nghiệp là gì theo Điều 86 Luật Doanh nghiệp 2020?","Chia doanh nghiệp là việc một doanh nghiệp chia tài sản, quyền, nghĩa vụ để thành lập hai hoặc nhiều doanh nghiệp mới, doanh nghiệp cũ chấm dứt tồn tại."
"Điều 87 Luật Doanh nghiệp 2020 quy định: Tách doanh nghiệp là việc một doanh nghiệp chuyển một phần tài sản, quyền, nghĩa vụ để thành lập một hoặc nhiều doanh nghiệp mới mà không chấm dứt tồn tại.","Tách doanh nghiệp khác với chia doanh nghiệp như thế nào theo Điều 87 Luật Doanh nghiệp 2020?","Tách doanh nghiệp là chuyển một phần tài sản, quyền, nghĩa vụ để thành lập doanh nghiệp mới mà doanh nghiệp cũ vẫn tồn tại."
"Điều 88 Luật Doanh nghiệp 2020 quy định: Chuyển đổi loại hình doanh nghiệp là việc chuyển đổi giữa các loại hình như công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh hoặc doanh nghiệp tư nhân.","Chuyển đổi loại hình doanh nghiệp là gì theo Điều 88 Luật Doanh nghiệp 2020?","Chuyển đổi loại hình doanh nghiệp là việc chuyển đổi giữa các loại hình như công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh hoặc doanh nghiệp tư nhân."
"Điều 89 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp tổ chức lại phải thông báo cho cơ quan đăng ký kinh doanh trong thời hạn 5 ngày làm việc kể từ ngày quyết định tổ chức lại.","Doanh nghiệp phải thông báo gì khi tổ chức lại theo Điều 89 Luật Doanh nghiệp 2020?","Doanh nghiệp phải thông báo tổ chức lại cho cơ quan đăng ký kinh doanh trong 5 ngày làm việc kể từ ngày quyết định."
"Điều 90 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp sau tổ chức lại phải kế thừa toàn bộ quyền, nghĩa vụ và lợi ích hợp pháp của doanh nghiệp cũ.","Doanh nghiệp sau tổ chức lại phải kế thừa gì theo Điều 90 Luật Doanh nghiệp 2020?","Doanh nghiệp sau tổ chức lại phải kế thừa toàn bộ quyền, nghĩa vụ và lợi ích hợp pháp của doanh nghiệp cũ."
"Điều 91 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp giải thể khi không còn khả năng thanh toán nợ hoặc theo quyết định của chủ doanh nghiệp, Hội đồng thành viên hoặc Đại hội đồng cổ đông.","Doanh nghiệp giải thể trong trường hợp nào theo Điều 91 Luật Doanh nghiệp 2020?","Doanh nghiệp giải thể khi không còn khả năng thanh toán nợ hoặc theo quyết định của chủ doanh nghiệp, Hội đồng thành viên hoặc Đại hội đồng cổ đông."
"Điều 92 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải thông báo giải thể đến cơ quan đăng ký kinh doanh trong thời hạn 7 ngày làm việc kể từ ngày quyết định giải thể.","Doanh nghiệp phải thông báo giải thể trong thời hạn bao lâu theo Điều 92 Luật Doanh nghiệp 2020?","Doanh nghiệp phải thông báo giải thể trong 7 ngày làm việc kể từ ngày quyết định."
"Điều 93 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải hoàn thành nghĩa vụ thuế, thanh toán nợ và giải quyết quyền lợi của người lao động trước khi giải thể.","Doanh nghiệp phải làm gì trước khi giải thể theo Điều 93 Luật Doanh nghiệp 2020?","Doanh nghiệp phải hoàn thành nghĩa vụ thuế, thanh toán nợ và giải quyết quyền lợi của người lao động trước khi giải thể."
"Điều 94 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phá sản theo quy định của pháp luật về phá sản, khi không còn khả năng thanh toán các khoản nợ đến hạn.","Doanh nghiệp phá sản trong trường hợp nào theo Điều 94 Luật Doanh nghiệp 2020?","Doanh nghiệp phá sản khi không còn khả năng thanh toán các khoản nợ đến hạn theo quy định pháp luật."
"Điều 95 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp bị giải thể bắt buộc khi không hoạt động liên tục trong 12 tháng hoặc không thực hiện nghĩa vụ thuế trong thời hạn quy định.","Doanh nghiệp bị giải thể bắt buộc khi nào theo Điều 95 Luật Doanh nghiệp 2020?","Doanh nghiệp bị giải thể bắt buộc khi không hoạt động liên tục trong 12 tháng hoặc không thực hiện nghĩa vụ thuế."
"Điều 96 Luật Doanh nghiệp 2020 quy định: Cơ quan đăng ký kinh doanh có quyền thu hồi Giấy chứng nhận đăng ký doanh nghiệp nếu doanh nghiệp vi phạm nghiêm trọng quy định pháp luật.","Ai có quyền thu hồi Giấy chứng nhận đăng ký doanh nghiệp theo Điều 96 Luật Doanh nghiệp 2020?","Cơ quan đăng ký kinh doanh có quyền thu hồi Giấy chứng nhận đăng ký doanh nghiệp nếu doanh nghiệp vi phạm nghiêm trọng."
"Điều 97 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải nộp lệ phí đăng ký doanh nghiệp và các khoản phí khác theo quy định của pháp luật.","Doanh nghiệp phải nộp những khoản phí nào theo Điều 97 Luật Doanh nghiệp 2020?","Doanh nghiệp phải nộp lệ phí đăng ký doanh nghiệp và các khoản phí khác theo quy định."
"Điều 98 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp có thể sử dụng con dấu theo mẫu do cơ quan có thẩm quyền cấp hoặc tự khắc con dấu theo quy định.","Doanh nghiệp sử dụng con dấu như thế nào theo Điều 98 Luật Doanh nghiệp 2020?","Doanh nghiệp có thể sử dụng con dấu do cơ quan có thẩm quyền cấp hoặc tự khắc con dấu theo quy định."
"Điều 99 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải thông báo mẫu con dấu đến cơ quan đăng ký kinh doanh để công bố trên Cổng thông tin quốc gia.","Doanh nghiệp phải làm gì với mẫu con dấu theo Điều 99 Luật Doanh nghiệp 2020?","Doanh nghiệp phải thông báo mẫu con dấu đến cơ quan đăng ký kinh doanh để công bố."
"Điều 100 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải quản lý và sử dụng con dấu đúng quy định của pháp luật, đảm bảo tính hợp pháp trong giao dịch.","Doanh nghiệp phải làm gì với con dấu theo Điều 100 Luật Doanh nghiệp 2020?","Doanh nghiệp phải quản lý và sử dụng con dấu đúng quy định, đảm bảo tính hợp pháp trong giao dịch."
