context,question,answer
"Điều 139 Luật Doanh nghiệp 2020 quy định: Sổ đăng ký cổ đông hoặc thành viên phải được lưu giữ tại trụ sở chính của doanh nghiệp hoặc tại tổ chức lưu ký chứng khoán.","Sổ đăng ký cổ đông hoặc thành viên phải được lưu giữ ở đâu theo Điều 139 Luật Doanh nghiệp 2020?","Sổ đăng ký cổ đông hoặc thành viên phải được lưu giữ tại trụ sở chính hoặc tổ chức lưu ký chứng khoán."
"Điều 140 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải cập nhật thông tin trong sổ đăng ký cổ đông hoặc thành viên khi có thay đổi về cổ đông, thành viên.","Doanh nghiệp phải làm gì với sổ đăng ký cổ đông hoặc thành viên khi có thay đổi theo Điều 140 Luật Doanh nghiệp 2020?","Doanh nghiệp phải cập nhật thông tin trong sổ đăng ký cổ đông hoặc thành viên khi có thay đổi."
"Điều 141 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải thông báo thay đổi thông tin cổ đông hoặc thành viên đến cơ quan đăng ký kinh doanh trong thời hạn 5 ngày làm việc.","Doanh nghiệp phải thông báo thay đổi thông tin cổ đông hoặc thành viên trong thời hạn bao lâu theo Điều 141 Luật Doanh nghiệp 2020?","Doanh nghiệp phải thông báo thay đổi thông tin cổ đông hoặc thành viên trong 5 ngày làm việc."
"Điều 142 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải đảm bảo quyền lợi hợp pháp của cổ đông, thành viên khi chuyển nhượng cổ phần hoặc phần vốn góp.","Doanh nghiệp phải đảm bảo quyền lợi gì khi cổ đông, thành viên chuyển nhượng theo Điều 142 Luật Doanh nghiệp 2020?","Doanh nghiệp phải đảm bảo quyền lợi hợp pháp của cổ đông, thành viên khi chuyển nhượng cổ phần hoặc phần vốn góp."
"Điều 143 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải xử lý các tranh chấp nội bộ giữa cổ đông, thành viên hoặc với công ty theo quy định của pháp luật.","Doanh nghiệp phải xử lý tranh chấp nội bộ như thế nào theo Điều 143 Luật Doanh nghiệp 2020?","Doanh nghiệp phải xử lý tranh chấp nội bộ giữa cổ đông, thành viên hoặc với công ty theo quy định."
"Điều 144 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải tổ chức hệ thống kiểm soát nội bộ để đảm bảo tính minh bạch và hiệu quả trong quản lý, điều hành.","Doanh nghiệp phải tổ chức hệ thống gì để đảm bảo minh bạch theo Điều 144 Luật Doanh nghiệp 2020?","Doanh nghiệp phải tổ chức hệ thống kiểm soát nội bộ để đảm bảo tính minh bạch và hiệu quả."
"Điều 145 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải công bố thông tin về người đại diện theo pháp luật trên Cổng thông tin quốc gia về đăng ký doanh nghiệp.","Doanh nghiệp phải công bố thông tin gì về người đại diện theo pháp luật theo Điều 145 Luật Doanh nghiệp 2020?","Doanh nghiệp phải công bố thông tin về người đại diện theo pháp luật trên Cổng thông tin quốc gia."
"Điều 146 Luật Doanh nghiệp 2020 quy định: Người đại diện theo pháp luật của doanh nghiệp chịu trách nhiệm cá nhân đối với thiệt hại do hành vi vi phạm pháp luật gây ra.","Người đại diện theo pháp luật chịu trách nhiệm gì theo Điều 146 Luật Doanh nghiệp 2020?","Người đại diện theo pháp luật chịu trách nhiệm cá nhân đối với thiệt hại do hành vi vi phạm pháp luật."
"Điều 147 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp có thể có nhiều hơn một người đại diện theo pháp luật nếu điều lệ công ty quy định.","Doanh nghiệp có thể có bao nhiêu người đại diện theo pháp luật theo Điều 147 Luật Doanh nghiệp 2020?","Doanh nghiệp có thể có nhiều hơn một người đại diện theo pháp luật nếu điều lệ công ty quy định."
"Điều 148 Luật Doanh nghiệp 2020 quy định: Người đại diện theo pháp luật phải cư trú tại Việt Nam, nếu vắng mặt quá 30 ngày thì phải ủy quyền bằng văn bản cho người khác.","Người đại diện theo pháp luật phải làm gì nếu vắng mặt quá 30 ngày theo Điều 148 Luật Doanh nghiệp 2020?","Người đại diện theo pháp luật phải ủy quyền bằng văn bản cho người khác nếu vắng mặt quá 30 ngày."
"Điều 149 Luật Doanh nghiệp 2020 quy định: Doanh nghiệp phải thông báo thay đổi người đại diện theo pháp luật đến cơ quan đăng ký kinh doanh trong thời hạn 5 ngày làm việc.","Doanh nghiệp phải thông báo thay đổi người đại diện theo pháp luật trong thời hạn bao lâu theo Điều 149 Luật Doanh nghiệp 2020?","Doanh nghiệp phải thông báo thay đổi người đại diện theo pháp luật trong 5 ngày làm việc."
"Điều 150 Luật Doanh nghiệp 2020 quy định: Người đại diện theo pháp luật phải chịu trách nhiệm vô hạn đối với mọi hoạt động kinh doanh của doanh nghiệp tư nhân.","Người đại diện theo pháp luật của doanh nghiệp tư nhân chịu trách nhiệm gì theo Điều 150 Luật Doanh nghiệp 2020?","Người đại diện theo pháp luật của doanh nghiệp tư nhân chịu trách nhiệm vô hạn đối với mọi hoạt động kinh doanh."
