context,question,answer
"Bên thuê khoán có thể tự mình sửa chữa, cải tạo tài sản thuê khoán, nếu có thỏa thuận và phải bảo toàn giá trị tài sản thuê khoán. Bên cho thuê khoán phải thanh toán cho bên thuê khoán chi phí hợp lý để sửa chữa, cải tạo tài sản thuê khoán theo thỏa thuận.","Bên cho thuê khoán có nghĩa vụ gì khi bên thuê khoán sửa chữa, cải tạo tài sản thuê khoán?","Bên thuê khoán có thể tự mình sửa chữa, cải tạo tài sản thuê khoán, nếu có thỏa thuận và phải bảo toàn giá trị tài sản thuê khoán. Bên cho thuê khoán phải thanh toán cho bên thuê khoán chi phí hợp lý để sửa chữa, cải tạo tài sản thuê khoán theo thỏa thuận."
"Việc xác lập, thực hiện quan hệ dân sự liên quan đến quyền nhân thân của người bị tuyên bố mất tích, người đã chết phải được sự đồng ý của vợ, chồng hoặc con thành niên của người đó; trường hợp không có những người này thì phải được sự đồng ý của cha, mẹ của người bị tuyên bố mất tích, người đã chết, trừ trường hợp Bộ luật Dân sự, luật khác có liên quan quy định khác.",Việc xác lập quyền nhân thân của người bị tuyên bố mất tích cần ai đồng ý?,"Việc xác lập, thực hiện quan hệ dân sự liên quan đến quyền nhân thân của người bị tuyên bố mất tích, người đã chết phải được sự đồng ý của vợ, chồng hoặc con thành niên của người đó; trường hợp không có những người này thì phải được sự đồng ý của cha, mẹ của người bị tuyên bố mất tích, người đã chết, trừ trường hợp Bộ luật Dân sự, luật khác có liên quan quy định khác."
Trường hợp có sự mâu thuẫn giữa ý chí chung của các bên với ngôn từ sử dụng trong hợp đồng thì ý chí chung của các bên được dùng để giải thích hợp đồng.,"Khi có sự mâu thuẫn giữa ý chí chung của các bên và ngôn từ trong hợp đồng, phải giải thích hợp đồng như thế nào?",Trường hợp có sự mâu thuẫn giữa ý chí chung của các bên với ngôn từ sử dụng trong hợp đồng thì ý chí chung của các bên được dùng để giải thích hợp đồng.
Điều kiện giao dịch chung chỉ có hiệu lực với bên xác lập giao dịch trong trường hợp điều kiện giao dịch này đã được công khai để bên xác lập giao dịch biết hoặc phải biết về điều kiện đó.,Điều kiện giao dịch chung phải được công khai như thế nào?,Điều kiện giao dịch chung chỉ có hiệu lực với bên xác lập giao dịch trong trường hợp điều kiện giao dịch này đã được công khai để bên xác lập giao dịch biết hoặc phải biết về điều kiện đó.
Quyết định của Tòa án hoặc cơ quan có thẩm quyền khác là một căn cứ để xác lập quyền dân sự theo quy định của luật.,Quyền dân sự được xác lập từ quyết định của Tòa án như thế nào?,Quyết định của Tòa án hoặc cơ quan có thẩm quyền khác là một căn cứ để xác lập quyền dân sự theo quy định của luật.
"Quyền sở hữu được xác lập do lao động, do hoạt động sản xuất, kinh doanh hợp pháp, do hoạt động sáng tạo ra đối tượng quyền sở hữu trí tuệ.","Hoạt động lao động, sản xuất hợp pháp có phải là căn cứ xác lập quyền sở hữu không?","Quyền sở hữu được xác lập do lao động, do hoạt động sản xuất, kinh doanh hợp pháp, do hoạt động sáng tạo ra đối tượng quyền sở hữu trí tuệ."
"Bên thuê vận chuyển phải trả đủ tiền cước phí vận chuyển cho bên vận chuyển theo đúng thời hạn, phương thức đã thỏa thuận.",Bên thuê vận chuyển có nghĩa vụ gì liên quan đến cước phí?,"Bên thuê vận chuyển phải trả đủ tiền cước phí vận chuyển cho bên vận chuyển theo đúng thời hạn, phương thức đã thỏa thuận."
Bên nhận thế chấp có quyền yêu cầu bên thế chấp phải cung cấp thông tin về thực trạng tài sản thế chấp.,Bên nhận thế chấp có quyền yêu cầu gì từ bên thế chấp về tài sản thế chấp?,Bên nhận thế chấp có quyền yêu cầu bên thế chấp phải cung cấp thông tin về thực trạng tài sản thế chấp.
"Hợp đồng hợp tác có nội dung về quyền, nghĩa vụ của thành viên hợp tác.",Tại sao cần làm rõ quyền và nghĩa vụ của các thành viên hợp tác trong hợp đồng?,"Hợp đồng hợp tác có nội dung về quyền, nghĩa vụ của thành viên hợp tác."
Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.,Luật quy định như thế nào về sự bình đẳng trong năng lực pháp luật dân sự của cá nhân?,Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.
"Chủ sở hữu, người chiếm hữu, người được giao quản lý, sử dụng nhà cửa, công trình xây dựng khác phải bồi thường thiệt hại do nhà cửa, công trình xây dựng khác gây thiệt hại cho người khác.","Ai là người có trách nhiệm bồi thường khi nhà cửa, công trình xây dựng gây thiệt hại?","Chủ sở hữu, người chiếm hữu, người được giao quản lý, sử dụng nhà cửa, công trình xây dựng khác phải bồi thường thiệt hại do nhà cửa, công trình xây dựng khác gây thiệt hại cho người khác."
"Mặc dù pháp luật không cho phép cá nhân tự ý kiểm tra điện thoại người khác (việc này nhằm đảm bảo quyền về đời sống riêng tư, bí mật cá nhân) nhưng vẫn có quy định để bảo vệ hình ảnh của cá nhân. Việc sử dụng hình ảnh của cá nhân ngoại trừ những trường hợp được pháp luật cho phép thì phải được sự đồng ý của cá nhân đó.
Theo đó, khi cá nhân phát hiện mình bị chụp lén, lấy hình ảnh của mình mà chưa xin phép thì có thể khởi kiện ra Toà án để yêu cầu giải quyết.",Khi nghi ngờ bị chụp lén phải làm gì?,"Mặc dù pháp luật không cho phép cá nhân tự ý kiểm tra điện thoại người khác (việc này nhằm đảm bảo quyền về đời sống riêng tư, bí mật cá nhân) nhưng vẫn có quy định để bảo vệ hình ảnh của cá nhân. Việc sử dụng hình ảnh của cá nhân ngoại trừ những trường hợp được pháp luật cho phép thì phải được sự đồng ý của cá nhân đó.
Theo đó, khi cá nhân phát hiện mình bị chụp lén, lấy hình ảnh của mình mà chưa xin phép thì có thể khởi kiện ra Toà án để yêu cầu giải quyết."
"Trong trường hợp con nuôi để lại di sản của mình cho cha, mẹ nuôi trong di chúc hợp pháp thì cha, mẹ nuôi hoàn toàn được toàn quyền hưởng thừa kế.",Cha mẹ nuôi có được hưởng thừa kế nếu con nuôi mất?,"Trong trường hợp con nuôi để lại di sản của mình cho cha, mẹ nuôi trong di chúc hợp pháp thì cha, mẹ nuôi hoàn toàn được toàn quyền hưởng thừa kế."
"Trường hợp không có thỏa thuận hoặc thỏa thuận không rõ ràng về giá, phương thức thanh toán thì giá được xác định theo giá thị trường, phương thức thanh toán được xác định theo tập quán tại địa điểm và thời điểm giao kết hợp đồng.","Khi không có thỏa thuận về giá và phương thức thanh toán, giá sẽ được xác định như thế nào?","Trường hợp không có thỏa thuận hoặc thỏa thuận không rõ ràng về giá, phương thức thanh toán thì giá được xác định theo giá thị trường, phương thức thanh toán được xác định theo tập quán tại địa điểm và thời điểm giao kết hợp đồng."
"Trường hợp bên thuê sử dụng tài sản không đúng mục đích, không đúng công dụng thì bên cho thuê có quyền đơn phương chấm dứt thực hiện hợp đồng và yêu cầu bồi thường thiệt hại.",Bên cho thuê có quyền gì nếu bên thuê sử dụng tài sản không đúng mục đích hoặc công dụng?,"Trường hợp bên thuê sử dụng tài sản không đúng mục đích, không đúng công dụng thì bên cho thuê có quyền đơn phương chấm dứt thực hiện hợp đồng và yêu cầu bồi thường thiệt hại."
"Người chiếm hữu, người sử dụng tài sản của người khác mà không có căn cứ pháp luật phải hoàn trả cho chủ sở hữu, chủ thể có quyền khác đối với tài sản đó; nếu không tìm được chủ sở hữu, chủ thể có quyền khác đối với tài sản thì phải giao cho cơ quan nhà nước có thẩm quyền, trừ trường hợp quy định tại Điều 236 của Bộ luật Dân sự.","Trường hợp không tìm được chủ sở hữu, chủ thể có quyền khác đối với tài sản thì người chiếm hữu, sử dụng tài sản phải làm gì?","Người chiếm hữu, người sử dụng tài sản của người khác mà không có căn cứ pháp luật phải hoàn trả cho chủ sở hữu, chủ thể có quyền khác đối với tài sản đó; nếu không tìm được chủ sở hữu, chủ thể có quyền khác đối với tài sản thì phải giao cho cơ quan nhà nước có thẩm quyền, trừ trường hợp quy định tại Điều 236 của Bộ luật Dân sự."
Trường hợp thỏa thuận hoặc di chúc không xác định thời hạn của quyền bề mặt thì mỗi bên có quyền chấm dứt quyền này bất cứ lúc nào nhưng phải thông báo bằng văn bản cho bên kia biết trước ít nhất là 06 tháng.,Thỏa thuận không xác định thời hạn của quyền bề mặt sẽ dẫn đến điều gì?,Trường hợp thỏa thuận hoặc di chúc không xác định thời hạn của quyền bề mặt thì mỗi bên có quyền chấm dứt quyền này bất cứ lúc nào nhưng phải thông báo bằng văn bản cho bên kia biết trước ít nhất là 06 tháng.
"Trường hợp đã phân chia di sản mà xuất hiện người thừa kế mới thì không thực hiện việc phân chia lại di sản bằng hiện vật, nhưng những người thừa kế đã nhận di sản phải thanh toán cho người thừa kế mới một khoản tiền tương ứng với phần di sản của người đó tại thời điểm chia thừa kế theo tỷ lệ tương ứng với phần di sản đã nhận, trừ trường hợp có thỏa thuận khác.",Vì sao người thừa kế đã nhận di sản phải thanh toán cho người thừa kế mới?,"Trường hợp đã phân chia di sản mà xuất hiện người thừa kế mới thì không thực hiện việc phân chia lại di sản bằng hiện vật, nhưng những người thừa kế đã nhận di sản phải thanh toán cho người thừa kế mới một khoản tiền tương ứng với phần di sản của người đó tại thời điểm chia thừa kế theo tỷ lệ tương ứng với phần di sản đã nhận, trừ trường hợp có thỏa thuận khác."
Trường hợp một bên trao đổi cho bên kia tài sản không thuộc quyền sở hữu của mình hoặc không được chủ sở hữu ủy quyền thì bên kia có quyền hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.,Bên nhận tài sản trong trường hợp này có thể làm gì nếu tài sản không thuộc quyền sở hữu của bên trao đổi?,Trường hợp một bên trao đổi cho bên kia tài sản không thuộc quyền sở hữu của mình hoặc không được chủ sở hữu ủy quyền thì bên kia có quyền hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.
Trường hợp điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên có quy định về quyền và nghĩa vụ của các bên tham gia quan hệ dân sự có yếu tố nước ngoài thì quy định của điều ước quốc tế đó được áp dụng.,Điều ước quốc tế có quy định về quyền và nghĩa vụ của các bên tham gia quan hệ dân sự có yếu tố nước ngoài có được áp dụng không?,Trường hợp điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên có quy định về quyền và nghĩa vụ của các bên tham gia quan hệ dân sự có yếu tố nước ngoài thì quy định của điều ước quốc tế đó được áp dụng.
"Khi một bên tham gia giao dịch dân sự do bị lừa dối hoặc bị đe dọa, cưỡng ép thì có quyền yêu cầu Tòa án tuyên bố giao dịch dân sự đó là vô hiệu.",Đe dọa và cưỡng ép trong giao dịch dân sự là gì?,"Khi một bên tham gia giao dịch dân sự do bị lừa dối hoặc bị đe dọa, cưỡng ép thì có quyền yêu cầu Tòa án tuyên bố giao dịch dân sự đó là vô hiệu."
"Trường hợp cá nhân, pháp nhân không tuân thủ quy định tại khoản 1 Điều này thì Tòa án hoặc cơ quan có thẩm quyền khác căn cứ vào tính chất, hậu quả của hành vi vi phạm mà có thể không bảo vệ một phần hoặc toàn bộ quyền của họ, buộc bồi thường nếu gây thiệt hại và có thể áp dụng chế tài khác do luật quy định.","Hậu quả khi cá nhân, pháp nhân lạm dụng quyền dân sự là gì?","Trường hợp cá nhân, pháp nhân không tuân thủ quy định tại khoản 1 Điều này thì Tòa án hoặc cơ quan có thẩm quyền khác căn cứ vào tính chất, hậu quả của hành vi vi phạm mà có thể không bảo vệ một phần hoặc toàn bộ quyền của họ, buộc bồi thường nếu gây thiệt hại và có thể áp dụng chế tài khác do luật quy định."
Việc thực hiện quyền thừa kế đối với bất động sản được xác định theo pháp luật của nước nơi có bất động sản đó.,Thừa kế bất động sản phải tuân theo pháp luật của quốc gia nào?,Việc thực hiện quyền thừa kế đối với bất động sản được xác định theo pháp luật của nước nơi có bất động sản đó.
"Chủ thể có quyền khác đối với tài sản được thực hiện mọi hành vi trong phạm vi quyền được quy định tại Bộ luật Dân sự, luật khác có liên quan nhưng không được gây thiệt hại hoặc làm ảnh hưởng đến lợi ích quốc gia, dân tộc, lợi ích công cộng, quyền và lợi ích hợp pháp của chủ sở hữu tài sản hoặc của người khác.",Chủ thể có quyền khác đối với tài sản có thể thực hiện những hành vi nào?,"Chủ thể có quyền khác đối với tài sản được thực hiện mọi hành vi trong phạm vi quyền được quy định tại Bộ luật Dân sự, luật khác có liên quan nhưng không được gây thiệt hại hoặc làm ảnh hưởng đến lợi ích quốc gia, dân tộc, lợi ích công cộng, quyền và lợi ích hợp pháp của chủ sở hữu tài sản hoặc của người khác."
"Lãi suất khi vay tiền sẽ do các bên tự nguyện thỏa thuận với nhau, nhưng không vượt quá 20% trên một năm của khoản tiền vay đó, trừ trường hợp luật có quy định khác.
- Nếu các bên tự thỏa thuận lãi suất, nhưng vượt quá lãi suất giới hạn mà luật quy định thì mức lãi suất vượt sẽ không có hiệu lực.
- Nếu các bên dù có thỏa thuận về trả lãi vay, tuy nhiên không có sự xác định rõ mức lãi suất là bao nhiêu phần trăm và có tranh chấp xảy ra, thì lãi suất sẽ xác định bằng 50% mức lãi suất luật quy định tại thời điểm trả nợ.",Lãi suất cầm đồ theo quy định pháp luật hiện nay là bao nhiêu?,"Lãi suất khi vay tiền sẽ do các bên tự nguyện thỏa thuận với nhau, nhưng không vượt quá 20% trên một năm của khoản tiền vay đó, trừ trường hợp luật có quy định khác.
- Nếu các bên tự thỏa thuận lãi suất, nhưng vượt quá lãi suất giới hạn mà luật quy định thì mức lãi suất vượt sẽ không có hiệu lực.
- Nếu các bên dù có thỏa thuận về trả lãi vay, tuy nhiên không có sự xác định rõ mức lãi suất là bao nhiêu phần trăm và có tranh chấp xảy ra, thì lãi suất sẽ xác định bằng 50% mức lãi suất luật quy định tại thời điểm trả nợ."
Vật chia được là vật khi bị phân chia vẫn giữ nguyên tính chất và tính năng sử dụng ban đầu.,Vật chia được là gì?,Vật chia được là vật khi bị phân chia vẫn giữ nguyên tính chất và tính năng sử dụng ban đầu.
"Trường hợp không có người giám hộ quy định tại khoản 1 và khoản 2, bác ruột, chú ruột, cậu ruột, cô ruột hoặc dì ruột sẽ làm người giám hộ.",Trường hợp không có người giám hộ theo khoản 1 và khoản 2 thì ai sẽ làm người giám hộ?,"Trường hợp không có người giám hộ quy định tại khoản 1 và khoản 2, bác ruột, chú ruột, cậu ruột, cô ruột hoặc dì ruột sẽ làm người giám hộ."
Trường hợp xác lập giao dịch dân sự giả tạo nhằm trốn tránh nghĩa vụ với người thứ ba thì giao dịch dân sự đó vô hiệu.,Giao dịch dân sự giả tạo có thể bị vô hiệu trong trường hợp nào?,Trường hợp xác lập giao dịch dân sự giả tạo nhằm trốn tránh nghĩa vụ với người thứ ba thì giao dịch dân sự đó vô hiệu.
"Trường hợp các thành viên hợp tác cử người đại diện thì người này là người đại diện trong xác lập, thực hiện giao dịch dân sự.",Làm thế nào để chọn một người đại diện phù hợp cho giao dịch dân sự?,"Trường hợp các thành viên hợp tác cử người đại diện thì người này là người đại diện trong xác lập, thực hiện giao dịch dân sự."
"Trường hợp vật được giao không đồng bộ làm cho mục đích sử dụng của vật không đạt được thì bên mua có một trong các quyền sau đây: 
      a) Nhận và yêu cầu bên bán giao tiếp phần hoặc bộ phận còn thiếu, yêu cầu bồi thường thiệt hại và hoãn thanh toán phần hoặc bộ phận đã nhận cho đến khi vật được giao đồng bộ;
      b) Hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.",Bên mua có thể yêu cầu bên bán làm gì nếu vật giao không đồng bộ?,"Trường hợp vật được giao không đồng bộ làm cho mục đích sử dụng của vật không đạt được thì bên mua có một trong các quyền sau đây: 
      a) Nhận và yêu cầu bên bán giao tiếp phần hoặc bộ phận còn thiếu, yêu cầu bồi thường thiệt hại và hoãn thanh toán phần hoặc bộ phận đã nhận cho đến khi vật được giao đồng bộ;
      b) Hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại."
trường hợp trẻ vẫn còn Giấy khai sinh bản sao hoặc trích lục khai sinh hoặc đã được cấp mã số định danh thì dù mất Giấy khai sinh bản gốc vẫn có thể được cấp hộ chiếu.,Trẻ em dưới 14 tuổi mất Giấy khai sinh bản gốc có xin cấp hộ chiếu được không?,trường hợp trẻ vẫn còn Giấy khai sinh bản sao hoặc trích lục khai sinh hoặc đã được cấp mã số định danh thì dù mất Giấy khai sinh bản gốc vẫn có thể được cấp hộ chiếu.
"Hàng thừa kế thứ nhất gồm vợ, chồng, cha đẻ, mẹ đẻ, cha nuôi, mẹ nuôi, con đẻ, con nuôi của người chết. Những người này được hưởng phần di sản bằng nhau nếu họ còn sống tại thời điểm mở thừa kế.",Điều 651 quy định những người thừa kế trong hàng thừa kế thứ nhất bao gồm những ai?,"Hàng thừa kế thứ nhất gồm vợ, chồng, cha đẻ, mẹ đẻ, cha nuôi, mẹ nuôi, con đẻ, con nuôi của người chết. Những người này được hưởng phần di sản bằng nhau nếu họ còn sống tại thời điểm mở thừa kế."
"Hợp đồng về quyền sử dụng đất phải được lập thành văn bản theo hình thức phù hợp với quy định của Bộ luật Dân sự, pháp luật về đất đai và quy định khác của pháp luật có liên quan.",Hợp đồng về quyền sử dụng đất phải được lập dưới hình thức nào?,"Hợp đồng về quyền sử dụng đất phải được lập thành văn bản theo hình thức phù hợp với quy định của Bộ luật Dân sự, pháp luật về đất đai và quy định khác của pháp luật có liên quan."
"Trường hợp pháp luật quy định giá, phương thức thanh toán phải theo quy định của cơ quan nhà nước có thẩm quyền thì thỏa thuận của các bên phải phù hợp với quy định đó.","Khi pháp luật quy định, các bên có thể thỏa thuận giá và phương thức thanh toán khác không?","Trường hợp pháp luật quy định giá, phương thức thanh toán phải theo quy định của cơ quan nhà nước có thẩm quyền thì thỏa thuận của các bên phải phù hợp với quy định đó."
"Các chủ sở hữu bất động sản liền kề có thể thỏa thuận với nhau về việc dựng cột mốc, hàng rào, trồng cây, xây tường ngăn trên ranh giới để làm mốc giới ngăn cách giữa các bất động sản; những vật mốc giới này là sở hữu chung của các chủ thể đó.","Khi hai bên thỏa thuận về mốc giới, ai sẽ sở hữu các vật mốc giới đó?","Các chủ sở hữu bất động sản liền kề có thể thỏa thuận với nhau về việc dựng cột mốc, hàng rào, trồng cây, xây tường ngăn trên ranh giới để làm mốc giới ngăn cách giữa các bất động sản; những vật mốc giới này là sở hữu chung của các chủ thể đó."
Giao dịch dân sự được thực hiện xong trước ngày Bộ luật Dân sự có hiệu lực mà có tranh chấp thì áp dụng quy định của Bộ luật Dân sự số 33/2005/QH11 và các văn bản quy phạm pháp luật quy định chi tiết Bộ luật Dân sự số 33/2005/QH11 để giải quyết.,Giao dịch dân sự đã được thực hiện xong trước ngày Bộ luật Dân sự có hiệu lực mà có tranh chấp thì pháp luật nào được áp dụng để giải quyết?,Giao dịch dân sự được thực hiện xong trước ngày Bộ luật Dân sự có hiệu lực mà có tranh chấp thì áp dụng quy định của Bộ luật Dân sự số 33/2005/QH11 và các văn bản quy phạm pháp luật quy định chi tiết Bộ luật Dân sự số 33/2005/QH11 để giải quyết.
Quyền sử dụng có thể được chuyển giao cho người khác theo thỏa thuận hoặc theo quy định của pháp luật.,Quyền sử dụng có thể được chuyển giao cho người khác không?,Quyền sử dụng có thể được chuyển giao cho người khác theo thỏa thuận hoặc theo quy định của pháp luật.
"Công việc được hứa thưởng phải cụ thể, có thể thực hiện được, không vi phạm điều cấm của luật, không trái đạo đức xã hội.",Công việc được hứa thưởng phải có những đặc điểm gì?,"Công việc được hứa thưởng phải cụ thể, có thể thực hiện được, không vi phạm điều cấm của luật, không trái đạo đức xã hội."
"Người được chủ sở hữu ủy quyền quản lý tài sản thực hiện việc chiếm hữu tài sản đó trong phạm vi, theo cách thức, thời hạn do chủ sở hữu xác định.","Phạm vi, cách thức và thời hạn chiếm hữu của người được ủy quyền được xác định bởi ai?","Người được chủ sở hữu ủy quyền quản lý tài sản thực hiện việc chiếm hữu tài sản đó trong phạm vi, theo cách thức, thời hạn do chủ sở hữu xác định."
Trường hợp người thừa kế theo di chúc không là cá nhân thì phải tồn tại vào thời điểm mở thừa kế.,Người thừa kế không phải cá nhân có bắt buộc phải tồn tại tại thời điểm mở thừa kế không?,Trường hợp người thừa kế theo di chúc không là cá nhân thì phải tồn tại vào thời điểm mở thừa kế.
Cầm giữ tài sản chấm dứt khi bên cầm giữ không còn chiếm giữ tài sản trên thực tế.,Trong trường hợp nào cầm giữ tài sản sẽ chấm dứt?,Cầm giữ tài sản chấm dứt khi bên cầm giữ không còn chiếm giữ tài sản trên thực tế.
"Nghĩa vụ bồi thường thiệt hại do xâm phạm tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín không được bù trừ.","Vì sao nghĩa vụ bồi thường thiệt hại do xâm phạm tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín không được bù trừ?","Nghĩa vụ bồi thường thiệt hại do xâm phạm tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín không được bù trừ."
"Không ai có thể bị hạn chế, bị tước đoạt trái luật quyền sở hữu, quyền khác đối với tài sản.","Bộ luật Dân sự có quy định về việc bảo vệ quyền sở hữu, quyền khác đối với tài sản như thế nào?","Không ai có thể bị hạn chế, bị tước đoạt trái luật quyền sở hữu, quyền khác đối với tài sản."
Mục đích của giao dịch dân sự là lợi ích mà chủ thể mong muốn đạt được khi xác lập giao dịch đó.,Tại sao mục đích của giao dịch dân sự lại quan trọng?,Mục đích của giao dịch dân sự là lợi ích mà chủ thể mong muốn đạt được khi xác lập giao dịch đó.
Để cha mẹ có thể đòi lại tài sản là quyền sử dụng đất đã sang tên cho con trước đó thì phải dựa vào ý chí của người con. Nếu người con đồng ý tặng cho lại quyền sử dụng đất này và sang tên cho cha mẹ thì cha mẹ mới có thể sở hữu phần đất này và thực hiện chia lại cho các người con thôi.,Cha mẹ cho con tài sản muốn đòi lại thì phải làm sao?,Để cha mẹ có thể đòi lại tài sản là quyền sử dụng đất đã sang tên cho con trước đó thì phải dựa vào ý chí của người con. Nếu người con đồng ý tặng cho lại quyền sử dụng đất này và sang tên cho cha mẹ thì cha mẹ mới có thể sở hữu phần đất này và thực hiện chia lại cho các người con thôi.
Bên vận chuyển có nghĩa vụ bảo đảm thời gian xuất phát đã được thông báo hoặc theo thỏa thuận.,Bên vận chuyển có nghĩa vụ bảo đảm thời gian xuất phát không?,Bên vận chuyển có nghĩa vụ bảo đảm thời gian xuất phát đã được thông báo hoặc theo thỏa thuận.
"Trường hợp giao dịch dân sự được xác lập có sự nhầm lẫn làm cho một bên hoặc các bên không đạt được mục đích của việc xác lập giao dịch thì bên bị nhầm lẫn có quyền yêu cầu Tòa án tuyên bố giao dịch dân sự vô hiệu, trừ trường hợp quy định tại khoản 2 Điều này.","Trong trường hợp giao dịch dân sự có sự nhầm lẫn, bên bị nhầm lẫn có quyền làm gì?","Trường hợp giao dịch dân sự được xác lập có sự nhầm lẫn làm cho một bên hoặc các bên không đạt được mục đích của việc xác lập giao dịch thì bên bị nhầm lẫn có quyền yêu cầu Tòa án tuyên bố giao dịch dân sự vô hiệu, trừ trường hợp quy định tại khoản 2 Điều này."
