context,question,answer
"Điều 18 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền có họ, tên; quyền này không thể chuyển giao, trừ trường hợp pháp luật có quy định khác.","Cá nhân có quyền gì về họ, tên theo Điều 18?","Cá nhân có quyền có họ, tên; quyền này không thể chuyển giao, trừ khi pháp luật có quy định khác."
"Điều 19 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền thay đổi họ, tên theo quy định của pháp luật; việc thay đổi không làm thay đổi quyền, nghĩa vụ dân sự.","Cá nhân có được thay đổi họ, tên không theo Điều 19?","Cá nhân có quyền thay đổi họ, tên theo quy định của pháp luật, không làm thay đổi quyền, nghĩa vụ dân sự."
Điều 20 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền xác định quốc tịch của mình theo quy định của pháp luật về quốc tịch.,Quyền xác định quốc tịch của cá nhân được quy định như thế nào theo Điều 20?,Cá nhân có quyền xác định quốc tịch theo quy định của pháp luật về quốc tịch.
Điều 21 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền xác định dân tộc của mình theo quy định của pháp luật.,Quyền xác định dân tộc của cá nhân được quy định ra sao theo Điều 21?,Cá nhân có quyền xác định dân tộc theo quy định của pháp luật.
"Điều 22 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền được bảo vệ danh dự, nhân phẩm, uy tín; thông tin về danh dự, nhân phẩm, uy tín bị xâm phạm phải được bồi thường thiệt hại.","Quyền được bảo vệ danh dự, nhân phẩm, uy tín của cá nhân được quy định như thế nào theo Điều 22?","Cá nhân có quyền được bảo vệ danh dự, nhân phẩm, uy tín; nếu bị xâm phạm phải được bồi thường thiệt hại."
"Điều 23 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ bí mật đời tư, bí mật cá nhân, trừ trường hợp pháp luật có quy định khác.",Cá nhân có quyền gì về bí mật đời tư theo Điều 23?,"Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ bí mật đời tư, bí mật cá nhân, trừ khi pháp luật có quy định khác."
"Điều 24 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ quyền về hình ảnh của mình, trừ trường hợp pháp luật có quy định khác.",Quyền về hình ảnh của cá nhân được bảo vệ như thế nào theo Điều 24?,"Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ quyền về hình ảnh, trừ khi pháp luật có quy định khác."
"Điều 25 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền sống, quyền được bảo đảm an toàn về tính mạng, sức khỏe, thân thể.",Quyền nào của cá nhân được quy định tại Điều 25?,"Quyền sống, quyền được bảo đảm an toàn về tính mạng, sức khỏe, thân thể."
"Điều 26 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu bảo vệ sức khỏe, được chăm sóc y tế, trừ trường hợp pháp luật có quy định khác.",Cá nhân có quyền gì về sức khỏe theo Điều 26?,"Cá nhân có quyền yêu cầu bảo vệ sức khỏe, được chăm sóc y tế, trừ khi pháp luật có quy định khác."
Điều 27 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu bảo vệ quyền chuyển đổi giới tính theo quy định của pháp luật.,Quyền chuyển đổi giới tính của cá nhân được quy định như thế nào theo Điều 27?,Cá nhân có quyền yêu cầu bảo vệ quyền chuyển đổi giới tính theo quy định của pháp luật.
"Điều 28 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền hiến mô, bộ phận cơ thể, hiến xác theo quy định của pháp luật.","Cá nhân có quyền gì về hiến mô, bộ phận cơ thể theo Điều 28?","Cá nhân có quyền hiến mô, bộ phận cơ thể, hiến xác theo quy định của pháp luật."
"Điều 29 Bộ luật Dân sự 2015 quy định: Quyền nhân thân của cá nhân được bảo vệ suốt đời, trừ trường hợp pháp luật có quy định khác.",Quyền nhân thân của cá nhân được bảo vệ trong thời gian bao lâu theo Điều 29?,"Quyền nhân thân của cá nhân được bảo vệ suốt đời, trừ khi pháp luật có quy định khác."
"Điều 30 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do đi lại, cư trú, xuất cảnh, nhập cảnh theo quy định của pháp luật.","Quyền tự do đi lại, cư trú của cá nhân được quy định như thế nào theo Điều 30?","Cá nhân có quyền tự do đi lại, cư trú, xuất cảnh, nhập cảnh theo quy định của pháp luật."
"Điều 31 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do tín ngưỡng, tôn giáo theo quy định của pháp luật.","Quyền tự do tín ngưỡng, tôn giáo của cá nhân được quy định ra sao theo Điều 31?","Cá nhân có quyền tự do tín ngưỡng, tôn giáo theo quy định của pháp luật."
"Điều 32 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do biểu đạt ý chí, quan điểm của mình, trừ trường hợp pháp luật có quy định khác.",Quyền tự do biểu đạt ý chí của cá nhân được quy định như thế nào theo Điều 32?,"Cá nhân có quyền tự do biểu đạt ý chí, quan điểm, trừ khi pháp luật có quy định khác."
"Điều 33 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền kết hôn, ly hôn theo quy định của pháp luật về hôn nhân và gia đình.","Quyền kết hôn, ly hôn của cá nhân được quy định ra sao theo Điều 33?","Cá nhân có quyền kết hôn, ly hôn theo quy định của pháp luật về hôn nhân và gia đình."
Điều 34 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền nhận nuôi con nuôi theo quy định của pháp luật.,Quyền nhận nuôi con nuôi của cá nhân được quy định như thế nào theo Điều 34?,Cá nhân có quyền nhận nuôi con nuôi theo quy định của pháp luật.
"Điều 35 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do kinh doanh, tự do hợp đồng theo quy định của pháp luật.",Quyền tự do kinh doanh của cá nhân được quy định ra sao theo Điều 35?,"Cá nhân có quyền tự do kinh doanh, tự do hợp đồng theo quy định của pháp luật."
Điều 36 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền sở hữu tài sản theo quy định của pháp luật.,Quyền sở hữu tài sản của cá nhân được quy định như thế nào theo Điều 36?,Cá nhân có quyền sở hữu tài sản theo quy định của pháp luật.
Điều 37 Bộ luật Dân sự 2015 quy định: Năng lực pháp luật dân sự của cá nhân có từ khi sinh ra và chấm dứt khi chết.,Năng lực pháp luật dân sự của cá nhân tồn tại trong khoảng thời gian nào theo Điều 37?,Năng lực pháp luật dân sự của cá nhân có từ khi sinh ra và chấm dứt khi chết.
Điều 38 Bộ luật Dân sự 2015 quy định: Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.,Mọi cá nhân có năng lực pháp luật dân sự như thế nào theo Điều 38?,Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.
"Điều 39 Bộ luật Dân sự 2015 quy định: Năng lực hành vi dân sự của cá nhân là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự.",Năng lực hành vi dân sự của cá nhân là gì theo Điều 39?,"Năng lực hành vi dân sự là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự."
"Điều 40 Bộ luật Dân sự 2015 quy định: Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp mất năng lực hành vi dân sự hoặc có khó khăn trong nhận thức, làm chủ hành vi.",Ai có năng lực hành vi dân sự đầy đủ theo Điều 40?,"Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp mất năng lực hành vi dân sự hoặc có khó khăn trong nhận thức, làm chủ hành vi."
"Điều 41 Bộ luật Dân sự 2015 quy định: Người từ đủ 6 tuổi đến chưa đủ 18 tuổi có năng lực hành vi dân sự hạn chế, trừ trường hợp pháp luật có quy định khác.",Người từ 6 đến dưới 18 tuổi có năng lực hành vi dân sự như thế nào theo Điều 41?,"Người từ đủ 6 tuổi đến chưa đủ 18 tuổi có năng lực hành vi dân sự hạn chế, trừ khi pháp luật có quy định khác."
Điều 42 Bộ luật Dân sự 2015 quy định: Người dưới 6 tuổi không có năng lực hành vi dân sự; giao dịch dân sự của họ phải do người đại diện theo pháp luật thực hiện.,Người dưới 6 tuổi có năng lực hành vi dân sự không theo Điều 42?,Người dưới 6 tuổi không có năng lực hành vi dân sự; giao dịch dân sự của họ do người đại diện theo pháp luật thực hiện.
"Điều 43 Bộ luật Dân sự 2015 quy định: Người mất năng lực hành vi dân sự là người bị Tòa án tuyên bố mất năng lực hành vi dân sự do bị bệnh tâm thần hoặc bệnh khác không thể nhận thức, làm chủ hành vi.",Ai bị coi là mất năng lực hành vi dân sự theo Điều 43?,"Người bị Tòa án tuyên bố mất năng lực hành vi dân sự do bị bệnh tâm thần hoặc bệnh khác không thể nhận thức, làm chủ hành vi."
"Điều 44 Bộ luật Dân sự 2015 quy định: Người có khó khăn trong nhận thức, làm chủ hành vi là người bị Tòa án tuyên bố có khó khăn trong nhận thức, làm chủ hành vi do tình trạng thể chất hoặc tinh thần.","Ai được coi là có khó khăn trong nhận thức, làm chủ hành vi theo Điều 44?","Người bị Tòa án tuyên bố có khó khăn trong nhận thức, làm chủ hành vi do tình trạng thể chất hoặc tinh thần."
"Điều 45 Bộ luật Dân sự 2015 quy định: Người nghiện ma túy, chất kích thích khác dẫn đến mất khả năng nhận thức, làm chủ hành vi có thể bị Tòa án tuyên bố hạn chế năng lực hành vi dân sự.",Ai có thể bị hạn chế năng lực hành vi dân sự theo Điều 45?,"Người nghiện ma túy, chất kích thích khác dẫn đến mất khả năng nhận thức, làm chủ hành vi."
Điều 46 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự của người mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự phải do người đại diện theo pháp luật thực hiện.,Giao dịch dân sự của người mất năng lực hành vi dân sự được thực hiện như thế nào theo Điều 46?,Giao dịch dân sự của người mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự do người đại diện theo pháp luật thực hiện.
Điều 47 Bộ luật Dân sự 2015 quy định: Tòa án có thể hủy bỏ tuyên bố mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự khi lý do tuyên bố không còn.,Tòa án có thể hủy bỏ tuyên bố mất năng lực hành vi dân sự khi nào theo Điều 47?,Tòa án có thể hủy bỏ tuyên bố mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự khi lý do tuyên bố không còn.
"Điều 48 Bộ luật Dân sự 2015 quy định: Người giám hộ là cá nhân, pháp nhân được luật quy định, Ủy ban nhân dân cấp xã cử, Tòa án chỉ định hoặc do người có năng lực hành vi dân sự lựa chọn để chăm sóc, bảo vệ quyền, lợi ích hợp pháp của người được giám hộ.",Ai có thể làm người giám hộ theo Điều 48?,"Cá nhân, pháp nhân được luật quy định, Ủy ban nhân dân cấp xã cử, Tòa án chỉ định hoặc do người có năng lực hành vi dân sự lựa chọn."
"Điều 49 Bộ luật Dân sự 2015 quy định: Cá nhân làm giám hộ phải có năng lực hành vi dân sự đầy đủ, có đạo đức, không bị hạn chế quyền giám hộ theo quy định của pháp luật.",Điều kiện để cá nhân làm giám hộ theo Điều 49 là gì?,"Cá nhân làm giám hộ phải có năng lực hành vi dân sự đầy đủ, có đạo đức, không bị hạn chế quyền giám hộ."
"Điều 50 Bộ luật Dân sự 2015 quy định: Pháp nhân làm giám hộ phải có chức năng, nhiệm vụ phù hợp với việc giám hộ theo quy định của pháp luật.",Pháp nhân làm giám hộ cần đáp ứng điều kiện gì theo Điều 50?,"Pháp nhân làm giám hộ phải có chức năng, nhiệm vụ phù hợp với việc giám hộ theo quy định của pháp luật."
"Điều 51 Bộ luật Dân sự 2015 quy định: Cá nhân có thể được giám hộ bởi nhiều người nếu điều đó cần thiết để bảo vệ quyền, lợi ích hợp pháp của người được giám hộ.","Theo Bộ luật Dân sự 2015, trong trường hợp nào cá nhân có thể được giám hộ bởi nhiều người?","Cá nhân có thể được giám hộ bởi nhiều người khi cần thiết để bảo vệ quyền, lợi ích hợp pháp của họ."
"Điều 52 Bộ luật Dân sự 2015 quy định: Cá nhân, pháp nhân có đủ điều kiện theo quy định của Bộ luật này có thể được cử hoặc chỉ định làm người giám hộ.",Ai có thể được cử làm người giám hộ theo Bộ luật Dân sự 2015?,Cá nhân hoặc pháp nhân có đủ điều kiện theo quy định của Bộ luật Dân sự 2015.
"Điều 53 Bộ luật Dân sự 2015 quy định: Người giám hộ phải là người có năng lực hành vi dân sự đầy đủ, trừ trường hợp cha, mẹ làm giám hộ cho con chưa thành niên hoặc người có khó khăn trong nhận thức, làm chủ hành vi.",Điều kiện năng lực hành vi dân sự của người giám hộ theo Bộ luật Dân sự 2015 là gì?,"Người giám hộ phải có năng lực hành vi dân sự đầy đủ, trừ trường hợp cha, mẹ làm giám hộ cho con chưa thành niên hoặc người có khó khăn trong nhận thức."
"Điều 54 Bộ luật Dân sự 2015 quy định: Cá nhân, pháp nhân không được làm người giám hộ nếu thuộc một trong các trường hợp: đang bị truy cứu trách nhiệm hình sự, bị hạn chế quyền đối với con chưa thành niên, hoặc có hành vi xâm phạm quyền, lợi ích hợp pháp của người được giám hộ.","Theo Bộ luật Dân sự 2015, ai không được làm người giám hộ?","Người đang bị truy cứu trách nhiệm hình sự, bị hạn chế quyền đối với con chưa thành niên, hoặc có hành vi xâm phạm quyền, lợi ích hợp pháp của người được giám hộ."
"Điều 55 Bộ luật Dân sự 2015 quy định: Người giám hộ đương nhiên của người chưa thành niên là cha, mẹ; nếu cha, mẹ mất hoặc không đủ điều kiện thì ông, bà hoặc người thân thích khác có thể làm giám hộ.",Ai là người giám hộ đương nhiên của người chưa thành niên theo Bộ luật Dân sự 2015?,"Cha, mẹ là người giám hộ đương nhiên; nếu cha, mẹ mất hoặc không đủ điều kiện thì ông, bà hoặc người thân thích khác có thể làm giám hộ."
"Điều 56 Bộ luật Dân sự 2015 quy định: Người giám hộ của người mất năng lực hành vi dân sự do Tòa án chỉ định, trừ trường hợp người đó đã chọn người giám hộ trước khi mất năng lực.","Theo Bộ luật Dân sự 2015, ai chỉ định người giám hộ cho người mất năng lực hành vi dân sự?","Tòa án chỉ định, trừ trường hợp người đó đã chọn người giám hộ trước khi mất năng lực."
"Điều 57 Bộ luật Dân sự 2015 quy định: Người giám hộ của người có khó khăn trong nhận thức, làm chủ hành vi được Tòa án chỉ định theo yêu cầu của người có quyền, lợi ích liên quan.",Ai có thể yêu cầu Tòa án chỉ định người giám hộ cho người có khó khăn trong nhận thức theo Bộ luật Dân sự 2015?,"Người có quyền, lợi ích liên quan có thể yêu cầu Tòa án chỉ định."
"Điều 58 Bộ luật Dân sự 2015 quy định: Nhiệm vụ của người giám hộ bao gồm chăm sóc, giáo dục người chưa thành niên, quản lý tài sản và đại diện trong giao dịch dân sự của người được giám hộ.",Nhiệm vụ chính của người giám hộ theo Bộ luật Dân sự 2015 là gì?,"Chăm sóc, giáo dục người chưa thành niên, quản lý tài sản và đại diện trong giao dịch dân sự."
"Điều 59 Bộ luật Dân sự 2015 quy định: Các giao dịch dân sự liên quan đến tài sản của người được giám hộ phải được sự đồng ý của người giám sát việc giám hộ, trừ trường hợp vì lợi ích của người được giám hộ.","Theo Bộ luật Dân sự 2015, giao dịch liên quan đến tài sản của người được giám hộ cần điều kiện gì?","Phải có sự đồng ý của người giám sát việc giám hộ, trừ trường hợp vì lợi ích của người được giám hộ."
"Điều 60 Bộ luật Dân sự 2015 quy định: Người giám hộ được thay đổi trong các trường hợp như không còn đủ điều kiện, vi phạm nghiêm trọng nghĩa vụ giám hộ, hoặc đề nghị thay đổi và có người khác nhận làm giám hộ.","Theo Bộ luật Dân sự 2015, trong trường hợp nào người giám hộ có thể bị thay đổi?","Khi không còn đủ điều kiện, vi phạm nghiêm trọng nghĩa vụ giám hộ, hoặc đề nghị thay đổi và có người khác nhận làm giám hộ."
"Điều 61 Bộ luật Dân sự 2015 quy định: Quyền và nghĩa vụ của người giám hộ chấm dứt khi người được giám hộ đủ 18 tuổi, khôi phục năng lực hành vi dân sự, hoặc người giám hộ chết.",Quyền và nghĩa vụ của người giám hộ chấm dứt khi nào theo Bộ luật Dân sự 2015?,"Khi người được giám hộ đủ 18 tuổi, khôi phục năng lực hành vi dân sự, hoặc người giám hộ chết."
"Điều 62 Bộ luật Dân sự 2015 quy định: Người giám sát việc giám hộ có nhiệm vụ kiểm tra, giám sát hoạt động của người giám hộ để đảm bảo quyền, lợi ích hợp pháp của người được giám hộ.",Nhiệm vụ của người giám sát việc giám hộ theo Bộ luật Dân sự 2015 là gì?,"Kiểm tra, giám sát hoạt động của người giám hộ để đảm bảo quyền, lợi ích hợp pháp của người được giám hộ."
"Điều 63 Bộ luật Dân sự 2015 quy định: Ủy ban nhân dân cấp xã có trách nhiệm giám sát việc giám hộ, chỉ định hoặc thay đổi người giám hộ trong trường hợp cần thiết.",Ai có trách nhiệm giám sát việc giám hộ theo Bộ luật Dân sự 2015?,Ủy ban nhân dân cấp xã.
"Điều 64 Bộ luật Dân sự 2015 quy định: Người giám hộ có quyền được thanh toán chi phí hợp lý liên quan đến việc giám hộ, trừ trường hợp pháp luật có quy định khác.",Người giám hộ có quyền gì liên quan đến chi phí theo Bộ luật Dân sự 2015?,"Được thanh toán chi phí hợp lý liên quan đến việc giám hộ, trừ trường hợp pháp luật có quy định khác."
"Điều 65 Bộ luật Dân sự 2015 quy định: Cá nhân, tổ chức được giao quản lý tài sản của người được giám hộ phải lập danh mục tài sản và báo cáo định kỳ cho người giám sát hoặc Ủy ban nhân dân cấp xã.","Theo Bộ luật Dân sự 2015, người quản lý tài sản của người được giám hộ phải làm gì?",Lập danh mục tài sản và báo cáo định kỳ cho người giám sát hoặc Ủy ban nhân dân cấp xã.
"Điều 66 Bộ luật Dân sự 2015 quy định: Pháp nhân là tổ chức được thành lập hợp pháp, có cơ cấu tổ chức, tài sản độc lập và tự chịu trách nhiệm.","Theo Bộ luật Dân sự 2015, pháp nhân là gì?","Pháp nhân là tổ chức được thành lập hợp pháp, có cơ cấu tổ chức, tài sản độc lập và tự chịu trách nhiệm."
"Điều 67 Bộ luật Dân sự 2015 quy định: Pháp nhân có năng lực pháp luật dân sự từ khi được thành lập hợp pháp đến khi chấm dứt, trừ trường hợp pháp luật có quy định khác.",Năng lực pháp luật dân sự của pháp nhân bắt đầu và kết thúc khi nào theo Bộ luật Dân sự 2015?,"Từ khi được thành lập hợp pháp đến khi chấm dứt, trừ trường hợp pháp luật có quy định khác."
Điều 68 Bộ luật Dân sự 2015 quy định: Năng lực hành vi dân sự của pháp nhân được thực hiện thông qua người đại diện theo pháp luật hoặc người được ủy quyền.,Năng lực hành vi dân sự của pháp nhân được thực hiện qua ai theo Bộ luật Dân sự 2015?,Người đại diện theo pháp luật hoặc người được ủy quyền.
Điều 69 Bộ luật Dân sự 2015 quy định: Pháp nhân có thể tham gia các quan hệ dân sự trong phạm vi mục đích hoạt động được ghi trong điều lệ hoặc quy định của pháp luật.,Pháp nhân có thể tham gia quan hệ dân sự trong phạm vi nào theo Bộ luật Dân sự 2015?,Trong phạm vi mục đích hoạt động được ghi trong điều lệ hoặc quy định của pháp luật.
"Điều 70 Bộ luật Dân sự 2015 quy định: Pháp nhân thương mại bao gồm doanh nghiệp, hợp tác xã, và các tổ chức kinh tế khác có mục đích sinh lợi.","Theo Bộ luật Dân sự 2015, pháp nhân thương mại bao gồm những tổ chức nào?","Doanh nghiệp, hợp tác xã, và các tổ chức kinh tế khác có mục đích sinh lợi."
"Điều 71 Bộ luật Dân sự 2015 quy định: Pháp nhân phi thương mại bao gồm cơ quan nhà nước, tổ chức chính trị, tổ chức xã hội, quỹ xã hội, quỹ từ thiện, và các tổ chức phi thương mại khác.","Theo Bộ luật Dân sự 2015, pháp nhân phi thương mại bao gồm những tổ chức nào?","Cơ quan nhà nước, tổ chức chính trị, tổ chức xã hội, quỹ xã hội, quỹ từ thiện, và các tổ chức phi thương mại khác."
"Điều 72 Bộ luật Dân sự 2015 quy định: Việc thành lập pháp nhân phải tuân theo quy định của Bộ luật Dân sự và các luật liên quan, trừ trường hợp pháp luật có quy định khác.","Theo Bộ luật Dân sự 2015, việc thành lập pháp nhân phải tuân theo quy định nào?","Quy định của Bộ luật Dân sự và các luật liên quan, trừ trường hợp pháp luật có quy định khác."
Điều 73 Bộ luật Dân sự 2015 quy định: Pháp nhân có trụ sở tại nơi đặt văn phòng hoặc nơi thực hiện hoạt động chính của pháp nhân.,Trụ sở của pháp nhân được xác định như thế nào theo Bộ luật Dân sự 2015?,Tại nơi đặt văn phòng hoặc nơi thực hiện hoạt động chính của pháp nhân.
"Điều 74 Bộ luật Dân sự 2015 quy định: Pháp nhân có tên gọi riêng, được ghi trong quyết định thành lập hoặc điều lệ, và không được trùng hoặc gây nhầm lẫn với tên pháp nhân khác.",Tên gọi của pháp nhân được quy định như thế nào theo Bộ luật Dân sự 2015?,"Được ghi trong quyết định thành lập hoặc điều lệ, không được trùng hoặc gây nhầm lẫn với tên pháp nhân khác."
