context,question,answer
"Điều 16 Bộ luật Hình sự 2015 quy định: Phạm tội chưa đạt là trường hợp cố ý thực hiện tội phạm nhưng chưa hoàn thành vì lý do ngoài ý muốn của người phạm tội.","Phạm tội chưa đạt được định nghĩa như thế nào theo Điều 16?","Phạm tội chưa đạt là cố ý thực hiện tội phạm nhưng chưa hoàn thành vì lý do ngoài ý muốn của người phạm tội."
"Điều 17 Bộ luật Hình sự 2015 quy định: Người chuẩn bị phạm tội hoặc phạm tội chưa đạt phải chịu trách nhiệm hình sự về tội đã chuẩn bị hoặc đã thực hiện nhưng chưa hoàn thành.","Ai phải chịu trách nhiệm hình sự về tội chuẩn bị hoặc chưa đạt theo Điều 17?","Người chuẩn bị phạm tội hoặc phạm tội chưa đạt phải chịu trách nhiệm hình sự về tội đã chuẩn bị hoặc đã thực hiện nhưng chưa hoàn thành."
"Điều 18 Bộ luật Hình sự 2015 quy định: Đồng phạm là trường hợp nhiều người cùng cố ý thực hiện một tội phạm.","Đồng phạm được định nghĩa như thế nào theo Điều 18?","Đồng phạm là trường hợp nhiều người cùng cố ý thực hiện một tội phạm."
"Điều 19 Bộ luật Hình sự 2015 quy định: Người tổ chức, xúi giục, giúp sức hoặc thực hiện tội phạm đều là đồng phạm và phải chịu trách nhiệm hình sự theo mức độ tham gia.","Ai được coi là đồng phạm theo Điều 19?","Người tổ chức, xúi giục, giúp sức hoặc thực hiện tội phạm đều là đồng phạm và chịu trách nhiệm hình sự theo mức độ tham gia."
"Điều 20 Bộ luật Hình sự 2015 quy định: Che giấu tội phạm là hành vi cố ý che giấu hành vi phạm tội của người khác, trừ trường hợp luật có quy định khác.","Che giấu tội phạm là gì theo Điều 20?","Che giấu tội phạm là hành vi cố ý che giấu hành vi phạm tội của người khác, trừ trường hợp luật quy định khác."
"Điều 21 Bộ luật Hình sự 2015 quy định: Không tố giác tội phạm là hành vi không báo cáo hành vi phạm tội của người khác mà mình biết, trừ trường hợp luật có quy định khác.","Không tố giác tội phạm là gì theo Điều 21?","Không tố giác tội phạm là hành vi không báo cáo hành vi phạm tội của người khác mà mình biết, trừ trường hợp luật quy định khác."
"Điều 22 Bộ luật Hình sự 2015 quy định: Phòng vệ chính đáng là hành vi chống trả cần thiết để bảo vệ quyền, lợi ích hợp pháp của mình hoặc người khác, không bị coi là tội phạm.","Phòng vệ chính đáng được định nghĩa như thế nào theo Điều 22?","Phòng vệ chính đáng là hành vi chống trả cần thiết để bảo vệ quyền, lợi ích hợp pháp của mình hoặc người khác, không bị coi là tội phạm."
"Điều 23 Bộ luật Hình sự 2015 quy định: Tình thế cấp thiết là trường hợp gây thiệt hại để tránh thiệt hại lớn hơn cho quyền, lợi ích hợp pháp của mình hoặc người khác, không bị coi là tội phạm.","Tình thế cấp thiết là gì theo Điều 23?","Tình thế cấp thiết là hành vi gây thiệt hại để tránh thiệt hại lớn hơn cho quyền, lợi ích hợp pháp, không bị coi là tội phạm."
"Điều 24 Bộ luật Hình sự 2015 quy định: Hình phạt là biện pháp cưỡng chế nghiêm khắc nhất của Nhà nước nhằm tước bỏ hoặc hạn chế quyền, lợi ích của người phạm tội.","Hình phạt được định nghĩa như thế nào theo Điều 24?","Hình phạt là biện pháp cưỡng chế nghiêm khắc nhất của Nhà nước nhằm tước bỏ hoặc hạn chế quyền, lợi ích của người phạm tội."
"Điều 25 Bộ luật Hình sự 2015 quy định: Mục đích của hình phạt là trừng trị, cải tạo, giáo dục người phạm tội và phòng ngừa tội phạm.","Mục đích của hình phạt là gì theo Điều 25?","Mục đích của hình phạt là trừng trị, cải tạo, giáo dục người phạm tội và phòng ngừa tội phạm."
"Điều 26 Bộ luật Hình sự 2015 quy định: Các hình phạt chính bao gồm cảnh cáo, phạt tiền, cải tạo không giam giữ, trục xuất, tù có thời hạn, tù chung thân và tử hình.","Các hình phạt chính được quy định trong Điều 26 là gì?","Các hình phạt chính bao gồm cảnh cáo, phạt tiền, cải tạo không giam giữ, trục xuất, tù có thời hạn, tù chung thân và tử hình."
"Điều 27 Bộ luật Hình sự 2015 quy định: Các hình phạt bổ sung bao gồm cấm đảm nhiệm chức vụ, cấm hành nghề, cấm cư trú, quản chế, tước quyền công dân, tịch thu tài sản, phạt tiền khi không áp dụng là hình phạt chính.","Các hình phạt bổ sung được quy định trong Điều 27 là gì?","Các hình phạt bổ sung bao gồm cấm đảm nhiệm chức vụ, cấm hành nghề, cấm cư trú, quản chế, tước quyền công dân, tịch thu tài sản, phạt tiền."
"Điều 28 Bộ luật Hình sự 2015 quy định: Cảnh cáo là hình phạt áp dụng đối với người phạm tội ít nghiêm trọng, nhằm răn đe và giáo dục.","Cảnh cáo là hình phạt như thế nào theo Điều 28?","Cảnh cáo là hình phạt áp dụng đối với người phạm tội ít nghiêm trọng, nhằm răn đe và giáo dục."
"Điều 29 Bộ luật Hình sự 2015 quy định: Phạt tiền là hình phạt buộc người phạm tội nộp một khoản tiền vào ngân sách nhà nước, áp dụng cho tội phạm ít nghiêm trọng hoặc làm hình phạt bổ sung.","Phạt tiền là hình phạt như thế nào theo Điều 29?","Phạt tiền là hình phạt buộc người phạm tội nộp một khoản tiền vào ngân sách nhà nước, áp dụng cho tội ít nghiêm trọng hoặc làm hình phạt bổ sung."
"Điều 30 Bộ luật Hình sự 2015 quy định: Cải tạo không giam giữ là hình phạt áp dụng cho người phạm tội ít nghiêm trọng, buộc làm việc và sinh hoạt tại địa phương dưới sự giám sát.","Cải tạo không giam giữ là gì theo Điều 30?","Cải tạo không giam giữ là hình phạt áp dụng cho người phạm tội ít nghiêm trọng, buộc làm việc và sinh hoạt tại địa phương dưới sự giám sát."
"Điều 31 Bộ luật Hình sự 2015 quy định: Trục xuất là hình phạt buộc người phạm tội là người nước ngoài phải rời khỏi lãnh thổ Việt Nam.","Trục xuất là hình phạt như thế nào theo Điều 31?","Trục xuất là hình phạt buộc người phạm tội là người nước ngoài phải rời khỏi lãnh thổ Việt Nam."
"Điều 32 Bộ luật Hình sự 2015 quy định: Tù có thời hạn là hình phạt giam giữ người phạm tội trong một thời gian nhất định, từ 3 tháng đến 20 năm.","Tù có thời hạn là gì theo Điều 32?","Tù có thời hạn là hình phạt giam giữ người phạm tội từ 3 tháng đến 20 năm."
"Điều 33 Bộ luật Hình sự 2015 quy định: Tù chung thân là hình phạt giam giữ người phạm tội vô thời hạn, trừ trường hợp được ân giảm.","Tù chung thân là hình phạt như thế nào theo Điều 33?","Tù chung thân là hình phạt giam giữ người phạm tội vô thời hạn, trừ khi được ân giảm."
"Điều 34 Bộ luật Hình sự 2015 quy định: Tử hình là hình phạt đặc biệt, chỉ áp dụng đối với người phạm tội đặc biệt nghiêm trọng, không áp dụng cho người dưới 18 tuổi, phụ nữ có thai, nuôi con nhỏ dưới 12 tháng hoặc người trên 75 tuổi.","Tử hình được áp dụng như thế nào theo Điều 34?","Tử hình chỉ áp dụng cho người phạm tội đặc biệt nghiêm trọng, không áp dụng cho người dưới 18 tuổi, phụ nữ có thai, nuôi con nhỏ dưới 12 tháng hoặc người trên 75 tuổi."
"Điều 35 Bộ luật Hình sự 2015 quy định: Cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định là hình phạt bổ sung, áp dụng khi việc đảm nhiệm chức vụ hoặc hành nghề có thể dẫn đến phạm tội mới.","Hình phạt cấm đảm nhiệm chức vụ, cấm hành nghề được áp dụng khi nào theo Điều 35?","Cấm đảm nhiệm chức vụ, cấm hành nghề được áp dụng khi việc đảm nhiệm chức vụ hoặc hành nghề có thể dẫn đến phạm tội mới."
"Điều 36 Bộ luật Hình sự 2015 quy định: Cấm cư trú là hình phạt bổ sung, buộc người phạm tội không được tạm trú hoặc thường trú tại một số địa phương nhất định.","Cấm cư trú là hình phạt như thế nào theo Điều 36?","Cấm cư trú là hình phạt bổ sung, buộc người phạm tội không được tạm trú hoặc thường trú tại một số địa phương nhất định."
"Điều 37 Bộ luật Hình sự 2015 quy định: Quản chế là hình phạt bổ sung, buộc người phạm tội phải cư trú tại địa phương nhất định và bị hạn chế một số quyền trong thời gian từ 1 đến 5 năm.","Quản chế là hình phạt như thế nào theo Điều 37?","Quản chế là hình phạt bổ sung, buộc người phạm tội cư trú tại địa phương nhất định và bị hạn chế một số quyền từ 1 đến 5 năm."
"Điều 38 Bộ luật Hình sự 2015 quy định: Tịch thu tài sản là hình phạt bổ sung, buộc người phạm tội nộp tài sản thuộc sở hữu của mình vào ngân sách nhà nước.","Tịch thu tài sản là hình phạt như thế nào theo Điều 38?","Tịch thu tài sản là hình phạt bổ sung, buộc người phạm tội nộp tài sản thuộc sở hữu của mình vào ngân sách nhà nước."
"Điều 39 Bộ luật Hình sự 2015 quy định: Phạt tiền làm hình phạt bổ sung được áp dụng khi người phạm tội có khả năng nộp tiền và luật quy định hình phạt này cho tội phạm đã thực hiện.","Phạt tiền làm hình phạt bổ sung được áp dụng khi nào theo Điều 39?","Phạt tiền làm hình phạt bổ sung được áp dụng khi người phạm tội có khả năng nộp tiền và luật quy định cho tội phạm đã thực hiện."
"Điều 40 Bộ luật Hình sự 2015 quy định: Quyết định hình phạt phải dựa trên tính chất, mức độ nguy hiểm của hành vi phạm tội, nhân thân người phạm tội và các tình tiết tăng nặng, giảm nhẹ trách nhiệm hình sự.","Quyết định hình phạt dựa trên những yếu tố nào theo Điều 40?","Quyết định hình phạt dựa trên tính chất, mức độ nguy hiểm của hành vi, nhân thân người phạm tội và các tình tiết tăng nặng, giảm nhẹ trách nhiệm hình sự."
"Điều 41 Bộ luật Hình sự 2015 quy định: Tình tiết tăng nặng trách nhiệm hình sự bao gồm phạm tội có tổ chức, phạm tội nhiều lần, tái phạm nguy hiểm, lợi dụng chức vụ, quyền hạn để phạm tội.","Tình tiết tăng nặng trách nhiệm hình sự là gì theo Điều 41?","Tình tiết tăng nặng bao gồm phạm tội có tổ chức, phạm tội nhiều lần, tái phạm nguy hiểm, lợi dụng chức vụ, quyền hạn để phạm tội."
"Điều 42 Bộ luật Hình sự 2015 quy định: Tình tiết giảm nhẹ trách nhiệm hình sự bao gồm người phạm tội tự nguyện sửa chữa, bồi thường thiệt hại, thành khẩn khai báo, hợp tác với cơ quan chức năng.","Tình tiết giảm nhẹ trách nhiệm hình sự là gì theo Điều 42?","Tình tiết giảm nhẹ bao gồm tự nguyện sửa chữa, bồi thường thiệt hại, thành khẩn khai báo, hợp tác với cơ quan chức năng."
"Điều 43 Bộ luật Hình sự 2015 quy định: Tái phạm là trường hợp người đã bị kết án, chưa được xóa án tích mà lại phạm tội mới do cố ý.","Tái phạm được định nghĩa như thế nào theo Điều 43?","Tái phạm là trường hợp người đã bị kết án, chưa được xóa án tích mà lại phạm tội mới do cố ý."
"Điều 44 Bộ luật Hình sự 2015 quy định: Tái phạm nguy hiểm là trường hợp người đã bị kết án tù về tội nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, chưa được xóa án tích mà lại phạm tội mới thuộc loại này.","Tái phạm nguy hiểm là gì theo Điều 44?","Tái phạm nguy hiểm là khi người đã bị kết án tù về tội nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, chưa xóa án tích mà phạm tội mới tương tự."
"Điều 45 Bộ luật Hình sự 2015 quy định: Người phạm tội có thể được miễn trách nhiệm hình sự nếu hành vi không còn nguy hiểm hoặc có tình tiết đặc biệt giảm nhẹ theo quy định của pháp luật.","Ai có thể được miễn trách nhiệm hình sự theo Điều 45?","Người phạm tội có thể được miễn trách nhiệm hình sự nếu hành vi không còn nguy hiểm hoặc có tình tiết đặc biệt giảm nhẹ."
"Điều 46 Bộ luật Hình sự 2015 quy định: Miễn hình phạt là việc không áp dụng hình phạt đối với người phạm tội trong trường hợp có tình tiết đặc biệt giảm nhẹ hoặc hành vi không còn nguy hiểm.","Miễn hình phạt là gì theo Điều 46?","Miễn hình phạt là không áp dụng hình phạt đối với người phạm tội trong trường hợp có tình tiết đặc biệt giảm nhẹ hoặc hành vi không còn nguy hiểm."
"Điều 47 Bộ luật Hình sự 2015 quy định: Án treo là biện pháp miễn chấp hành hình phạt tù có thời hạn, nhưng đặt người phạm tội dưới sự giám sát và giáo dục tại địa phương trong thời gian thử thách.","Án treo là gì theo Điều 47?","Án treo là biện pháp miễn chấp hành hình phạt tù có thời hạn, đặt người phạm tội dưới sự giám sát và giáo dục tại địa phương trong thời gian thử thách."
"Điều 48 Bộ luật Hình sự 2015 quy định: Thời gian thử thách của án treo bằng 2 lần thời gian của hình phạt tù được tuyên, nhưng không dưới 1 năm và không quá 5 năm.","Thời gian thử thách của án treo được quy định như thế nào theo Điều 48?","Thời gian thử thách của án treo bằng 2 lần thời gian hình phạt tù, nhưng không dưới 1 năm và không quá 5 năm."
"Điều 49 Bộ luật Hình sự 2015 quy định: Người được hưởng án treo phải tuân thủ nghĩa vụ theo quy định của pháp luật, nếu vi phạm có thể bị buộc thi hành hình phạt tù.","Người được hưởng án treo phải tuân thủ điều gì theo Điều 49?","Người được hưởng án treo phải tuân thủ nghĩa vụ theo quy định của pháp luật, nếu vi phạm có thể bị buộc thi hành hình phạt tù."
"Điều 50 Bộ luật Hình sự 2015 quy định: Xóa án tích là việc người bị kết án được coi như chưa bị kết án sau khi chấp hành xong hình phạt hoặc hết thời hạn thử thách.","Xóa án tích là gì theo Điều 50?","Xóa án tích là việc người bị kết án được coi như chưa bị kết án sau khi chấp hành xong hình phạt hoặc hết thời hạn thử thách."
