context,question,answer
"Điều 131 Bộ luật Hình sự 2015 quy định: Tội vi phạm chế độ một vợ, một chồng là hành vi của người đang có vợ, chồng hợp pháp mà kết hôn hoặc chung sống như vợ chồng với người khác.","Tội vi phạm chế độ một vợ, một chồng là gì theo Điều 131?","Tội vi phạm chế độ một vợ, một chồng là hành vi của người đang có vợ, chồng hợp pháp mà kết hôn hoặc chung sống như vợ chồng với người khác."
"Điều 132 Bộ luật Hình sự 2015 quy định: Tội ngược đãi hoặc hành hạ ông bà, cha mẹ, vợ chồng, con, cháu hoặc người có công nuôi dưỡng mình là hành vi ngược đãi, hành hạ người thân thuộc hoặc người có công nuôi dưỡng.","Tội ngược đãi hoặc hành hạ người thân là gì theo Điều 132?","Tội ngược đãi hoặc hành hạ người thân là hành vi ngược đãi, hành hạ ông bà, cha mẹ, vợ chồng, con, cháu hoặc người có công nuôi dưỡng."
"Điều 133 Bộ luật Hình sự 2015 quy định: Tội từ chối hoặc trốn tránh nghĩa vụ cấp dưỡng là hành vi cố ý không thực hiện nghĩa vụ cấp dưỡng theo quyết định của tòa án.","Tội từ chối hoặc trốn tránh nghĩa vụ cấp dưỡng là gì theo Điều 133?","Tội từ chối hoặc trốn tránh nghĩa vụ cấp dưỡng là hành vi cố ý không thực hiện nghĩa vụ cấp dưỡng theo quyết định của tòa án."
"Điều 134 Bộ luật Hình sự 2015 quy định: Tội mua bán người là hành vi mua, bán, chuyển giao hoặc tiếp nhận người để bóc lột, sử dụng vào mục đích bất hợp pháp.","Tội mua bán người là gì theo Điều 134?","Tội mua bán người là hành vi mua, bán, chuyển giao hoặc tiếp nhận người để bóc lột, sử dụng vào mục đích bất hợp pháp."
"Điều 135 Bộ luật Hình sự 2015 quy định: Tội mua bán người dưới 16 tuổi là hành vi mua, bán, chuyển giao hoặc tiếp nhận người dưới 16 tuổi để bóc lột hoặc sử dụng vào mục đích bất hợp pháp.","Tội mua bán người dưới 16 tuổi là gì theo Điều 135?","Tội mua bán người dưới 16 tuổi là hành vi mua, bán, chuyển giao hoặc tiếp nhận người dưới 16 tuổi để bóc lột hoặc sử dụng vào mục đích bất hợp pháp."
"Điều 136 Bộ luật Hình sự 2015 quy định: Tội tổ chức đưa người di cư trái phép là hành vi tổ chức, môi giới cho người khác nhập cảnh, xuất cảnh hoặc ở lại Việt Nam trái phép.","Tội tổ chức đưa người di cư trái phép là gì theo Điều 136?","Tội tổ chức đưa người di cư trái phép là hành vi tổ chức, môi giới cho người khác nhập cảnh, xuất cảnh hoặc ở lại Việt Nam trái phép."
"Điều 137 Bộ luật Hình sự 2015 quy định: Tội cưỡng ép người khác di cư trái phép là hành vi dùng vũ lực, đe dọa hoặc thủ đoạn khác ép buộc người khác nhập cảnh, xuất cảnh hoặc ở lại trái phép.","Tội cưỡng ép người khác di cư trái phép là gì theo Điều 137?","Tội cưỡng ép người khác di cư trái phép là hành vi dùng vũ lực, đe dọa hoặc thủ đoạn khác ép buộc người khác nhập cảnh, xuất cảnh hoặc ở lại trái phép."
"Điều 138 Bộ luật Hình sự 2015 quy định: Tội đánh bạc là hành vi tham gia đánh bạc trái phép dưới mọi hình thức nhằm thu tiền hoặc tài sản.","Tội đánh bạc là gì theo Điều 138?","Tội đánh bạc là hành vi tham gia đánh bạc trái phép dưới mọi hình thức nhằm thu tiền hoặc tài sản."
"Điều 139 Bộ luật Hình sự 2015 quy định: Tội tổ chức đánh bạc hoặc gá bạc là hành vi tổ chức, cung cấp địa điểm, phương tiện để người khác đánh bạc trái phép.","Tội tổ chức đánh bạc hoặc gá bạc là gì theo Điều 139?","Tội tổ chức đánh bạc hoặc gá bạc là hành vi tổ chức, cung cấp địa điểm, phương tiện để người khác đánh bạc trái phép."
"Điều 140 Bộ luật Hình sự 2015 quy định: Tội rửa tiền là hành vi hợp pháp hóa tiền, tài sản có được từ hoạt động phạm tội.","Tội rửa tiền là gì theo Điều 140?","Tội rửa tiền là hành vi hợp pháp hóa tiền, tài sản có được từ hoạt động phạm tội."
"Điều 141 Bộ luật Hình sự 2015 quy định: Tội chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có là hành vi chứa chấp, tiêu thụ tài sản biết rõ là do phạm tội mà có.","Tội chứa chấp hoặc tiêu thụ tài sản do phạm tội là gì theo Điều 141?","Tội chứa chấp hoặc tiêu thụ tài sản do phạm tội là hành vi chứa chấp, tiêu thụ tài sản biết rõ là do phạm tội mà có."
"Điều 142 Bộ luật Hình sự 2015 quy định: Tội sản xuất, buôn bán hàng giả là hành vi sản xuất, buôn bán hàng giả, hàng kém chất lượng gây thiệt hại cho người tiêu dùng hoặc xã hội.","Tội sản xuất, buôn bán hàng giả là gì theo Điều 142?","Tội sản xuất, buôn bán hàng giả là hành vi sản xuất, buôn bán hàng giả, hàng kém chất lượng gây thiệt hại cho người tiêu dùng hoặc xã hội."
"Điều 143 Bộ luật Hình sự 2015 quy định: Tội sản xuất, buôn bán hàng giả là lương thực, thực phẩm, thuốc chữa bệnh là hành vi sản xuất, buôn bán lương thực, thực phẩm, thuốc chữa bệnh giả gây thiệt hại nghiêm trọng.","Tội sản xuất, buôn bán hàng giả là lương thực, thực phẩm, thuốc chữa bệnh là gì theo Điều 143?","Tội sản xuất, buôn bán hàng giả là lương thực, thực phẩm, thuốc chữa bệnh là hành vi sản xuất, buôn bán hàng giả gây thiệt hại nghiêm trọng."
"Điều 144 Bộ luật Hình sự 2015 quy định: Tội sản xuất, buôn bán hàng giả là thuốc phòng bệnh, thuốc chữa bệnh là hành vi sản xuất, buôn bán thuốc phòng bệnh, thuốc chữa bệnh giả gây thiệt hại nghiêm trọng.","Tội sản xuất, buôn bán hàng giả là thuốc phòng bệnh là gì theo Điều 144?","Tội sản xuất, buôn bán hàng giả là thuốc phòng bệnh là hành vi sản xuất, buôn bán thuốc phòng bệnh, thuốc chữa bệnh giả gây thiệt hại nghiêm trọng."
"Điều 145 Bộ luật Hình sự 2015 quy định: Tội quảng cáo gian dối là hành vi quảng cáo sai sự thật về hàng hóa, dịch vụ nhằm lừa dối khách hàng.","Tội quảng cáo gian dối là gì theo Điều 145?","Tội quảng cáo gian dối là hành vi quảng cáo sai sự thật về hàng hóa, dịch vụ nhằm lừa dối khách hàng."
"Điều 146 Bộ luật Hình sự 2015 quy định: Tội đầu cơ là hành vi lợi dụng tình hình khan hiếm hoặc tạo ra sự khan hiếm giả tạo để mua vét, bán lại hàng hóa nhằm thu lợi bất chính.","Tội đầu cơ là gì theo Điều 146?","Tội đầu cơ là hành vi lợi dụng tình hình khan hiếm hoặc tạo khan hiếm giả tạo để mua vét, bán lại hàng hóa nhằm thu lợi bất chính."
"Điều 147 Bộ luật Hình sự 2015 quy định: Tội trốn thuế là hành vi cố ý không nộp hoặc nộp không đầy đủ thuế theo quy định của pháp luật.","Tội trốn thuế là gì theo Điều 147?","Tội trốn thuế là hành vi cố ý không nộp hoặc nộp không đầy đủ thuế theo quy định của pháp luật."
"Điều 148 Bộ luật Hình sự 2015 quy định: Tội in, phát hành, mua bán trái phép hóa đơn, chứng từ thu nộp ngân sách nhà nước là hành vi in, phát hành, mua bán hóa đơn, chứng từ trái phép nhằm trốn thuế hoặc thu lợi bất chính.","Tội in, phát hành, mua bán trái phép hóa đơn là gì theo Điều 148?","Tội in, phát hành, mua bán trái phép hóa đơn là hành vi in, phát hành, mua bán hóa đơn, chứng từ trái phép nhằm trốn thuế hoặc thu lợi bất chính."
"Điều 149 Bộ luật Hình sự 2015 quy định: Tội buôn lậu là hành vi vận chuyển, buôn bán hàng hóa, tiền tệ qua biên giới trái với quy định của pháp luật.","Tội buôn lậu là gì theo Điều 149?","Tội buôn lậu là hành vi vận chuyển, buôn bán hàng hóa, tiền tệ qua biên giới trái với quy định của pháp luật."
"Điều 150 Bộ luật Hình sự 2015 quy định: Tội vận chuyển trái phép hàng hóa, tiền tệ qua biên giới là hành vi vận chuyển hàng hóa, tiền tệ qua biên giới mà không tuân thủ quy định pháp luật.","Tội vận chuyển trái phép hàng hóa, tiền tệ qua biên giới là gì theo Điều 150?","Tội vận chuyển trái phép hàng hóa, tiền tệ qua biên giới là hành vi vận chuyển hàng hóa, tiền tệ qua biên giới không tuân thủ quy định pháp luật."
