context,question,answer
"Điều 211 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý vũ khí, vật liệu nổ, công cụ hỗ trợ là hành vi vi phạm quy định của Nhà nước về quản lý các loại vũ khí, vật liệu nổ, công cụ hỗ trợ gây hậu quả nghiêm trọng.","Tội vi phạm quy định về quản lý vũ khí, vật liệu nổ là gì theo Điều 211?","Tội vi phạm quy định về quản lý vũ khí, vật liệu nổ là hành vi vi phạm quy định về quản lý vũ khí, vật liệu nổ, công cụ hỗ trợ gây hậu quả nghiêm trọng."
"Điều 212 Bộ luật Hình sự 2015 quy định: Tội sử dụng trái phép thông tin mạng máy tính, mạng viễn thông là hành vi sử dụng trái phép thông tin trên mạng máy tính, mạng viễn thông gây hậu quả nghiêm trọng.","Tội sử dụng trái phép thông tin mạng máy tính là gì theo Điều 212?","Tội sử dụng trái phép thông tin mạng máy tính là hành vi sử dụng trái phép thông tin trên mạng máy tính, mạng viễn thông gây hậu quả nghiêm trọng."
"Điều 213 Bộ luật Hình sự 2015 quy định: Tội truy cập trái phép vào mạng máy tính, mạng viễn thông hoặc phương tiện điện tử của người khác là hành vi xâm nhập trái phép vào hệ thống mạng hoặc thiết bị điện tử của người khác.","Tội truy cập trái phép vào mạng máy tính là gì theo Điều 213?","Tội truy cập trái phép vào mạng máy tính là hành vi xâm nhập trái phép vào hệ thống mạng hoặc thiết bị điện tử của người khác."
"Điều 214 Bộ luật Hình sự 2015 quy định: Tội phát tán chương trình tin học gây hại cho mạng máy tính, mạng viễn thông là hành vi phát tán virus, mã độc gây thiệt hại cho hệ thống mạng hoặc thiết bị điện tử.","Tội phát tán chương trình tin học gây hại là gì theo Điều 214?","Tội phát tán chương trình tin học gây hại là hành vi phát tán virus, mã độc gây thiệt hại cho hệ thống mạng hoặc thiết bị điện tử."
"Điều 215 Bộ luật Hình sự 2015 quy định: Tội cản trở hoặc làm rối loạn hoạt động của mạng máy tính, mạng viễn thông là hành vi cố ý cản trở hoặc làm rối loạn hoạt động của hệ thống mạng gây hậu quả nghiêm trọng.","Tội cản trở hoạt động mạng máy tính là gì theo Điều 215?","Tội cản trở hoạt động mạng máy tính là hành vi cố ý cản trở hoặc làm rối loạn hoạt động của hệ thống mạng gây hậu quả nghiêm trọng."
"Điều 216 Bộ luật Hình sự 2015 quy định: Tội thu thập, tàng trữ, trao đổi, mua bán trái phép thông tin cá nhân là hành vi thu thập, tàng trữ, trao đổi hoặc mua bán thông tin cá nhân của người khác trái phép.","Tội thu thập, mua bán trái phép thông tin cá nhân là gì theo Điều 216?","Tội thu thập, mua bán trái phép thông tin cá nhân là hành vi thu thập, tàng trữ, trao đổi hoặc mua bán thông tin cá nhân trái phép."
"Điều 217 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý, cung cấp, sử dụng dịch vụ internet và thông tin trên mạng là hành vi vi phạm quy định về quản lý, cung cấp dịch vụ internet gây hậu quả nghiêm trọng.","Tội vi phạm quy định về quản lý dịch vụ internet là gì theo Điều 217?","Tội vi phạm quy định về quản lý dịch vụ internet là hành vi vi phạm quy định về quản lý, cung cấp dịch vụ internet gây hậu quả nghiêm trọng."
"Điều 218 Bộ luật Hình sự 2015 quy định: Tội tham ô tài sản là hành vi lợi dụng chức vụ, quyền hạn chiếm đoạt tài sản mà mình có trách nhiệm quản lý.","Tội tham ô tài sản là gì theo Điều 218?","Tội tham ô tài sản là hành vi lợi dụng chức vụ, quyền hạn chiếm đoạt tài sản mà mình có trách nhiệm quản lý."
"Điều 219 Bộ luật Hình sự 2015 quy định: Tội nhận hối lộ là hành vi lợi dụng chức vụ, quyền hạn nhận hoặc đòi tài sản, lợi ích để làm hoặc không làm điều có lợi cho người đưa hối lộ.","Tội nhận hối lộ là gì theo Điều 219?","Tội nhận hối lộ là hành vi lợi dụng chức vụ, quyền hạn nhận hoặc đòi tài sản, lợi ích để làm hoặc không làm điều có lợi cho người đưa hối lộ."
"Điều 220 Bộ luật Hình sự 2015 quy định: Tội đưa hối lộ là hành vi đưa hoặc hứa hẹn đưa tài sản, lợi ích để người có chức vụ, quyền hạn làm hoặc không làm điều có lợi cho mình.","Tội đưa hối lộ là gì theo Điều 220?","Tội đưa hối lộ là hành vi đưa hoặc hứa hẹn đưa tài sản, lợi ích để người có chức vụ, quyền hạn làm hoặc không làm điều có lợi cho mình."
"Điều 221 Bộ luật Hình sự 2015 quy định: Tội môi giới hối lộ là hành vi làm trung gian giữa người đưa hối lộ và người nhận hối lộ để thực hiện hành vi hối lộ.","Tội môi giới hối lộ là gì theo Điều 221?","Tội môi giới hối lộ là hành vi làm trung gian giữa người đưa hối lộ và người nhận hối lộ để thực hiện hành vi hối lộ."
"Điều 222 Bộ luật Hình sự 2015 quy định: Tội lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ là hành vi lợi dụng chức vụ, quyền hạn để thực hiện hành vi trái pháp luật nhằm thu lợi bất chính.","Tội lợi dụng chức vụ, quyền hạn trong thi hành công vụ là gì theo Điều 222?","Tội lợi dụng chức vụ, quyền hạn trong thi hành công vụ là hành vi lợi dụng chức vụ, quyền hạn để thực hiện hành vi trái pháp luật nhằm thu lợi bất chính."
"Điều 223 Bộ luật Hình sự 2015 quy định: Tội lạm quyền trong khi thi hành công vụ là hành vi vượt quá quyền hạn được giao để thực hiện hành vi trái pháp luật gây hậu quả nghiêm trọng.","Tội lạm quyền trong thi hành công vụ là gì theo Điều 223?","Tội lạm quyền trong thi hành công vụ là hành vi vượt quá quyền hạn được giao để thực hiện hành vi trái pháp luật gây hậu quả nghiêm trọng."
"Điều 224 Bộ luật Hình sự 2015 quy định: Tội thiếu trách nhiệm gây hậu quả nghiêm trọng là hành vi không thực hiện hoặc thực hiện không đúng nhiệm vụ được giao dẫn đến hậu quả nghiêm trọng.","Tội thiếu trách nhiệm gây hậu quả nghiêm trọng là gì theo Điều 224?","Tội thiếu trách nhiệm gây hậu quả nghiêm trọng là hành vi không thực hiện hoặc thực hiện không đúng nhiệm vụ được giao dẫn đến hậu quả nghiêm trọng."
"Điều 225 Bộ luật Hình sự 2015 quy định: Tội làm trái quy định của Nhà nước về quản lý kinh tế gây hậu quả nghiêm trọng là hành vi cố ý làm trái quy định về quản lý kinh tế dẫn đến hậu quả nghiêm trọng.","Tội làm trái quy định về quản lý kinh tế là gì theo Điều 225?","Tội làm trái quy định về quản lý kinh tế là hành vi cố ý làm trái quy định về quản lý kinh tế dẫn đến hậu quả nghiêm trọng."
"Điều 226 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý, sử dụng tài sản công gây hậu quả nghiêm trọng là hành vi vi phạm quy định về quản lý, sử dụng tài sản công dẫn đến hậu quả nghiêm trọng.","Tội vi phạm quy định về quản lý tài sản công là gì theo Điều 226?","Tội vi phạm quy định về quản lý tài sản công là hành vi vi phạm quy định về quản lý, sử dụng tài sản công dẫn đến hậu quả nghiêm trọng."
"Điều 227 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về đấu thầu gây hậu quả nghiêm trọng là hành vi vi phạm quy định về đấu thầu trong hoạt động kinh tế dẫn đến hậu quả nghiêm trọng.","Tội vi phạm quy định về đấu thầu là gì theo Điều 227?","Tội vi phạm quy định về đấu thầu là hành vi vi phạm quy định về đấu thầu trong hoạt động kinh tế dẫn đến hậu quả nghiêm trọng."
"Điều 228 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý tài nguyên khoáng sản là hành vi vi phạm quy định về khai thác, sử dụng tài nguyên khoáng sản gây hậu quả nghiêm trọng.","Tội vi phạm quy định về quản lý tài nguyên khoáng sản là gì theo Điều 228?","Tội vi phạm quy định về quản lý tài nguyên khoáng sản là hành vi vi phạm quy định về khai thác, sử dụng tài nguyên khoáng sản gây hậu quả nghiêm trọng."
"Điều 229 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý, bảo vệ động vật nguy cấp, quý hiếm là hành vi săn bắt, buôn bán, vận chuyển trái phép động vật nguy cấp, quý hiếm.","Tội vi phạm quy định về bảo vệ động vật nguy cấp là gì theo Điều 229?","Tội vi phạm quy định về bảo vệ động vật nguy cấp là hành vi săn bắt, buôn bán, vận chuyển trái phép động vật nguy cấp, quý hiếm."
"Điều 230 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý khu bảo tồn thiên nhiên, vườn quốc gia là hành vi vi phạm quy định về quản lý khu bảo tồn thiên nhiên, vườn quốc gia gây hậu quả nghiêm trọng.","Tội vi phạm quy định về quản lý khu bảo tồn thiên nhiên là gì theo Điều 230?","Tội vi phạm quy định về quản lý khu bảo tồn thiên nhiên là hành vi vi phạm quy định về quản lý khu bảo tồn thiên nhiên, vườn quốc gia gây hậu quả nghiêm trọng."
"Điều 231 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về phòng cháy, chữa cháy là hành vi vi phạm quy định về phòng cháy, chữa cháy gây hậu quả nghiêm trọng.","Tội vi phạm quy định về phòng cháy, chữa cháy là gì theo Điều 231?","Tội vi phạm quy định về phòng cháy, chữa cháy là hành vi vi phạm quy định về phòng cháy, chữa cháy gây hậu quả nghiêm trọng."
"Điều 232 Bộ luật Hình sự 2015 quy định: Tội gây rối hoạt động tư pháp là hành vi cố ý cản trở hoạt động điều tra, truy tố, xét xử hoặc thi hành án.","Tội gây rối hoạt động tư pháp là gì theo Điều 232?","Tội gây rối hoạt động tư pháp là hành vi cố ý cản trở hoạt động điều tra, truy tố, xét xử hoặc thi hành án."
"Điều 233 Bộ luật Hình sự 2015 quy định: Tội xâm phạm hoạt động tư pháp là hành vi xâm phạm hoạt động điều tra, truy tố, xét xử hoặc thi hành án gây hậu quả nghiêm trọng.","Tội xâm phạm hoạt động tư pháp là gì theo Điều 233?","Tội xâm phạm hoạt động tư pháp là hành vi xâm phạm hoạt động điều tra, truy tố, xét xử hoặc thi hành án gây hậu quả nghiêm trọng."
"Điều 234 Bộ luật Hình sự 2015 quy định: Tội làm sai lệch hồ sơ vụ án là hành vi cố ý sửa đổi, làm sai lệch hồ sơ vụ án nhằm làm sai lệch kết quả điều tra, truy tố hoặc xét xử.","Tội làm sai lệch hồ sơ vụ án là gì theo Điều 234?","Tội làm sai lệch hồ sơ vụ án là hành vi cố ý sửa đổi, làm sai lệch hồ sơ vụ án nhằm làm sai lệch kết quả điều tra, truy tố hoặc xét xử."
"Điều 235 Bộ luật Hình sự 2015 quy định: Tội làm giả tài liệu trong hồ sơ vụ án là hành vi làm giả tài liệu để sử dụng trong hồ sơ vụ án nhằm làm sai lệch kết quả điều tra, truy tố hoặc xét xử.","Tội làm giả tài liệu trong hồ sơ vụ án là gì theo Điều 235?","Tội làm giả tài liệu trong hồ sơ vụ án là hành vi làm giả tài liệu để sử dụng trong hồ sơ vụ án nhằm làm sai lệch kết quả điều tra, truy tố hoặc xét xử."
"Điều 236 Bộ luật Hình sự 2015 quy định: Tội cung cấp hoặc sử dụng thông tin sai lệch trong hoạt động tư pháp là hành vi cố ý cung cấp hoặc sử dụng thông tin sai lệch nhằm làm sai lệch kết quả điều tra, truy tố hoặc xét xử.","Tội cung cấp thông tin sai lệch trong hoạt động tư pháp là gì theo Điều 236?","Tội cung cấp thông tin sai lệch trong hoạt động tư pháp là hành vi cố ý cung cấp hoặc sử dụng thông tin sai lệch nhằm làm sai lệch kết quả điều tra, truy tố hoặc xét xử."
"Điều 237 Bộ luật Hình sự 2015 quy định: Tội khai báo gian dối hoặc cung cấp thông tin sai sự thật là hành vi cố ý khai báo gian dối hoặc cung cấp thông tin sai sự thật trong quá trình điều tra, truy tố hoặc xét xử.","Tội khai báo gian dối là gì theo Điều 237?","Tội khai báo gian dối là hành vi cố ý khai báo gian dối hoặc cung cấp thông tin sai sự thật trong quá trình điều tra, truy tố hoặc xét xử."
"Điều 238 Bộ luật Hình sự 2015 quy định: Tội từ chối khai báo hoặc từ chối cung cấp thông tin là hành vi từ chối khai báo hoặc cung cấp thông tin theo yêu cầu của cơ quan điều tra, truy tố hoặc xét xử.","Tội từ chối khai báo là gì theo Điều 238?","Tội từ chối khai báo là hành vi từ chối khai báo hoặc cung cấp thông tin theo yêu cầu của cơ quan điều tra, truy tố hoặc xét xử."
"Điều 239 Bộ luật Hình sự 2015 quy định: Tội ép buộc, dụ dỗ người khác khai báo gian dối hoặc cung cấp thông tin sai sự thật là hành vi dùng vũ lực, đe dọa hoặc thủ đoạn khác để ép buộc, dụ dỗ người khác khai báo sai sự thật.","Tội ép buộc khai báo gian dối là gì theo Điều 239?","Tội ép buộc khai báo gian dối là hành vi dùng vũ lực, đe dọa hoặc thủ đoạn khác để ép buộc, dụ dỗ người khác khai báo sai sự thật."
"Điều 240 Bộ luật Hình sự 2015 quy định: Tội làm giả dấu vết, vật chứng là hành vi cố ý làm giả dấu vết, vật chứng để làm sai lệch kết quả điều tra, truy tố hoặc xét xử.","Tội làm giả dấu vết, vật chứng là gì theo Điều 240?","Tội làm giả dấu vết, vật chứng là hành vi cố ý làm giả dấu vết, vật chứng để làm sai lệch kết quả điều tra, truy tố hoặc xét xử."
"Điều 241 Bộ luật Hình sự 2015 quy định: Tội che giấu tội phạm là hành vi cố ý che giấu hành vi phạm tội của người khác, trừ trường hợp luật quy định khác.","Tội che giấu tội phạm là gì theo Điều 241?","Tội che giấu tội phạm là hành vi cố ý che giấu hành vi phạm tội của người khác, trừ trường hợp luật quy định khác."
"Điều 242 Bộ luật Hình sự 2015 quy định: Tội không tố giác tội phạm là hành vi biết rõ hành vi phạm tội của người khác mà không tố giác, trừ trường hợp luật quy định khác.","Tội không tố giác tội phạm là gì theo Điều 242?","Tội không tố giác tội phạm là hành vi biết rõ hành vi phạm tội của người khác mà không tố giác, trừ trường hợp luật quy định khác."
"Điều 243 Bộ luật Hình sự 2015 quy định: Tội tổ chức, cưỡng ép, xúi giục người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép là hành vi tổ chức, cưỡng ép hoặc xúi giục người khác thực hiện hành vi này.","Tội tổ chức, cưỡng ép trốn đi nước ngoài là gì theo Điều 243?","Tội tổ chức, cưỡng ép trốn đi nước ngoài là hành vi tổ chức, cưỡng ép hoặc xúi giục người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép."
"Điều 244 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về quản lý, sử dụng tài sản quốc phòng là hành vi vi phạm quy định về quản lý, sử dụng tài sản quốc phòng gây hậu quả nghiêm trọng.","Tội vi phạm quy định về quản lý tài sản quốc phòng là gì theo Điều 244?","Tội vi phạm quy định về quản lý tài sản quốc phòng là hành vi vi phạm quy định về quản lý, sử dụng tài sản quốc phòng gây hậu quả nghiêm trọng."
"Điều 245 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về sử dụng con người trong hoạt động quốc phòng là hành vi vi phạm quy định về sử dụng con người trong hoạt động quốc phòng gây hậu quả nghiêm trọng.","Tội vi phạm quy định về sử dụng con người trong quốc phòng là gì theo Điều 245?","Tội vi phạm quy định về sử dụng con người trong quốc phòng là hành vi vi phạm quy định về sử dụng con người trong hoạt động quốc phòng gây hậu quả nghiêm trọng."
"Điều 246 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về chế độ quân dịch là hành vi vi phạm quy định về thực hiện nghĩa vụ quân sự gây hậu quả nghiêm trọng.","Tội vi phạm quy định về chế độ quân dịch là gì theo Điều 246?","Tội vi phạm quy định về chế độ quân dịch là hành vi vi phạm quy định về thực hiện nghĩa vụ quân sự gây hậu quả nghiêm trọng."
"Điều 247 Bộ luật Hình sự 2015 quy định: Tội trốn tránh nghĩa vụ quân sự là hành vi cố ý trốn tránh thực hiện nghĩa vụ quân sự theo quy định của pháp luật.","Tội trốn tránh nghĩa vụ quân sự là gì theo Điều 247?","Tội trốn tránh nghĩa vụ quân sự là hành vi cố ý trốn tránh thực hiện nghĩa vụ quân sự theo quy định của pháp luật."
"Điều 248 Bộ luật Hình sự 2015 quy định: Tội phá hoại vũ khí, phương tiện kỹ thuật quân sự là hành vi phá hoại vũ khí, phương tiện kỹ thuật quân sự gây hậu quả nghiêm trọng.","Tội phá hoại vũ khí, phương tiện kỹ thuật quân sự là gì theo Điều 248?","Tội phá hoại vũ khí, phương tiện kỹ thuật quân sự là hành vi phá hoại vũ khí, phương tiện kỹ thuật quân sự gây hậu quả nghiêm trọng."
"Điều 249 Bộ luật Hình sự 2015 quy định: Tội hủy hoại hoặc cố ý làm hư hỏng tài sản quốc phòng là hành vi hủy hoại hoặc làm hư hỏng tài sản quốc phòng gây hậu quả nghiêm trọng.","Tội hủy hoại tài sản quốc phòng là gì theo Điều 249?","Tội hủy hoại tài sản quốc phòng là hành vi hủy hoại hoặc làm hư hỏng tài sản quốc phòng gây hậu quả nghiêm trọng."
"Điều 250 Bộ luật Hình sự 2015 quy định: Tội vi phạm quy định về bảo vệ bí mật nhà nước trong quân đội là hành vi vi phạm quy định về bảo vệ bí mật nhà nước trong quân đội gây hậu quả nghiêm trọng.","Tội vi phạm quy định về bảo vệ bí mật nhà nước trong quân đội là gì theo Điều 250?","Tội vi phạm quy định về bảo vệ bí mật nhà nước trong quân đội là hành vi vi phạm quy định về bảo vệ bí mật nhà nước trong quân đội gây hậu quả nghiêm trọng."
