context,question,answer
"Điều 661 Bộ luật Dân sự 2015 quy định: Tổ chức, cá nhân kinh doanh phải giải thích hợp đồng theo mẫu và điều kiện giao dịch chung theo yêu cầu của người tiêu dùng.","Tổ chức, cá nhân kinh doanh có nghĩa vụ gì với hợp đồng theo mẫu theo Điều 661 Bộ luật Dân sự 2015?","Tổ chức, cá nhân kinh doanh phải giải thích hợp đồng theo mẫu và điều kiện giao dịch chung theo yêu cầu của người tiêu dùng."
"Điều 662 Bộ luật Dân sự 2015 quy định: Việc giải thích hợp đồng theo mẫu hoặc điều kiện giao dịch chung phải được thực hiện theo hướng có lợi cho người tiêu dùng nếu có nội dung không rõ ràng.","Hợp đồng theo mẫu được giải thích như thế nào nếu không rõ ràng theo Điều 662 Bộ luật Dân sự 2015?","Hợp đồng theo mẫu hoặc điều kiện giao dịch chung được giải thích theo hướng có lợi cho người tiêu dùng nếu nội dung không rõ ràng."
"Điều 663 Bộ luật Dân sự 2015 quy định: Pháp luật về bảo vệ quyền lợi người tiêu dùng được áp dụng trong trường hợp có quy định đặc thù, nếu không thì áp dụng quy định của Bộ luật Dân sự.","Khi nào pháp luật về bảo vệ quyền lợi người tiêu dùng được áp dụng theo Điều 663 Bộ luật Dân sự 2015?","Pháp luật về bảo vệ quyền lợi người tiêu dùng được áp dụng khi có quy định đặc thù, nếu không thì áp dụng Bộ luật Dân sự."
"Điều 664 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự phát sinh từ hành vi trái pháp luật là nghĩa vụ do người có hành vi trái pháp luật phải thực hiện để bồi thường thiệt hại hoặc chịu chế tài khác theo quy định của pháp luật.","Nghĩa vụ dân sự phát sinh từ hành vi trái pháp luật là gì theo Điều 664 Bộ luật Dân sự 2015?","Nghĩa vụ dân sự phát sinh từ hành vi trái pháp luật là nghĩa vụ bồi thường thiệt hại hoặc chịu chế tài do người có hành vi trái pháp luật thực hiện."
"Điều 665 Bộ luật Dân sự 2015 quy định: Người gây thiệt hại do hành vi trái pháp luật phải bồi thường toàn bộ thiệt hại, trừ trường hợp pháp luật có quy định khác.","Ai phải bồi thường thiệt hại do hành vi trái pháp luật theo Điều 665 Bộ luật Dân sự 2015?","Người gây thiệt hại do hành vi trái pháp luật phải bồi thường toàn bộ thiệt hại, trừ khi pháp luật quy định khác."
"Điều 666 Bộ luật Dân sự 2015 quy định: Người không có năng lực hành vi dân sự gây thiệt hại thì người giám hộ của họ phải bồi thường thiệt hại.","Ai phải bồi thường thiệt hại nếu người không có năng lực hành vi dân sự gây thiệt hại theo Điều 666 Bộ luật Dân sự 2015?","Người giám hộ của người không có năng lực hành vi dân sự phải bồi thường thiệt hại."
"Điều 667 Bộ luật Dân sự 2015 quy định: Pháp nhân phải bồi thường thiệt hại do người đại diện hoặc người được giao nhiệm vụ gây ra trong khi thực hiện nhiệm vụ.","Ai phải bồi thường thiệt hại do người đại diện của pháp nhân gây ra theo Điều 667 Bộ luật Dân sự 2015?","Pháp nhân phải bồi thường thiệt hại do người đại diện hoặc người được giao nhiệm vụ gây ra trong khi thực hiện nhiệm vụ."
"Điều 668 Bộ luật Dân sự 2015 quy định: Người từ đủ 15 tuổi đến dưới 18 tuổi gây thiệt hại thì phải tự bồi thường, nếu không đủ tài sản thì cha, mẹ hoặc người giám hộ bồi thường thay.","Ai phải bồi thường thiệt hại do người từ 15 đến dưới 18 tuổi gây ra theo Điều 668 Bộ luật Dân sự 2015?","Người từ 15 đến dưới 18 tuổi phải tự bồi thường thiệt hại, nếu không đủ tài sản thì cha, mẹ hoặc người giám hộ bồi thường thay."
"Điều 669 Bộ luật Dân sự 2015 quy định: Người gây thiệt hại không phải bồi thường nếu thiệt hại xảy ra do sự kiện bất khả kháng hoặc do lỗi hoàn toàn của bên bị thiệt hại.","Khi nào người gây thiệt hại không phải bồi thường theo Điều 669 Bộ luật Dân sự 2015?","Người gây thiệt hại không phải bồi thường nếu thiệt hại do sự kiện bất khả kháng hoặc lỗi hoàn toàn của bên bị thiệt hại."
"Điều 670 Bộ luật Dân sự 2015 quy định: Thiệt hại bao gồm thiệt hại về tài sản, thiệt hại về sức khỏe, tính mạng, danh dự, nhân phẩm và uy tín.","Thiệt hại được xác định bao gồm những gì theo Điều 670 Bộ luật Dân sự 2015?","Thiệt hại bao gồm thiệt hại về tài sản, sức khỏe, tính mạng, danh dự, nhân phẩm và uy tín."
"Điều 671 Bộ luật Dân sự 2015 quy định: Mức bồi thường thiệt hại phải bao gồm toàn bộ thiệt hại thực tế và thu nhập bị mất hoặc bị giảm sút.","Mức bồi thường thiệt hại được xác định như thế nào theo Điều 671 Bộ luật Dân sự 2015?","Mức bồi thường thiệt hại phải bao gồm toàn bộ thiệt hại thực tế và thu nhập bị mất hoặc giảm sút."
"Điều 672 Bộ luật Dân sự 2015 quy định: Bồi thường thiệt hại về tài sản được thực hiện bằng cách sửa chữa, thay thế hoặc trả tiền tương đương giá trị tài sản bị thiệt hại.","Bồi thường thiệt hại về tài sản được thực hiện như thế nào theo Điều 672 Bộ luật Dân sự 2015?","Bồi thường thiệt hại về tài sản được thực hiện bằng sửa chữa, thay thế hoặc trả tiền tương đương giá trị tài sản."
"Điều 673 Bộ luật Dân sự 2015 quy định: Bồi thường thiệt hại về sức khỏe, tính mạng phải bao gồm chi phí cứu chữa, bồi dưỡng, phục hồi sức khỏe và thu nhập bị mất.","Bồi thường thiệt hại về sức khỏe, tính mạng bao gồm những gì theo Điều 673 Bộ luật Dân sự 2015?","Bồi thường thiệt hại về sức khỏe, tính mạng bao gồm chi phí cứu chữa, bồi dưỡng, phục hồi sức khỏe và thu nhập bị mất."
"Điều 674 Bộ luật Dân sự 2015 quy định: Bồi thường thiệt hại về danh dự, nhân phẩm, uy tín phải bao gồm chi phí khắc phục và khoản tiền bù đắp tổn thất tinh thần.","Bồi thường thiệt hại về danh dự, nhân phẩm bao gồm những gì theo Điều 674 Bộ luật Dân sự 2015?","Bồi thường thiệt hại về danh dự, nhân phẩm bao gồm chi phí khắc phục và khoản tiền bù đắp tổn thất tinh thần."
"Điều 675 Bộ luật Dân sự 2015 quy định: Mức bồi thường tổn thất tinh thần do các bên thỏa thuận, nếu không thỏa thuận được thì không vượt quá 10 lần mức lương cơ sở do Nhà nước quy định.","Mức bồi thường tổn thất tinh thần được xác định như thế nào theo Điều 675 Bộ luật Dân sự 2015?","Mức bồi thường tổn thất tinh thần do các bên thỏa thuận, nếu không thỏa thuận được thì không vượt quá 10 lần mức lương cơ sở."
"Điều 676 Bộ luật Dân sự 2015 quy định: Người thừa kế có quyền yêu cầu bồi thường thiệt hại về tính mạng, sức khỏe của người bị thiệt hại nếu người đó chết.","Ai có quyền yêu cầu bồi thường thiệt hại về tính mạng theo Điều 676 Bộ luật Dân sự 2015?","Người thừa kế có quyền yêu cầu bồi thường thiệt hại về tính mạng, sức khỏe của người bị thiệt hại nếu người đó chết."
"Điều 677 Bộ luật Dân sự 2015 quy định: Thời hiệu khởi kiện yêu cầu bồi thường thiệt hại là 3 năm kể từ ngày quyền, lợi ích hợp pháp bị xâm phạm.","Thời hiệu khởi kiện yêu cầu bồi thường thiệt hại là bao lâu theo Điều 677 Bộ luật Dân sự 2015?","Thời hiệu khởi kiện yêu cầu bồi thường thiệt hại là 3 năm kể từ ngày quyền, lợi ích hợp pháp bị xâm phạm."
"Điều 678 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự phát sinh từ việc thực hiện công việc không có ủy quyền là nghĩa vụ của người tự mình thực hiện công việc vì lợi ích của người khác mà không được ủy quyền.","Nghĩa vụ dân sự phát sinh từ việc thực hiện công việc không có ủy quyền là gì theo Điều 678 Bộ luật Dân sự 2015?","Nghĩa vụ dân sự phát sinh từ việc thực hiện công việc không có ủy quyền là nghĩa vụ của người tự thực hiện công việc vì lợi ích của người khác mà không được ủy quyền."
"Điều 679 Bộ luật Dân sự 2015 quy định: Người thực hiện công việc không có ủy quyền có quyền yêu cầu người được lợi bồi thường chi phí hợp lý đã bỏ ra.","Ai có quyền yêu cầu bồi thường chi phí khi thực hiện công việc không có ủy quyền theo Điều 679 Bộ luật Dân sự 2015?","Người thực hiện công việc không có ủy quyền có quyền yêu cầu người được lợi bồi thường chi phí hợp lý."
"Điều 680 Bộ luật Dân sự 2015 quy định: Người thực hiện công việc không có ủy quyền phải thực hiện công việc phù hợp với lợi ích của người được lợi và phải thông báo cho họ.","Người thực hiện công việc không có ủy quyền có nghĩa vụ gì theo Điều 680 Bộ luật Dân sự 2015?","Người thực hiện công việc không có ủy quyền phải thực hiện phù hợp với lợi ích của người được lợi và thông báo cho họ."
"Điều 681 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự phát sinh từ việc chiếm hữu, sử dụng, định đoạt trái phép tài sản là nghĩa vụ của người chiếm hữu, sử dụng hoặc định đoạt trái phép phải hoàn trả tài sản hoặc bồi thường thiệt hại.","Nghĩa vụ dân sự phát sinh từ việc chiếm hữu trái phép tài sản là gì theo Điều 681 Bộ luật Dân sự 2015?","Nghĩa vụ dân sự từ việc chiếm hữu, sử dụng, định đoạt trái phép tài sản là hoàn trả tài sản hoặc bồi thường thiệt hại."
"Điều 682 Bộ luật Dân sự 2015 quy định: Người chiếm hữu, sử dụng trái phép tài sản phải hoàn trả hoa lợi, lợi tức thu được từ tài sản đó.","Người chiếm hữu trái phép tài sản phải làm gì theo Điều 682 Bộ luật Dân sự 2015?","Người chiếm hữu, sử dụng trái phép tài sản phải hoàn trả hoa lợi, lợi tức thu được từ tài sản."
"Điều 683 Bộ luật Dân sự 2015 quy định: Người chiếm hữu, sử dụng tài sản trái phép phải bồi thường thiệt hại nếu gây thiệt hại cho chủ sở hữu tài sản.","Ai phải bồi thường thiệt hại do chiếm hữu tài sản trái phép theo Điều 683 Bộ luật Dân sự 2015?","Người chiếm hữu, sử dụng tài sản trái phép phải bồi thường thiệt hại cho chủ sở hữu tài sản."
"Điều 684 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự phát sinh từ việc gây thiệt hại do nguồn nguy hiểm cao độ là nghĩa vụ của người sở hữu, sử dụng nguồn nguy hiểm cao độ phải bồi thường thiệt hại.","Nghĩa vụ dân sự từ nguồn nguy hiểm cao độ là gì theo Điều 684 Bộ luật Dân sự 2015?","Nghĩa vụ dân sự từ nguồn nguy hiểm cao độ là nghĩa vụ của người sở hữu, sử dụng nguồn nguy hiểm cao độ phải bồi thường thiệt hại."
"Điều 685 Bộ luật Dân sự 2015 quy định: Nguồn nguy hiểm cao độ bao gồm phương tiện giao thông vận tải cơ giới, hệ thống truyền tải điện, nhà máy công nghiệp, vũ khí, chất nổ, chất dễ cháy, chất độc, chất phóng xạ và các tài sản khác theo quy định của pháp luật.","Nguồn nguy hiểm cao độ bao gồm những gì theo Điều 685 Bộ luật Dân sự 2015?","Nguồn nguy hiểm cao độ bao gồm phương tiện giao thông cơ giới, hệ thống truyền tải điện, nhà máy công nghiệp, vũ khí, chất nổ, chất dễ cháy, chất độc, chất phóng xạ và các tài sản khác."
"Điều 686 Bộ luật Dân sự 2015 quy định: Chủ sở hữu nguồn nguy hiểm cao độ phải bồi thường thiệt hại do nguồn đó gây ra, trừ trường hợp thiệt hại xảy ra do lỗi cố ý của người bị thiệt hại hoặc do sự kiện bất khả kháng.","Ai phải bồi thường thiệt hại do nguồn nguy hiểm cao độ theo Điều 686 Bộ luật Dân sự 2015?","Chủ sở hữu nguồn nguy hiểm cao độ phải bồi thường thiệt hại, trừ trường hợp do lỗi cố ý của người bị thiệt hại hoặc bất khả kháng."
"Điều 687 Bộ luật Dân sự 2015 quy định: Người được giao quản lý, sử dụng nguồn nguy hiểm cao độ phải bồi thường thiệt hại nếu gây thiệt hại trong thời gian được giao, trừ trường hợp chứng minh được mình không có lỗi.","Ai phải bồi thường thiệt hại khi được giao quản lý nguồn nguy hiểm cao độ theo Điều 687 Bộ luật Dân sự 2015?","Người được giao quản lý, sử dụng nguồn nguy hiểm cao độ phải bồi thường thiệt hại, trừ khi chứng minh không có lỗi."
"Điều 688 Bộ luật Dân sự 2015 quy định: Bộ luật Dân sự 2015 có hiệu lực thi hành từ ngày 1 tháng 1 năm 2017; các văn bản pháp luật liên quan trái với Bộ luật này bị bãi bỏ.","Bộ luật Dân sự 2015 có hiệu lực khi nào theo Điều 688 Bộ luật Dân sự 2015?","Bộ luật Dân sự 2015 có hiệu lực từ ngày 1 tháng 1 năm 2017."
"Điều 689 Bộ luật Dân sự 2015 quy định: Các giao dịch dân sự, hợp đồng được xác lập trước ngày 1 tháng 1 năm 2017 được điều chỉnh bởi pháp luật tại thời điểm xác lập, trừ trường hợp các bên có thỏa thuận khác hoặc pháp luật có quy định khác.","Các giao dịch dân sự xác lập trước ngày 1 tháng 1 năm 2017 được điều chỉnh như thế nào theo Điều 689 Bộ luật Dân sự 2015?","Các giao dịch dân sự, hợp đồng xác lập trước ngày 1 tháng 1 năm 2017 được điều chỉnh bởi pháp luật tại thời điểm xác lập, trừ khi các bên thỏa thuận khác hoặc pháp luật quy định khác."
