context,question,answer
"Điều 18 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền có họ, tên; quyền này không thể chuyển giao, trừ trường hợp pháp luật có quy định khác.","Cá nhân có quyền gì về họ, tên theo Điều 18?","Cá nhân có quyền có họ, tên; quyền này không thể chuyển giao, trừ khi pháp luật có quy định khác."
"Điều 19 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền thay đổi họ, tên theo quy định của pháp luật; việc thay đổi không làm thay đổi quyền, nghĩa vụ dân sự.","Cá nhân có được thay đổi họ, tên không theo Điều 19?","Cá nhân có quyền thay đổi họ, tên theo quy định của pháp luật, không làm thay đổi quyền, nghĩa vụ dân sự."
"Điều 20 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền xác định quốc tịch của mình theo quy định của pháp luật về quốc tịch.","Quyền xác định quốc tịch của cá nhân được quy định như thế nào theo Điều 20?","Cá nhân có quyền xác định quốc tịch theo quy định của pháp luật về quốc tịch."
"Điều 21 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền xác định dân tộc của mình theo quy định của pháp luật.","Quyền xác định dân tộc của cá nhân được quy định ra sao theo Điều 21?","Cá nhân có quyền xác định dân tộc theo quy định của pháp luật."
"Điều 22 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền được bảo vệ danh dự, nhân phẩm, uy tín; thông tin về danh dự, nhân phẩm, uy tín bị xâm phạm phải được bồi thường thiệt hại.","Quyền được bảo vệ danh dự, nhân phẩm, uy tín của cá nhân được quy định như thế nào theo Điều 22?","Cá nhân có quyền được bảo vệ danh dự, nhân phẩm, uy tín; nếu bị xâm phạm phải được bồi thường thiệt hại."
"Điều 23 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ bí mật đời tư, bí mật cá nhân, trừ trường hợp pháp luật có quy định khác.","Cá nhân có quyền gì về bí mật đời tư theo Điều 23?","Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ bí mật đời tư, bí mật cá nhân, trừ khi pháp luật có quy định khác."
"Điều 24 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ quyền về hình ảnh của mình, trừ trường hợp pháp luật có quy định khác.","Quyền về hình ảnh của cá nhân được bảo vệ như thế nào theo Điều 24?","Cá nhân có quyền yêu cầu cơ quan có thẩm quyền bảo vệ quyền về hình ảnh, trừ khi pháp luật có quy định khác."
"Điều 25 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền sống, quyền được bảo đảm an toàn về tính mạng, sức khỏe, thân thể.","Quyền nào của cá nhân được quy định tại Điều 25?","Quyền sống, quyền được bảo đảm an toàn về tính mạng, sức khỏe, thân thể."
"Điều 26 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu bảo vệ sức khỏe, được chăm sóc y tế, trừ trường hợp pháp luật có quy định khác.","Cá nhân có quyền gì về sức khỏe theo Điều 26?","Cá nhân có quyền yêu cầu bảo vệ sức khỏe, được chăm sóc y tế, trừ khi pháp luật có quy định khác."
"Điều 27 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền yêu cầu bảo vệ quyền chuyển đổi giới tính theo quy định của pháp luật.","Quyền chuyển đổi giới tính của cá nhân được quy định như thế nào theo Điều 27?","Cá nhân có quyền yêu cầu bảo vệ quyền chuyển đổi giới tính theo quy định của pháp luật."
"Điều 28 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền hiến mô, bộ phận cơ thể, hiến xác theo quy định của pháp luật.","Cá nhân có quyền gì về hiến mô, bộ phận cơ thể theo Điều 28?","Cá nhân có quyền hiến mô, bộ phận cơ thể, hiến xác theo quy định của pháp luật."
"Điều 29 Bộ luật Dân sự 2015 quy định: Quyền nhân thân của cá nhân được bảo vệ suốt đời, trừ trường hợp pháp luật có quy định khác.","Quyền nhân thân của cá nhân được bảo vệ trong thời gian bao lâu theo Điều 29?","Quyền nhân thân của cá nhân được bảo vệ suốt đời, trừ khi pháp luật có quy định khác."
"Điều 30 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do đi lại, cư trú, xuất cảnh, nhập cảnh theo quy định của pháp luật.","Quyền tự do đi lại, cư trú của cá nhân được quy định như thế nào theo Điều 30?","Cá nhân có quyền tự do đi lại, cư trú, xuất cảnh, nhập cảnh theo quy định của pháp luật."
"Điều 31 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do tín ngưỡng, tôn giáo theo quy định của pháp luật.","Quyền tự do tín ngưỡng, tôn giáo của cá nhân được quy định ra sao theo Điều 31?","Cá nhân có quyền tự do tín ngưỡng, tôn giáo theo quy định của pháp luật."
"Điều 32 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do biểu đạt ý chí, quan điểm của mình, trừ trường hợp pháp luật có quy định khác.","Quyền tự do biểu đạt ý chí của cá nhân được quy định như thế nào theo Điều 32?","Cá nhân có quyền tự do biểu đạt ý chí, quan điểm, trừ khi pháp luật có quy định khác."
"Điều 33 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền kết hôn, ly hôn theo quy định của pháp luật về hôn nhân và gia đình.","Quyền kết hôn, ly hôn của cá nhân được quy định ra sao theo Điều 33?","Cá nhân có quyền kết hôn, ly hôn theo quy định của pháp luật về hôn nhân và gia đình."
"Điều 34 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền nhận nuôi con nuôi theo quy định của pháp luật.","Quyền nhận nuôi con nuôi của cá nhân được quy định như thế nào theo Điều 34?","Cá nhân có quyền nhận nuôi con nuôi theo quy định của pháp luật."
"Điều 35 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền tự do kinh doanh, tự do hợp đồng theo quy định của pháp luật.","Quyền tự do kinh doanh của cá nhân được quy định ra sao theo Điều 35?","Cá nhân có quyền tự do kinh doanh, tự do hợp đồng theo quy định của pháp luật."
"Điều 36 Bộ luật Dân sự 2015 quy định: Cá nhân có quyền sở hữu tài sản theo quy định của pháp luật.","Quyền sở hữu tài sản của cá nhân được quy định như thế nào theo Điều 36?","Cá nhân có quyền sở hữu tài sản theo quy định của pháp luật."
"Điều 37 Bộ luật Dân sự 2015 quy định: Năng lực pháp luật dân sự của cá nhân có từ khi sinh ra và chấm dứt khi chết.","Năng lực pháp luật dân sự của cá nhân tồn tại trong khoảng thời gian nào theo Điều 37?","Năng lực pháp luật dân sự của cá nhân có từ khi sinh ra và chấm dứt khi chết."
"Điều 38 Bộ luật Dân sự 2015 quy định: Mọi cá nhân đều có năng lực pháp luật dân sự như nhau.","Mọi cá nhân có năng lực pháp luật dân sự như thế nào theo Điều 38?","Mọi cá nhân đều có năng lực pháp luật dân sự như nhau."
"Điều 39 Bộ luật Dân sự 2015 quy định: Năng lực hành vi dân sự của cá nhân là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự.","Năng lực hành vi dân sự của cá nhân là gì theo Điều 39?","Năng lực hành vi dân sự là khả năng của cá nhân bằng hành vi của mình xác lập, thực hiện quyền, nghĩa vụ dân sự."
"Điều 40 Bộ luật Dân sự 2015 quy định: Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp mất năng lực hành vi dân sự hoặc có khó khăn trong nhận thức, làm chủ hành vi.","Ai có năng lực hành vi dân sự đầy đủ theo Điều 40?","Người thành niên có năng lực hành vi dân sự đầy đủ, trừ trường hợp mất năng lực hành vi dân sự hoặc có khó khăn trong nhận thức, làm chủ hành vi."
"Điều 41 Bộ luật Dân sự 2015 quy định: Người từ đủ 6 tuổi đến chưa đủ 18 tuổi có năng lực hành vi dân sự hạn chế, trừ trường hợp pháp luật có quy định khác.","Người từ 6 đến dưới 18 tuổi có năng lực hành vi dân sự như thế nào theo Điều 41?","Người từ đủ 6 tuổi đến chưa đủ 18 tuổi có năng lực hành vi dân sự hạn chế, trừ khi pháp luật có quy định khác."
"Điều 42 Bộ luật Dân sự 2015 quy định: Người dưới 6 tuổi không có năng lực hành vi dân sự; giao dịch dân sự của họ phải do người đại diện theo pháp luật thực hiện.","Người dưới 6 tuổi có năng lực hành vi dân sự không theo Điều 42?","Người dưới 6 tuổi không có năng lực hành vi dân sự; giao dịch dân sự của họ do người đại diện theo pháp luật thực hiện."
"Điều 43 Bộ luật Dân sự 2015 quy định: Người mất năng lực hành vi dân sự là người bị Tòa án tuyên bố mất năng lực hành vi dân sự do bị bệnh tâm thần hoặc bệnh khác không thể nhận thức, làm chủ hành vi.","Ai bị coi là mất năng lực hành vi dân sự theo Điều 43?","Người bị Tòa án tuyên bố mất năng lực hành vi dân sự do bị bệnh tâm thần hoặc bệnh khác không thể nhận thức, làm chủ hành vi."
"Điều 44 Bộ luật Dân sự 2015 quy định: Người có khó khăn trong nhận thức, làm chủ hành vi là người bị Tòa án tuyên bố có khó khăn trong nhận thức, làm chủ hành vi do tình trạng thể chất hoặc tinh thần.","Ai được coi là có khó khăn trong nhận thức, làm chủ hành vi theo Điều 44?","Người bị Tòa án tuyên bố có khó khăn trong nhận thức, làm chủ hành vi do tình trạng thể chất hoặc tinh thần."
"Điều 45 Bộ luật Dân sự 2015 quy định: Người nghiện ma túy, chất kích thích khác dẫn đến mất khả năng nhận thức, làm chủ hành vi có thể bị Tòa án tuyên bố hạn chế năng lực hành vi dân sự.","Ai có thể bị hạn chế năng lực hành vi dân sự theo Điều 45?","Người nghiện ma túy, chất kích thích khác dẫn đến mất khả năng nhận thức, làm chủ hành vi."
"Điều 46 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự của người mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự phải do người đại diện theo pháp luật thực hiện.","Giao dịch dân sự của người mất năng lực hành vi dân sự được thực hiện như thế nào theo Điều 46?","Giao dịch dân sự của người mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự do người đại diện theo pháp luật thực hiện."
"Điều 47 Bộ luật Dân sự 2015 quy định: Tòa án có thể hủy bỏ tuyên bố mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự khi lý do tuyên bố không còn.","Tòa án có thể hủy bỏ tuyên bố mất năng lực hành vi dân sự khi nào theo Điều 47?","Tòa án có thể hủy bỏ tuyên bố mất năng lực hành vi dân sự hoặc hạn chế năng lực hành vi dân sự khi lý do tuyên bố không còn."
"Điều 48 Bộ luật Dân sự 2015 quy định: Người giám hộ là cá nhân, pháp nhân được luật quy định, Ủy ban nhân dân cấp xã cử, Tòa án chỉ định hoặc do người có năng lực hành vi dân sự lựa chọn để chăm sóc, bảo vệ quyền, lợi ích hợp pháp của người được giám hộ.","Ai có thể làm người giám hộ theo Điều 48?","Cá nhân, pháp nhân được luật quy định, Ủy ban nhân dân cấp xã cử, Tòa án chỉ định hoặc do người có năng lực hành vi dân sự lựa chọn."
"Điều 49 Bộ luật Dân sự 2015 quy định: Cá nhân làm giám hộ phải có năng lực hành vi dân sự đầy đủ, có đạo đức, không bị hạn chế quyền giám hộ theo quy định của pháp luật.","Điều kiện để cá nhân làm giám hộ theo Điều 49 là gì?","Cá nhân làm giám hộ phải có năng lực hành vi dân sự đầy đủ, có đạo đức, không bị hạn chế quyền giám hộ."
"Điều 50 Bộ luật Dân sự 2015 quy định: Pháp nhân làm giám hộ phải có chức năng, nhiệm vụ phù hợp với việc giám hộ theo quy định của pháp luật.","Pháp nhân làm giám hộ cần đáp ứng điều kiện gì theo Điều 50?","Pháp nhân làm giám hộ phải có chức năng, nhiệm vụ phù hợp với việc giám hộ theo quy định của pháp luật."
