context,question,answer
"Điều 114 Bộ luật Dân sự 2015 quy định: Khi pháp nhân giải thể, tài sản của pháp nhân được thanh toán theo thứ tự ưu tiên quy định của pháp luật.","Tài sản của pháp nhân giải thể được thanh toán như thế nào theo Bộ luật Dân sự 2015?","Tài sản của pháp nhân giải thể được thanh toán theo thứ tự ưu tiên quy định của pháp luật."
"Điều 115 Bộ luật Dân sự 2015 quy định: Khi pháp nhân phá sản, việc thanh toán tài sản thực hiện theo quy định của pháp luật về phá sản.","Việc thanh toán tài sản của pháp nhân phá sản được thực hiện như thế nào theo Điều 115 Bộ luật Dân sự 2015?","Việc thanh toán tài sản của pháp nhân phá sản được thực hiện theo quy định của pháp luật về phá sản."
"Điều 116 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự là hợp đồng hoặc hành vi pháp lý đơn phương làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự.","Giao dịch dân sự là gì theo Điều 116 Bộ luật Dân sự 2015?","Giao dịch dân sự là hợp đồng hoặc hành vi pháp lý đơn phương làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự."
"Điều 117 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự có hiệu lực khi có đủ các điều kiện: người tham gia có năng lực hành vi dân sự; mục đích và nội dung không vi phạm điều cấm của luật, không trái đạo đức xã hội; người tham gia tự nguyện; hình thức giao dịch phù hợp với quy định của pháp luật.","Điều kiện để giao dịch dân sự có hiệu lực theo Bộ luật Dân sự 2015 là gì?","Giao dịch dân sự có hiệu lực khi người tham gia có năng lực hành vi dân sự, mục đích và nội dung không vi phạm pháp luật hoặc đạo đức, tự nguyện, và hình thức phù hợp với quy định."
"Điều 118 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự được thể hiện bằng lời nói, văn bản, hành vi cụ thể hoặc hình thức khác theo quy định của pháp luật.","Giao dịch dân sự có thể được thể hiện bằng hình thức nào theo Bộ luật Dân sự 2015?","Giao dịch dân sự được thể hiện bằng lời nói, văn bản, hành vi cụ thể hoặc hình thức khác theo quy định của pháp luật."
"Điều 119 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu khi không đáp ứng một trong các điều kiện quy định tại Điều 117 hoặc vi phạm quy định khác của pháp luật.","Khi nào giao dịch dân sự bị vô hiệu theo Điều 119 Bộ luật Dân sự 2015?","Giao dịch dân sự bị vô hiệu khi không đáp ứng điều kiện tại Điều 117 hoặc vi phạm quy định khác của pháp luật."
"Điều 120 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu không làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự từ thời điểm xác lập giao dịch.","Hậu quả pháp lý của giao dịch dân sự vô hiệu theo Điều 120 Bộ luật Dân sự 2015 là gì?","Giao dịch dân sự vô hiệu không làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự từ thời điểm xác lập."
"Điều 121 Bộ luật Dân sự 2015 quy định: Thời điểm giao dịch dân sự có hiệu lực là thời điểm xác lập, trừ trường hợp pháp luật hoặc các bên có thỏa thuận khác.","Thời điểm giao dịch dân sự có hiệu lực được xác định như thế nào theo Điều 121 Bộ luật Dân sự 2015?","Thời điểm giao dịch dân sự có hiệu lực là thời điểm xác lập, trừ khi pháp luật hoặc các bên có thỏa thuận khác."
"Điều 122 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do vi phạm điều cấm của luật hoặc trái đạo đức xã hội bị hủy bỏ và không có giá trị pháp lý.","Giao dịch dân sự vô hiệu do vi phạm điều cấm của luật có hậu quả như thế nào theo Điều 122 Bộ luật Dân sự 2015?","Giao dịch dân sự vô hiệu do vi phạm điều cấm của luật bị hủy bỏ và không có giá trị pháp lý."
"Điều 123 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do lừa dối, đe dọa, cưỡng ép hoặc nhầm lẫn sẽ bị hủy bỏ, trừ trường hợp người bị lừa dối, đe dọa, cưỡng ép hoặc nhầm lẫn vẫn muốn giao dịch có hiệu lực.","Giao dịch dân sự vô hiệu do lừa dối hoặc nhầm lẫn có bị hủy bỏ không theo Điều 123 Bộ luật Dân sự 2015?","Giao dịch dân sự vô hiệu do lừa dối, đe dọa, cưỡng ép hoặc nhầm lẫn bị hủy bỏ, trừ khi người bị ảnh hưởng muốn giao dịch có hiệu lực."
"Điều 124 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do người không có năng lực hành vi dân sự xác lập sẽ bị hủy bỏ.","Giao dịch dân sự do ai xác lập sẽ bị vô hiệu theo Điều 124 Bộ luật Dân sự 2015?","Giao dịch dân sự do người không có năng lực hành vi dân sự xác lập sẽ bị vô hiệu."
"Điều 125 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do không tuân thủ quy định về hình thức sẽ bị hủy bỏ, trừ trường hợp pháp luật có quy định khác hoặc giao dịch đã được thực hiện một phần.","Giao dịch dân sự vô hiệu do không tuân thủ hình thức có bị hủy bỏ không theo Điều 125 Bộ luật Dân sự 2015?","Giao dịch dân sự vô hiệu do không tuân thủ hình thức bị hủy bỏ, trừ khi pháp luật quy định khác hoặc giao dịch đã được thực hiện một phần."
"Điều 126 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do người chưa thành niên hoặc người mất năng lực hành vi dân sự xác lập mà không được người đại diện đồng ý sẽ bị hủy bỏ.","Ai xác lập giao dịch dân sự mà không được người đại diện đồng ý sẽ dẫn đến vô hiệu theo Điều 126 Bộ luật Dân sự 2015?","Giao dịch dân sự do người chưa thành niên hoặc người mất năng lực hành vi dân sự xác lập mà không được người đại diện đồng ý sẽ bị vô hiệu."
"Điều 127 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do vi phạm quy định về thời hiệu sẽ bị hủy bỏ, trừ trường hợp pháp luật có quy định khác.","Giao dịch dân sự vô hiệu do vi phạm thời hiệu có hậu quả gì theo Điều 127 Bộ luật Dân sự 2015?","Giao dịch dân sự vô hiệu do vi phạm thời hiệu bị hủy bỏ, trừ khi pháp luật quy định khác."
"Điều 128 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu không làm phát sinh quyền, nghĩa vụ dân sự, các bên phải hoàn trả cho nhau những gì đã nhận, trừ trường hợp pháp luật có quy định khác.","Hậu quả của việc hoàn trả trong giao dịch dân sự vô hiệu theo Điều 128 Bộ luật Dân sự 2015 là gì?","Các bên trong giao dịch dân sự vô hiệu phải hoàn trả cho nhau những gì đã nhận, trừ khi pháp luật quy định khác."
"Điều 129 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu do giả tạo nhằm che giấu giao dịch dân sự khác sẽ bị hủy bỏ, giao dịch bị che giấu được áp dụng nếu đáp ứng các điều kiện có hiệu lực.","Giao dịch dân sự giả tạo có hậu quả gì theo Điều 129 Bộ luật Dân sự 2015?","Giao dịch dân sự giả tạo bị hủy bỏ, giao dịch bị che giấu được áp dụng nếu đáp ứng các điều kiện có hiệu lực."
"Điều 130 Bộ luật Dân sự 2015 quy định: Khi giao dịch dân sự vô hiệu, bên bị thiệt hại có quyền yêu cầu bồi thường thiệt hại theo quy định của pháp luật.","Ai có quyền yêu cầu bồi thường thiệt hại khi giao dịch dân sự vô hiệu theo Điều 130 Bộ luật Dân sự 2015?","Bên bị thiệt hại có quyền yêu cầu bồi thường thiệt hại khi giao dịch dân sự vô hiệu."
"Điều 131 Bộ luật Dân sự 2015 quy định: Thời hiệu khởi kiện để yêu cầu tòa án tuyên bố giao dịch dân sự vô hiệu là 2 năm kể từ ngày giao dịch được xác lập.","Thời hiệu khởi kiện để tuyên bố giao dịch dân sự vô hiệu theo Điều 131 Bộ luật Dân sự 2015 là bao lâu?","Thời hiệu khởi kiện để tuyên bố giao dịch dân sự vô hiệu là 2 năm kể từ ngày giao dịch được xác lập."
"Điều 132 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự vô hiệu không làm ảnh hưởng đến hiệu lực của phần còn lại của giao dịch nếu phần đó có thể tồn tại độc lập.","Phần còn lại của giao dịch dân sự vô hiệu có hiệu lực không theo Điều 132 Bộ luật Dân sự 2015?","Phần còn lại của giao dịch dân sự vô hiệu có hiệu lực nếu nó có thể tồn tại độc lập."
"Điều 133 Bộ luật Dân sự 2015 quy định: Đại diện là việc cá nhân, pháp nhân nhân danh người khác xác lập, thực hiện giao dịch dân sự trong phạm vi ủy quyền.","Đại diện trong giao dịch dân sự là gì theo Điều 133 Bộ luật Dân sự 2015?","Đại diện là việc cá nhân, pháp nhân nhân danh người khác xác lập, thực hiện giao dịch dân sự trong phạm vi ủy quyền."
"Điều 134 Bộ luật Dân sự 2015 quy định: Đại diện theo pháp luật là đại diện được xác lập theo quy định của pháp luật, bao gồm cha, mẹ đối với con chưa thành niên, người giám hộ đối với người được giám hộ.","Ai có thể là người đại diện theo pháp luật theo Điều 134 Bộ luật Dân sự 2015?","Người đại diện theo pháp luật bao gồm cha, mẹ đối với con chưa thành niên, người giám hộ đối với người được giám hộ."
"Điều 135 Bộ luật Dân sự 2015 quy định: Đại diện theo ủy quyền là đại diện được xác lập theo thỏa thuận giữa các bên, thông qua hợp đồng ủy quyền hoặc văn bản ủy quyền.","Đại diện theo ủy quyền được xác lập như thế nào theo Điều 135 Bộ luật Dân sự 2015?","Đại diện theo ủy quyền được xác lập theo thỏa thuận giữa các bên, thông qua hợp đồng ủy quyền hoặc văn bản ủy quyền."
"Điều 136 Bộ luật Dân sự 2015 quy định: Phạm vi đại diện được xác định theo quy định của pháp luật, điều lệ pháp nhân hoặc văn bản ủy quyền.","Phạm vi đại diện được xác định như thế nào theo Điều 136 Bộ luật Dân sự 2015?","Phạm vi đại diện được xác định theo quy định của pháp luật, điều lệ pháp nhân hoặc văn bản ủy quyền."
"Điều 137 Bộ luật Dân sự 2015 quy định: Người đại diện phải thực hiện giao dịch dân sự trong phạm vi đại diện và vì lợi ích của người được đại diện.","Người đại diện phải thực hiện giao dịch dân sự như thế nào theo Điều 137 Bộ luật Dân sự 2015?","Người đại diện phải thực hiện giao dịch dân sự trong phạm vi đại diện và vì lợi ích của người được đại diện."
"Điều 138 Bộ luật Dân sự 2015 quy định: Giao dịch dân sự do người đại diện xác lập ngoài phạm vi đại diện không làm phát sinh quyền, nghĩa vụ đối với người được đại diện, trừ trường hợp người được đại diện đồng ý.","Hậu quả của giao dịch dân sự ngoài phạm vi đại diện là gì theo Điều 138 Bộ luật Dân sự 2015?","Giao dịch dân sự ngoài phạm vi đại diện không làm phát sinh quyền, nghĩa vụ đối với người được đại diện, trừ khi người được đại diện đồng ý."
"Điều 139 Bộ luật Dân sự 2015 quy định: Người đại diện không được xác lập, thực hiện giao dịch dân sự với chính mình hoặc với bên thứ ba mà mình cũng là người đại diện, trừ trường hợp pháp luật có quy định khác.","Người đại diện có được giao dịch với chính mình không theo Điều 139 Bộ luật Dân sự 2015?","Người đại diện không được giao dịch với chính mình hoặc bên thứ ba mà mình cũng đại diện, trừ khi pháp luật quy định khác."
"Điều 140 Bộ luật Dân sự 2015 quy định: Đại diện theo pháp luật chấm dứt khi người được đại diện đủ 18 tuổi, được phục hồi năng lực hành vi dân sự, chết, hoặc pháp nhân chấm dứt.","Đại diện theo pháp luật chấm dứt khi nào theo Điều 140 Bộ luật Dân sự 2015?","Đại diện theo pháp luật chấm dứt khi người được đại diện đủ 18 tuổi, được phục hồi năng lực hành vi dân sự, chết, hoặc pháp nhân chấm dứt."
"Điều 141 Bộ luật Dân sự 2015 quy định: Đại diện theo ủy quyền chấm dứt khi hết thời hạn ủy quyền, công việc ủy quyền hoàn thành, người ủy quyền hoặc người được ủy quyền chết, hoặc người ủy quyền rút lại ủy quyền.","Đại diện theo ủy quyền chấm dứt trong trường hợp nào theo Điều 141 Bộ luật Dân sự 2015?","Đại diện theo ủy quyền chấm dứt khi hết thời hạn ủy quyền, công việc hoàn thành, người ủy quyền hoặc người được ủy quyền chết, hoặc ủy quyền bị rút lại."
"Điều 142 Bộ luật Dân sự 2015 quy định: Hậu quả pháp lý của việc chấm dứt đại diện là giao dịch dân sự do người đại diện xác lập sau khi chấm dứt đại diện không làm phát sinh quyền, nghĩa vụ đối với người được đại diện.","Hậu quả pháp lý của việc chấm dứt đại diện là gì theo Điều 142 Bộ luật Dân sự 2015?","Giao dịch dân sự do người đại diện xác lập sau khi chấm dứt đại diện không làm phát sinh quyền, nghĩa vụ đối với người được đại diện."
"Điều 143 Bộ luật Dân sự 2015 quy định: Thời hạn là khoảng thời gian được xác định từ thời điểm này đến thời điểm khác, có thể xác định bằng giây, phút, giờ, ngày, tuần, tháng, năm hoặc sự kiện nhất định.","Thời hạn được xác định như thế nào theo Điều 143 Bộ luật Dân sự 2015?","Thời hạn là khoảng thời gian từ thời điểm này đến thời điểm khác, xác định bằng giây, phút, giờ, ngày, tuần, tháng, năm hoặc sự kiện nhất định."
"Điều 144 Bộ luật Dân sự 2015 quy định: Thời hạn trong giao dịch dân sự được xác định theo quy định của pháp luật, thỏa thuận của các bên hoặc tập quán.","Thời hạn trong giao dịch dân sự được xác định dựa trên cơ sở nào theo Điều 144 Bộ luật Dân sự 2015?","Thời hạn trong giao dịch dân sự được xác định theo quy định của pháp luật, thỏa thuận của các bên hoặc tập quán."
"Điều 145 Bộ luật Dân sự 2015 quy định: Thời điểm bắt đầu thời hạn được xác định theo thỏa thuận của các bên hoặc theo quy định của pháp luật, nếu không có thỏa thuận thì thời hạn bắt đầu từ thời điểm xác lập giao dịch.","Thời điểm bắt đầu thời hạn được xác định như thế nào theo Điều 145 Bộ luật Dân sự 2015?","Thời điểm bắt đầu thời hạn được xác định theo thỏa thuận hoặc pháp luật, nếu không có thỏa thuận thì từ thời điểm xác lập giao dịch."
"Điều 146 Bộ luật Dân sự 2015 quy định: Thời hạn được tính liên tục, không bị gián đoạn, trừ trường hợp pháp luật có quy định khác.","Thời hạn được tính như thế nào theo Điều 146 Bộ luật Dân sự 2015?","Thời hạn được tính liên tục, không bị gián đoạn, trừ khi pháp luật quy định khác."
"Điều 147 Bộ luật Dân sự 2015 quy định: Thời hiệu là thời hạn do pháp luật quy định mà khi kết thúc, một quyền dân sự được thực hiện hoặc một nghĩa vụ dân sự phải thi hành.","Thời hiệu là gì theo Điều 147 Bộ luật Dân sự 2015?","Thời hiệu là thời hạn do pháp luật quy định mà khi kết thúc, một quyền dân sự được thực hiện hoặc một nghĩa vụ dân sự phải thi hành."
"Điều 148 Bộ luật Dân sự 2015 quy định: Thời hiệu được áp dụng theo quy định của Bộ luật Dân sự 2015, trừ trường hợp pháp luật có quy định khác.","Thời hiệu được áp dụng theo quy định nào theo Điều 148 Bộ luật Dân sự 2015?","Thời hiệu được áp dụng theo Bộ luật Dân sự 2015, trừ khi pháp luật quy định khác."
"Điều 149 Bộ luật Dân sự 2015 quy định: Thời hiệu khởi kiện là thời hạn mà cá nhân, pháp nhân có quyền yêu cầu tòa án giải quyết tranh chấp dân sự để bảo vệ quyền, lợi ích hợp pháp của mình.","Thời hiệu khởi kiện là gì theo Điều 149 Bộ luật Dân sự 2015?","Thời hiệu khởi kiện là thời hạn mà cá nhân, pháp nhân có quyền yêu cầu tòa án giải quyết tranh chấp dân sự để bảo vệ quyền, lợi ích hợp pháp."
"Điều 150 Bộ luật Dân sự 2015 quy định: Thời hiệu khởi kiện để yêu cầu tòa án giải quyết tranh chấp dân sự là 2 năm kể từ ngày quyền, lợi ích hợp pháp bị xâm phạm, trừ trường hợp pháp luật có quy định khác.","Thời hiệu khởi kiện tranh chấp dân sự là bao lâu theo Điều 150 Bộ luật Dân sự 2015?","Thời hiệu khởi kiện tranh chấp dân sự là 2 năm kể từ ngày quyền, lợi ích hợp pháp bị xâm phạm, trừ khi pháp luật quy định khác."
