context,question,answer
"Điều 180 Bộ luật Dân sự 2015 quy định: Việc chia tài sản chung theo phần được thực hiện theo thỏa thuận của các bên hoặc theo quyết định của Tòa án.","Việc chia tài sản chung theo phần được thực hiện như thế nào theo Điều 180?","Chia tài sản chung theo phần được thực hiện theo thỏa thuận của các bên hoặc quyết định của Tòa án."
"Điều 181 Bộ luật Dân sự 2015 quy định: Quyền bề mặt là quyền của một người được sử dụng bề mặt đất, mặt nước, khoảng không gian trên mặt đất, mặt nước hoặc lòng đất thuộc quyền sử dụng của người khác.","Quyền bề mặt được định nghĩa như thế nào theo Điều 181?","Quyền bề mặt là quyền sử dụng bề mặt đất, mặt nước, khoảng không gian trên mặt đất, mặt nước hoặc lòng đất thuộc quyền sử dụng của người khác."
"Điều 182 Bộ luật Dân sự 2015 quy định: Quyền bề mặt được xác lập theo thỏa thuận hoặc theo quy định của pháp luật.","Quyền bề mặt được xác lập như thế nào theo Điều 182?","Quyền bề mặt được xác lập theo thỏa thuận hoặc quy định của pháp luật."
"Điều 183 Bộ luật Dân sự 2015 quy định: Chủ thể có quyền bề mặt được sử dụng tài sản theo mục đích, phạm vi và thời hạn đã thỏa thuận hoặc pháp luật quy định.","Chủ thể có quyền bề mặt được sử dụng tài sản như thế nào theo Điều 183?","Chủ thể có quyền bề mặt được sử dụng tài sản theo mục đích, phạm vi và thời hạn đã thỏa thuận hoặc pháp luật quy định."
"Điều 184 Bộ luật Dân sự 2015 quy định: Quyền bề mặt chấm dứt khi hết thời hạn, tài sản bị hủy hoại hoặc theo thỏa thuận của các bên.","Quyền bề mặt chấm dứt trong những trường hợp nào theo Điều 184?","Quyền bề mặt chấm dứt khi hết thời hạn, tài sản bị hủy hoại hoặc theo thỏa thuận của các bên."
"Điều 185 Bộ luật Dân sự 2015 quy định: Quyền sử dụng đất là quyền của cá nhân, tổ chức được sử dụng đất theo quy định của pháp luật về đất đai.","Quyền sử dụng đất được định nghĩa như thế nào theo Điều 185?","Quyền sử dụng đất là quyền của cá nhân, tổ chức được sử dụng đất theo quy định của pháp luật về đất đai."
"Điều 186 Bộ luật Dân sự 2015 quy định: Quyền sử dụng đất được xác lập thông qua giao đất, cho thuê đất, công nhận quyền sử dụng đất hoặc theo thỏa thuận, thừa kế.","Quyền sử dụng đất được xác lập như thế nào theo Điều 186?","Quyền sử dụng đất được xác lập thông qua giao đất, cho thuê đất, công nhận quyền sử dụng đất, thỏa thuận hoặc thừa kế."
"Điều 187 Bộ luật Dân sự 2015 quy định: Người có quyền sử dụng đất được khai thác công dụng, hưởng hoa lợi, lợi tức từ đất, trừ trường hợp pháp luật có quy định khác.","Người có quyền sử dụng đất có quyền gì theo Điều 187?","Người có quyền sử dụng đất được khai thác công dụng, hưởng hoa lợi, lợi tức từ đất, trừ khi pháp luật có quy định khác."
"Điều 188 Bộ luật Dân sự 2015 quy định: Người sử dụng đất có quyền chuyển nhượng, cho thuê, thế chấp, góp vốn bằng quyền sử dụng đất theo quy định của pháp luật.","Người sử dụng đất có quyền gì theo Điều 188?","Người sử dụng đất có quyền chuyển nhượng, cho thuê, thế chấp, góp vốn bằng quyền sử dụng đất theo quy định của pháp luật."
"Điều 189 Bộ luật Dân sự 2015 quy định: Quyền sử dụng đất chấm dứt khi hết thời hạn sử dụng đất, đất bị thu hồi hoặc theo thỏa thuận của các bên.","Quyền sử dụng đất chấm dứt trong những trường hợp nào theo Điều 189?","Quyền sử dụng đất chấm dứt khi hết thời hạn, đất bị thu hồi hoặc theo thỏa thuận của các bên."
"Điều 190 Bộ luật Dân sự 2015 quy định: Quyền khác đối với tài sản là quyền được pháp luật công nhận ngoài quyền sở hữu, quyền bề mặt, quyền sử dụng đất.","Quyền khác đối với tài sản là gì theo Điều 190?","Quyền khác đối với tài sản là quyền được pháp luật công nhận ngoài quyền sở hữu, quyền bề mặt, quyền sử dụng đất."
"Điều 191 Bộ luật Dân sự 2015 quy định: Quyền khác đối với tài sản được xác lập theo thỏa thuận hoặc theo quy định của pháp luật.","Quyền khác đối với tài sản được xác lập như thế nào theo Điều 191?","Quyền khác đối với tài sản được xác lập theo thỏa thuận hoặc quy định của pháp luật."
"Điều 192 Bộ luật Dân sự 2015 quy định: Chủ thể có quyền khác đối với tài sản được sử dụng tài sản theo mục đích, phạm vi và thời hạn đã thỏa thuận hoặc pháp luật quy định.","Chủ thể có quyền khác đối với tài sản được sử dụng tài sản như thế nào theo Điều 192?","Chủ thể có quyền khác đối với tài sản được sử dụng tài sản theo mục đích, phạm vi và thời hạn đã thỏa thuận hoặc pháp luật quy định."
"Điều 193 Bộ luật Dân sự 2015 quy định: Quyền khác đối với tài sản chấm dứt khi hết thời hạn, tài sản bị hủy hoại hoặc theo thỏa thuận của các bên.","Quyền khác đối với tài sản chấm dứt khi nào theo Điều 193?","Quyền khác đối với tài sản chấm dứt khi hết thời hạn, tài sản bị hủy hoại hoặc theo thỏa thuận của các bên."
"Điều 194 Bộ luật Dân sự 2015 quy định: Quyền sở hữu trí tuệ là quyền của cá nhân, tổ chức đối với tài sản trí tuệ theo quy định của pháp luật về sở hữu trí tuệ.","Quyền sở hữu trí tuệ là gì theo Điều 194?","Quyền sở hữu trí tuệ là quyền của cá nhân, tổ chức đối với tài sản trí tuệ theo quy định của pháp luật."
"Điều 195 Bộ luật Dân sự 2015 quy định: Quyền sở hữu trí tuệ bao gồm quyền tinh thần và quyền tài sản theo quy định của pháp luật về sở hữu trí tuệ.","Quyền sở hữu trí tuệ bao gồm những quyền nào theo Điều 195?","Quyền sở hữu trí tuệ bao gồm quyền tinh thần và quyền tài sản theo quy định của pháp luật."
"Điều 196 Bộ luật Dân sự 2015 quy định: Quyền sở hữu trí tuệ được xác lập theo đăng ký, công nhận hoặc theo quy định của pháp luật.","Quyền sở hữu trí tuệ được xác lập như thế nào theo Điều 196?","Quyền sở hữu trí tuệ được xác lập theo đăng ký, công nhận hoặc quy định của pháp luật."
"Điều 197 Bộ luật Dân sự 2015 quy định: Chủ thể quyền sở hữu trí tuệ có quyền khai thác giá trị kinh tế, tinh thần của tài sản trí tuệ theo quy định của pháp luật.","Chủ thể quyền sở hữu trí tuệ có quyền gì theo Điều 197?","Chủ thể quyền sở hữu trí tuệ có quyền khai thác giá trị kinh tế, tinh thần của tài sản trí tuệ theo quy định của pháp luật."
"Điều 198 Bộ luật Dân sự 2015 quy định: Quyền sở hữu trí tuệ chấm dứt khi hết thời hạn bảo hộ hoặc theo quy định của pháp luật.","Quyền sở hữu trí tuệ chấm dứt khi nào theo Điều 198?","Quyền sở hữu trí tuệ chấm dứt khi hết thời hạn bảo hộ hoặc theo quy định của pháp luật."
"Điều 199 Bộ luật Dân sự 2015 quy định: Quyền đòi nợ là quyền yêu cầu bên nợ thực hiện nghĩa vụ trả nợ bằng tiền hoặc tài sản khác theo thỏa thuận hoặc pháp luật.","Quyền đòi nợ là gì theo Điều 199?","Quyền đòi nợ là quyền yêu cầu bên nợ thực hiện nghĩa vụ trả nợ bằng tiền hoặc tài sản khác theo thỏa thuận hoặc pháp luật."
"Điều 200 Bộ luật Dân sự 2015 quy định: Quyền đòi nợ được xác lập theo hợp đồng, hành vi pháp lý hoặc quy định của pháp luật.","Quyền đòi nợ được xác lập như thế nào theo Điều 200?","Quyền đòi nợ được xác lập theo hợp đồng, hành vi pháp lý hoặc quy định của pháp luật."
