context,question,answer
"Điều 464 Bộ luật Dân sự 2015 quy định: Bên mua có quyền yêu cầu bên bán sửa chữa, đổi tài sản hoặc giảm giá nếu tài sản có khuyết tật, trừ trường hợp bên mua biết về khuyết tật khi giao kết hợp đồng.","Bên mua có quyền gì khi tài sản có khuyết tật theo Điều 464?","Bên mua có quyền yêu cầu sửa chữa, đổi tài sản hoặc giảm giá nếu tài sản có khuyết tật, trừ khi biết về khuyết tật khi giao kết hợp đồng."
"Điều 465 Bộ luật Dân sự 2015 quy định: Bên bán phải bồi thường thiệt hại nếu khuyết tật của tài sản gây thiệt hại cho bên mua, trừ trường hợp bên mua biết về khuyết tật.","Bên bán có trách nhiệm gì khi khuyết tật tài sản gây thiệt hại theo Điều 465?","Bên bán phải bồi thường thiệt hại nếu khuyết tật tài sản gây thiệt hại cho bên mua, trừ khi bên mua biết về khuyết tật."
"Điều 466 Bộ luật Dân sự 2015 quy định: Hợp đồng mua bán nhà ở phải tuân theo quy định của pháp luật về nhà ở, trừ trường hợp pháp luật có quy định khác.","Hợp đồng mua bán nhà ở phải tuân theo quy định nào theo Điều 466?","Hợp đồng mua bán nhà ở phải tuân theo quy định của pháp luật về nhà ở, trừ khi pháp luật có quy định khác."
"Điều 467 Bộ luật Dân sự 2015 quy định: Hợp đồng mua bán nhà ở phải được lập thành văn bản và công chứng hoặc chứng thực, trừ trường hợp pháp luật có quy định khác.","Hình thức của hợp đồng mua bán nhà ở là gì theo Điều 467?","Hợp đồng mua bán nhà ở phải được lập thành văn bản và công chứng hoặc chứng thực, trừ khi pháp luật có quy định khác."
"Điều 468 Bộ luật Dân sự 2015 quy định: Bên bán nhà ở phải bàn giao nhà đúng thời điểm, tình trạng và giấy tờ pháp lý như đã thỏa thuận.","Nghĩa vụ của bên bán nhà ở là gì theo Điều 468?","Bên bán nhà ở phải bàn giao nhà đúng thời điểm, tình trạng và giấy tờ pháp lý như đã thỏa thuận."
"Điều 469 Bộ luật Dân sự 2015 quy định: Bên mua nhà ở có quyền yêu cầu bên bán bàn giao nhà đúng thời điểm, tình trạng và giấy tờ pháp lý như đã thỏa thuận.","Bên mua nhà ở có quyền gì theo Điều 469?","Bên mua nhà ở có quyền yêu cầu bên bán bàn giao nhà đúng thời điểm, tình trạng và giấy tờ pháp lý như đã thỏa thuận."
"Điều 470 Bộ luật Dân sự 2015 quy định: Hợp đồng mua bán quyền sử dụng đất phải tuân theo quy định của pháp luật về đất đai và các quy định khác của pháp luật có liên quan.","Hợp đồng mua bán quyền sử dụng đất phải tuân theo quy định nào theo Điều 470?","Hợp đồng mua bán quyền sử dụng đất phải tuân theo pháp luật về đất đai và các quy định pháp luật liên quan."
"Điều 471 Bộ luật Dân sự 2015 quy định: Hợp đồng mua bán quyền sử dụng đất phải được lập thành văn bản và công chứng hoặc chứng thực, trừ trường hợp pháp luật có quy định khác.","Hình thức của hợp đồng mua bán quyền sử dụng đất là gì theo Điều 471?","Hợp đồng mua bán quyền sử dụng đất phải được lập thành văn bản và công chứng hoặc chứng thực, trừ khi pháp luật có quy định khác."
"Điều 472 Bộ luật Dân sự 2015 quy định: Bên bán quyền sử dụng đất phải bàn giao đất đúng diện tích, tình trạng và giấy tờ pháp lý như đã thỏa thuận.","Nghĩa vụ của bên bán quyền sử dụng đất là gì theo Điều 472?","Bên bán quyền sử dụng đất phải bàn giao đất đúng diện tích, tình trạng và giấy tờ pháp lý như đã thỏa thuận."
"Điều 473 Bộ luật Dân sự 2015 quy định: Bên mua quyền sử dụng đất có quyền yêu cầu bên bán bàn giao đất đúng diện tích, tình trạng và giấy tờ pháp lý như đã thỏa thuận.","Bên mua quyền sử dụng đất có quyền gì theo Điều 473?","Bên mua quyền sử dụng đất có quyền yêu cầu bên bán bàn giao đất đúng diện tích, tình trạng và giấy tờ pháp lý như đã thỏa thuận."
"Điều 474 Bộ luật Dân sự 2015 quy định: Hợp đồng mua bán tài sản đấu giá phải tuân theo quy định của pháp luật về đấu giá tài sản.","Hợp đồng mua bán tài sản đấu giá phải tuân theo quy định nào theo Điều 474?","Hợp đồng mua bán tài sản đấu giá phải tuân theo quy định của pháp luật về đấu giá tài sản."
"Điều 475 Bộ luật Dân sự 2015 quy định: Bên tổ chức đấu giá có nghĩa vụ bảo đảm tài sản đấu giá đúng như thông báo, công khai và giao tài sản cho người mua trúng đấu giá.","Nghĩa vụ của bên tổ chức đấu giá là gì theo Điều 475?","Bên tổ chức đấu giá phải bảo đảm tài sản đúng như thông báo, công khai và giao tài sản cho người mua trúng đấu giá."
"Điều 476 Bộ luật Dân sự 2015 quy định: Người mua trúng đấu giá có nghĩa vụ thanh toán tiền theo giá trúng đấu giá và nhận tài sản theo quy định của pháp luật.","Nghĩa vụ của người mua trúng đấu giá là gì theo Điều 476?","Người mua trúng đấu giá phải thanh toán tiền theo giá trúng đấu giá và nhận tài sản theo quy định của pháp luật."
"Điều 477 Bộ luật Dân sự 2015 quy định: Hợp đồng trao đổi tài sản là hợp đồng mà mỗi bên giao tài sản của mình cho bên kia và nhận tài sản của bên kia.","Hợp đồng trao đổi tài sản được định nghĩa như thế nào theo Điều 477?","Hợp đồng trao đổi tài sản là hợp đồng mà mỗi bên giao tài sản của mình cho bên kia và nhận tài sản của bên kia."
"Điều 478 Bộ luật Dân sự 2015 quy định: Tài sản trao đổi phải là tài sản mà pháp luật không cấm mua bán, chuyển nhượng.","Tài sản trao đổi phải đáp ứng điều kiện gì theo Điều 478?","Tài sản trao đổi phải là tài sản mà pháp luật không cấm mua bán, chuyển nhượng."
"Điều 479 Bộ luật Dân sự 2015 quy định: Các bên trong hợp đồng trao đổi tài sản có quyền và nghĩa vụ như bên bán và bên mua trong hợp đồng mua bán tài sản.","Quyền và nghĩa vụ của các bên trong hợp đồng trao đổi tài sản là gì theo Điều 479?","Các bên trong hợp đồng trao đổi tài sản có quyền và nghĩa vụ như bên bán và bên mua trong hợp đồng mua bán tài sản."
"Điều 480 Bộ luật Dân sự 2015 quy định: Trường hợp tài sản trao đổi có giá trị không ngang nhau, bên nhận tài sản có giá trị thấp hơn phải thanh toán phần chênh lệch, trừ trường hợp có thỏa thuận khác.","Trường hợp tài sản trao đổi có giá trị không ngang nhau thì xử lý như thế nào theo Điều 480?","Bên nhận tài sản có giá trị thấp hơn phải thanh toán phần chênh lệch, trừ khi có thỏa thuận khác."
"Điều 481 Bộ luật Dân sự 2015 quy định: Hợp đồng tặng cho tài sản là hợp đồng mà bên tặng cho giao tài sản của mình và chuyển quyền sở hữu cho bên được tặng cho mà không yêu cầu đền bù, còn bên được tặng cho nhận tài sản đó.","Hợp đồng tặng cho tài sản được định nghĩa như thế nào theo Điều 481?","Hợp đồng tặng cho tài sản là hợp đồng mà bên tặng cho giao tài sản, chuyển quyền sở hữu mà không yêu cầu đền bù, bên được tặng cho nhận tài sản."
"Điều 482 Bộ luật Dân sự 2015 quy định: Tài sản tặng cho phải là tài sản mà pháp luật không cấm tặng cho.","Tài sản tặng cho phải đáp ứng điều kiện gì theo Điều 482?","Tài sản tặng cho phải là tài sản mà pháp luật không cấm tặng cho."
"Điều 483 Bộ luật Dân sự 2015 quy định: Hợp đồng tặng cho tài sản có điều kiện là hợp đồng mà bên được tặng cho phải thực hiện một hoặc một số nghĩa vụ trước hoặc sau khi nhận tài sản.","Hợp đồng tặng cho tài sản có điều kiện là gì theo Điều 483?","Hợp đồng tặng cho tài sản có điều kiện là hợp đồng mà bên được tặng cho phải thực hiện một hoặc một số nghĩa vụ trước hoặc sau khi nhận tài sản."
"Điều 484 Bộ luật Dân sự 2015 quy định: Bên tặng cho có quyền yêu cầu bên được tặng cho thực hiện nghĩa vụ theo thỏa thuận, nếu không thực hiện thì có thể hủy bỏ việc tặng cho.","Bên tặng cho có quyền gì trong hợp đồng tặng cho có điều kiện theo Điều 484?","Bên tặng cho có quyền yêu cầu bên được tặng cho thực hiện nghĩa vụ, nếu không thực hiện thì có thể hủy bỏ việc tặng cho."
"Điều 485 Bộ luật Dân sự 2015 quy định: Hợp đồng tặng cho quyền sử dụng đất, nhà ở phải tuân theo quy định của pháp luật về đất đai, nhà ở và phải được lập thành văn bản, công chứng hoặc chứng thực.","Hợp đồng tặng cho quyền sử dụng đất, nhà ở phải tuân theo quy định nào theo Điều 485?","Hợp đồng tặng cho quyền sử dụng đất, nhà ở phải tuân theo pháp luật về đất đai, nhà ở và phải được lập thành văn bản, công chứng hoặc chứng thực."
"Điều 486 Bộ luật Dân sự 2015 quy định: Hợp đồng cho vay tài sản là hợp đồng mà bên cho vay giao tài sản cho bên vay, bên vay có nghĩa vụ hoàn trả tài sản cùng loại hoặc tiền theo thỏa thuận.","Hợp đồng cho vay tài sản được định nghĩa như thế nào theo Điều 486?","Hợp đồng cho vay tài sản là hợp đồng mà bên cho vay giao tài sản, bên vay hoàn trả tài sản cùng loại hoặc tiền theo thỏa thuận."
"Điều 487 Bộ luật Dân sự 2015 quy định: Hợp đồng cho vay không có lãi là hợp đồng mà bên vay chỉ phải hoàn trả tài sản cùng loại hoặc tiền gốc mà không phải trả lãi, trừ trường hợp có thỏa thuận khác.","Hợp đồng cho vay không có lãi là gì theo Điều 487?","Hợp đồng cho vay không có lãi là hợp đồng mà bên vay chỉ phải hoàn trả tài sản cùng loại hoặc tiền gốc, trừ khi có thỏa thuận khác."
"Điều 488 Bộ luật Dân sự 2015 quy định: Hợp đồng cho vay có lãi là hợp đồng mà bên vay phải trả lãi theo mức lãi suất do các bên thỏa thuận hoặc pháp luật quy định.","Hợp đồng cho vay có lãi là gì theo Điều 488?","Hợp đồng cho vay có lãi là hợp đồng mà bên vay phải trả lãi theo mức lãi suất do các bên thỏa thuận hoặc pháp luật quy định."
"Điều 489 Bộ luật Dân sự 2015 quy định: Lãi suất vay không được vượt quá mức lãi suất tối đa do pháp luật quy định, nếu vượt quá thì phần lãi suất vượt không có hiệu lực.","Lãi suất vay được quy định như thế nào theo Điều 489?","Lãi suất vay không được vượt quá mức tối đa do pháp luật quy định, phần lãi suất vượt không có hiệu lực."
"Điều 490 Bộ luật Dân sự 2015 quy định: Bên vay phải hoàn trả tài sản hoặc tiền đúng thời hạn, nếu không có thỏa thuận về thời hạn thì phải hoàn trả khi bên cho vay yêu cầu.","Bên vay phải hoàn trả tài sản hoặc tiền khi nào theo Điều 490?","Bên vay phải hoàn trả tài sản hoặc tiền đúng thời hạn, nếu không có thỏa thuận thì hoàn trả khi bên cho vay yêu cầu."
"Điều 491 Bộ luật Dân sự 2015 quy định: Bên vay chậm trả nợ phải trả lãi đối với số tiền chậm trả theo lãi suất thỏa thuận hoặc lãi suất cơ bản do Ngân hàng Nhà nước công bố.","Bên vay chậm trả nợ phải chịu trách nhiệm gì theo Điều 491?","Bên vay chậm trả nợ phải trả lãi đối với số tiền chậm trả theo lãi suất thỏa thuận hoặc lãi suất cơ bản do Ngân hàng Nhà nước công bố."
"Điều 492 Bộ luật Dân sự 2015 quy định: Hợp đồng thuê tài sản là hợp đồng mà bên cho thuê giao tài sản cho bên thuê để sử dụng trong một thời hạn, bên thuê phải trả tiền thuê.","Hợp đồng thuê tài sản được định nghĩa như thế nào theo Điều 492?","Hợp đồng thuê tài sản là hợp đồng mà bên cho thuê giao tài sản cho bên thuê sử dụng trong một thời hạn, bên thuê trả tiền thuê."
"Điều 493 Bộ luật Dân sự 2015 quy định: Tài sản thuê phải là tài sản mà pháp luật không cấm cho thuê.","Tài sản thuê phải đáp ứng điều kiện gì theo Điều 493?","Tài sản thuê phải là tài sản mà pháp luật không cấm cho thuê."
"Điều 494 Bộ luật Dân sự 2015 quy định: Bên cho thuê phải bảo đảm tài sản thuê ở tình trạng phù hợp với mục đích sử dụng đã thỏa thuận và bảo trì tài sản trong thời gian cho thuê.","Nghĩa vụ của bên cho thuê tài sản là gì theo Điều 494?","Bên cho thuê phải bảo đảm tài sản thuê ở tình trạng phù hợp với mục đích sử dụng và bảo trì tài sản trong thời gian cho thuê."
"Điều 495 Bộ luật Dân sự 2015 quy định: Bên thuê có quyền sử dụng tài sản theo mục đích đã thỏa thuận và phải bảo quản tài sản thuê như tài sản của mình.","Quyền và nghĩa vụ của bên thuê tài sản là gì theo Điều 495?","Bên thuê có quyền sử dụng tài sản theo mục đích thỏa thuận và phải bảo quản tài sản thuê như tài sản của mình."
"Điều 496 Bộ luật Dân sự 2015 quy định: Bên thuê phải trả tiền thuê đúng thời hạn, nếu không có thỏa thuận thì trả theo tập quán hoặc khi kết thúc việc sử dụng tài sản.","Bên thuê phải trả tiền thuê khi nào theo Điều 496?","Bên thuê phải trả tiền thuê đúng thời hạn, nếu không có thỏa thuận thì trả theo tập quán hoặc khi kết thúc việc sử dụng tài sản."
"Điều 497 Bộ luật Dân sự 2015 quy định: Bên thuê có quyền yêu cầu bên cho thuê sửa chữa tài sản nếu tài sản thuê bị hư hỏng không do lỗi của bên thuê.","Bên thuê có quyền gì khi tài sản thuê bị hư hỏng theo Điều 497?","Bên thuê có quyền yêu cầu bên cho thuê sửa chữa tài sản nếu tài sản thuê bị hư hỏng không do lỗi của bên thuê."
"Điều 498 Bộ luật Dân sự 2015 quy định: Hợp đồng thuê nhà ở phải tuân theo quy định của pháp luật về nhà ở và các quy định khác của pháp luật có liên quan.","Hợp đồng thuê nhà ở phải tuân theo quy định nào theo Điều 498?","Hợp đồng thuê nhà ở phải tuân theo pháp luật về nhà ở và các quy định pháp luật liên quan."
"Điều 499 Bộ luật Dân sự 2015 quy định: Hợp đồng thuê quyền sử dụng đất phải tuân theo quy định của pháp luật về đất đai và các quy định khác của pháp luật có liên quan.","Hợp đồng thuê quyền sử dụng đất phải tuân theo quy định nào theo Điều 499?","Hợp đồng thuê quyền sử dụng đất phải tuân theo pháp luật về đất đai và các quy định pháp luật liên quan."
"Điều 500 Bộ luật Dân sự 2015 quy định: Hợp đồng thuê khoán tài sản là hợp đồng mà bên thuê khoán sử dụng tài sản để khai thác công dụng, hưởng hoa lợi, lợi tức và phải trả tiền thuê khoán.","Hợp đồng thuê khoán tài sản được định nghĩa như thế nào theo Điều 500?","Hợp đồng thuê khoán tài sản là hợp đồng mà bên thuê khoán sử dụng tài sản để khai thác công dụng, hưởng hoa lợi, lợi tức và trả tiền thuê khoán."
