context,question,answer
"Điều 64 Bộ luật Dân sự 2015 quy định: Người giám hộ có quyền được thanh toán chi phí hợp lý liên quan đến việc giám hộ, trừ trường hợp pháp luật có quy định khác.","Người giám hộ có quyền gì liên quan đến chi phí theo Bộ luật Dân sự 2015?","Được thanh toán chi phí hợp lý liên quan đến việc giám hộ, trừ trường hợp pháp luật có quy định khác."
"Điều 65 Bộ luật Dân sự 2015 quy định: Cá nhân, tổ chức được giao quản lý tài sản của người được giám hộ phải lập danh mục tài sản và báo cáo định kỳ cho người giám sát hoặc Ủy ban nhân dân cấp xã.","Theo Bộ luật Dân sự 2015, người quản lý tài sản của người được giám hộ phải làm gì?","Lập danh mục tài sản và báo cáo định kỳ cho người giám sát hoặc Ủy ban nhân dân cấp xã."
"Điều 66 Bộ luật Dân sự 2015 quy định: Pháp nhân là tổ chức được thành lập hợp pháp, có cơ cấu tổ chức, tài sản độc lập và tự chịu trách nhiệm.","Theo Bộ luật Dân sự 2015, pháp nhân là gì?","Pháp nhân là tổ chức được thành lập hợp pháp, có cơ cấu tổ chức, tài sản độc lập và tự chịu trách nhiệm."
"Điều 67 Bộ luật Dân sự 2015 quy định: Pháp nhân có năng lực pháp luật dân sự từ khi được thành lập hợp pháp đến khi chấm dứt, trừ trường hợp pháp luật có quy định khác.","Năng lực pháp luật dân sự của pháp nhân bắt đầu và kết thúc khi nào theo Bộ luật Dân sự 2015?","Từ khi được thành lập hợp pháp đến khi chấm dứt, trừ trường hợp pháp luật có quy định khác."
"Điều 68 Bộ luật Dân sự 2015 quy định: Năng lực hành vi dân sự của pháp nhân được thực hiện thông qua người đại diện theo pháp luật hoặc người được ủy quyền.","Năng lực hành vi dân sự của pháp nhân được thực hiện qua ai theo Bộ luật Dân sự 2015?","Người đại diện theo pháp luật hoặc người được ủy quyền."
"Điều 69 Bộ luật Dân sự 2015 quy định: Pháp nhân có thể tham gia các quan hệ dân sự trong phạm vi mục đích hoạt động được ghi trong điều lệ hoặc quy định của pháp luật.","Pháp nhân có thể tham gia quan hệ dân sự trong phạm vi nào theo Bộ luật Dân sự 2015?","Trong phạm vi mục đích hoạt động được ghi trong điều lệ hoặc quy định của pháp luật."
"Điều 70 Bộ luật Dân sự 2015 quy định: Pháp nhân thương mại bao gồm doanh nghiệp, hợp tác xã, và các tổ chức kinh tế khác có mục đích sinh lợi.","Theo Bộ luật Dân sự 2015, pháp nhân thương mại bao gồm những tổ chức nào?","Doanh nghiệp, hợp tác xã, và các tổ chức kinh tế khác có mục đích sinh lợi."
"Điều 71 Bộ luật Dân sự 2015 quy định: Pháp nhân phi thương mại bao gồm cơ quan nhà nước, tổ chức chính trị, tổ chức xã hội, quỹ xã hội, quỹ từ thiện, và các tổ chức phi thương mại khác.","Theo Bộ luật Dân sự 2015, pháp nhân phi thương mại bao gồm những tổ chức nào?","Cơ quan nhà nước, tổ chức chính trị, tổ chức xã hội, quỹ xã hội, quỹ từ thiện, và các tổ chức phi thương mại khác."
"Điều 72 Bộ luật Dân sự 2015 quy định: Việc thành lập pháp nhân phải tuân theo quy định của Bộ luật Dân sự và các luật liên quan, trừ trường hợp pháp luật có quy định khác.","Theo Bộ luật Dân sự 2015, việc thành lập pháp nhân phải tuân theo quy định nào?","Quy định của Bộ luật Dân sự và các luật liên quan, trừ trường hợp pháp luật có quy định khác."
"Điều 73 Bộ luật Dân sự 2015 quy định: Pháp nhân có trụ sở tại nơi đặt văn phòng hoặc nơi thực hiện hoạt động chính của pháp nhân.","Trụ sở của pháp nhân được xác định như thế nào theo Bộ luật Dân sự 2015?","Tại nơi đặt văn phòng hoặc nơi thực hiện hoạt động chính của pháp nhân."
"Điều 74 Bộ luật Dân sự 2015 quy định: Pháp nhân có tên gọi riêng, được ghi trong quyết định thành lập hoặc điều lệ, và không được trùng hoặc gây nhầm lẫn với tên pháp nhân khác.","Tên gọi của pháp nhân được quy định như thế nào theo Bộ luật Dân sự 2015?","Được ghi trong quyết định thành lập hoặc điều lệ, không được trùng hoặc gây nhầm lẫn với tên pháp nhân khác."
"Điều 75 Bộ luật Dân sự 2015 quy định: Tài sản của pháp nhân bao gồm vốn góp của thành viên, tài sản do pháp nhân tạo ra và tài sản khác theo quy định của pháp luật.","Tài sản của pháp nhân bao gồm những gì theo Bộ luật Dân sự 2015?","Vốn góp của thành viên, tài sản do pháp nhân tạo ra và tài sản khác theo quy định của pháp luật."
"Điều 76 Bộ luật Dân sự 2015 quy định: Pháp nhân chịu trách nhiệm dân sự đối với mọi nghĩa vụ của mình bằng toàn bộ tài sản thuộc sở hữu, trừ trường hợp pháp luật có quy định khác.","Pháp nhân chịu trách nhiệm dân sự như thế nào theo Bộ luật Dân sự 2015?","Bằng toàn bộ tài sản thuộc sở hữu, trừ trường hợp pháp luật có quy định khác."
"Điều 77 Bộ luật Dân sự 2015 quy định: Điều lệ của pháp nhân phải có các nội dung chính như tên, mục đích, trụ sở, cơ cấu tổ chức, quyền và nghĩa vụ của thành viên.","Theo Bộ luật Dân sự 2015, điều lệ của pháp nhân phải bao gồm những nội dung gì?","Tên, mục đích, trụ sở, cơ cấu tổ chức, quyền và nghĩa vụ của thành viên."
"Điều 78 Bộ luật Dân sự 2015 quy định: Pháp nhân có thể hợp nhất, sáp nhập, chia, tách hoặc giải thể theo quy định của pháp luật hoặc điều lệ của pháp nhân.","Theo Bộ luật Dân sự 2015, pháp nhân có thể thực hiện các hành động nào liên quan đến tổ chức?","Hợp nhất, sáp nhập, chia, tách hoặc giải thể theo quy định của pháp luật hoặc điều lệ."
"Điều 79 Bộ luật Dân sự 2015 quy định: Quyết định của pháp nhân được thông qua theo thể thức quy định trong điều lệ hoặc quy định của pháp luật.","Quyết định của pháp nhân được thông qua như thế nào theo Bộ luật Dân sự 2015?","Theo thể thức quy định trong điều lệ hoặc quy định của pháp luật."
"Điều 80 Bộ luật Dân sự 2015 quy định: Pháp nhân chấm dứt khi giải thể hoặc phá sản theo quy định của pháp luật.","Pháp nhân chấm dứt trong trường hợp nào theo Bộ luật Dân sự 2015?","Khi giải thể hoặc phá sản theo quy định của pháp luật."
"Điều 81 Bộ luật Dân sự 2015 quy định: Khi pháp nhân chấm dứt, tài sản được thanh lý theo quy định của pháp luật hoặc điều lệ, sau khi đã thanh toán hết các khoản nợ.","Tài sản của pháp nhân được xử lý như thế nào khi chấm dứt theo Bộ luật Dân sự 2015?","Được thanh lý theo quy định của pháp luật hoặc điều lệ, sau khi thanh toán hết các khoản nợ."
"Điều 82 Bộ luật Dân sự 2015 quy định: Hộ gia đình tham gia quan hệ dân sự thông qua người đại diện là chủ hộ hoặc người được ủy quyền.","Hộ gia đình tham gia quan hệ dân sự thông qua ai theo Bộ luật Dân sự 2015?","Chủ hộ hoặc người được ủy quyền."
"Điều 83 Bộ luật Dân sự 2015 quy định: Hộ gia đình chịu trách nhiệm dân sự bằng tài sản chung của hộ, trừ trường hợp pháp luật có quy định khác.","Hộ gia đình chịu trách nhiệm dân sự bằng gì theo Bộ luật Dân sự 2015?","Tài sản chung của hộ, trừ trường hợp pháp luật có quy định khác."
"Điều 84 Bộ luật Dân sự 2015 quy định: Tổ hợp tác là tổ chức không có tư cách pháp nhân, được thành lập trên cơ sở hợp đồng hợp tác giữa các cá nhân, pháp nhân.","Theo Bộ luật Dân sự 2015, tổ hợp tác là gì?","Tổ chức không có tư cách pháp nhân, được thành lập trên cơ sở hợp đồng hợp tác."
"Điều 85 Bộ luật Dân sự 2015 quy định: Thành viên tổ hợp tác chịu trách nhiệm liên đới đối với nghĩa vụ dân sự của tổ hợp tác, trừ trường hợp pháp luật hoặc hợp đồng hợp tác có quy định khác.","Thành viên tổ hợp tác chịu trách nhiệm như thế nào theo Bộ luật Dân sự 2015?","Chịu trách nhiệm liên đới, trừ trường hợp pháp luật hoặc hợp đồng hợp tác có quy định khác."
"Điều 86 Bộ luật Dân sự 2015 quy định: Tổ chức không có tư cách pháp nhân tham gia quan hệ dân sự thông qua người đại diện hoặc người được ủy quyền.","Tổ chức không có tư cách pháp nhân tham gia quan hệ dân sự qua ai theo Bộ luật Dân sự 2015?","Người đại diện hoặc người được ủy quyền."
"Điều 87 Bộ luật Dân sự 2015 quy định: Tài sản của tổ chức không có tư cách pháp nhân thuộc sở hữu chung của các thành viên, trừ trường hợp pháp luật có quy định khác.","Tài sản của tổ chức không có tư cách pháp nhân thuộc sở hữu của ai theo Bộ luật Dân sự 2015?","Các thành viên, trừ trường hợp pháp luật có quy định khác."
"Điều 88 Bộ luật Dân sự 2015 quy định: Tổ chức không có tư cách pháp nhân chấm dứt khi các thành viên thỏa thuận chấm dứt hoặc theo quy định của pháp luật.","Tổ chức không có tư cách pháp nhân chấm dứt khi nào theo Bộ luật Dân sự 2015?","Khi các thành viên thỏa thuận chấm dứt hoặc theo quy định của pháp luật."
"Điều 89 Bộ luật Dân sự 2015 quy định: Khi tổ chức không có tư cách pháp nhân chấm dứt, tài sản được thanh lý theo thỏa thuận của các thành viên hoặc quy định của pháp luật.","Tài sản của tổ chức không có tư cách pháp nhân được xử lý như thế nào khi chấm dứt theo Bộ luật Dân sự 2015?","Được thanh lý theo thỏa thuận của các thành viên hoặc quy định của pháp luật."
"Điều 90 Bộ luật Dân sự 2015 quy định: Tài sản là vật, tiền, giấy tờ có giá, quyền tài sản và các lợi ích vật chất khác mà pháp luật công nhận.","Theo Bộ luật Dân sự 2015, tài sản bao gồm những gì?","Vật, tiền, giấy tờ có giá, quyền tài sản và các lợi ích vật chất khác mà pháp luật công nhận."
"Điều 91 Bộ luật Dân sự 2015 quy định: Quyền tài sản là quyền dân sự gắn liền với tài sản, bao gồm quyền sở hữu, quyền sử dụng và quyền định đoạt.","Quyền tài sản bao gồm những quyền nào theo Bộ luật Dân sự 2015?","Quyền sở hữu, quyền sử dụng và quyền định đoạt."
"Điều 92 Bộ luật Dân sự 2015 quy định: Bất động sản bao gồm đất đai, nhà, công trình xây dựng gắn liền với đất đai, tài sản gắn liền với nhà, đất đai hoặc công trình xây dựng.","Theo Bộ luật Dân sự 2015, bất động sản bao gồm những gì?","Đất đai, nhà, công trình xây dựng gắn liền với đất đai, tài sản gắn liền với nhà, đất đai hoặc công trình xây dựng."
"Điều 93 Bộ luật Dân sự 2015 quy định: Động sản là tài sản không phải là bất động sản.","Động sản được định nghĩa như thế nào theo Bộ luật Dân sự 2015?","Tài sản không phải là bất động sản."
"Điều 94 Bộ luật Dân sự 2015 quy định: Tài sản hiện có là tài sản đang tồn tại tại thời điểm xác lập quyền sở hữu hoặc quyền khác đối với tài sản.","Tài sản hiện có là gì theo Bộ luật Dân sự 2015?","Tài sản đang tồn tại tại thời điểm xác lập quyền sở hữu hoặc quyền khác."
"Điều 95 Bộ luật Dân sự 2015 quy định: Tài sản hình thành trong tương lai là tài sản chưa tồn tại hoặc chưa được hình thành tại thời điểm xác lập quyền sở hữu hoặc quyền khác.","Theo Bộ luật Dân sự 2015, tài sản hình thành trong tương lai là gì?","Tài sản chưa tồn tại hoặc chưa được hình thành tại thời điểm xác lập quyền sở hữu hoặc quyền khác."
"Điều 96 Bộ luật Dân sự 2015 quy định: Tài sản thuộc sở hữu toàn dân bao gồm tài nguyên thiên nhiên, đất đai, tài sản do Nhà nước đầu tư, quản lý theo quy định của pháp luật.","Tài sản thuộc sở hữu toàn dân bao gồm những gì theo Bộ luật Dân sự 2015?","Tài nguyên thiên nhiên, đất đai, tài sản do Nhà nước đầu tư, quản lý theo quy định của pháp luật."
"Điều 97 Bộ luật Dân sự 2015 quy định: Quyền sở hữu bao gồm quyền chiếm hữu, quyền sử dụng và quyền định đoạt tài sản theo quy định của pháp luật.","Quyền sở hữu bao gồm những quyền nào theo Bộ luật Dân sự 2015?","Quyền chiếm hữu, quyền sử dụng và quyền định đoạt tài sản."
"Điều 98 Bộ luật Dân sự 2015 quy định: Chủ sở hữu có quyền tự mình thực hiện hoặc cho phép người khác thực hiện các quyền sở hữu theo quy định của pháp luật.","Chủ sở hữu có quyền gì theo Bộ luật Dân sự 2015?","Tự mình thực hiện hoặc cho phép người khác thực hiện các quyền sở hữu theo quy định của pháp luật."
"Điều 99 Bộ luật Dân sự 2015 quy định: Quyền sở hữu của cá nhân, pháp nhân được pháp luật bảo hộ và không bị quốc hữu hóa, trừ trường hợp vì lý do quốc phòng, an ninh hoặc lợi ích quốc gia.","Quyền sở hữu của cá nhân, pháp nhân được bảo hộ như thế nào theo Bộ luật Dân sự 2015?","Được pháp luật bảo hộ và không bị quốc hữu hóa, trừ trường hợp vì lý do quốc phòng, an ninh hoặc lợi ích quốc gia."
"Điều 100 Bộ luật Dân sự 2015 quy định: Chủ sở hữu có quyền tự bảo vệ tài sản của mình bằng các biện pháp hợp pháp hoặc yêu cầu cơ quan nhà nước có thẩm quyền bảo vệ.","Chủ sở hữu có quyền gì để bảo vệ tài sản theo Bộ luật Dân sự 2015?","Tự bảo vệ tài sản bằng các biện pháp hợp pháp hoặc yêu cầu cơ quan nhà nước có thẩm quyền bảo vệ."
